,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
2744,안치홍,5,0,1,0,0,0,0,0.332,2017,07,28,두산,KIA,원정,20170728HTOB02017
2745,고장혁,0,0,0,0,0,0,0,0.231,2017,07,28,두산,KIA,원정,20170728HTOB02017
2746,나지완,4,0,0,0,0,1,1,0.307,2017,07,28,두산,KIA,원정,20170728HTOB02017
2747,이범호,5,0,2,1,0,0,1,0.280,2017,07,28,두산,KIA,원정,20170728HTOB02017
2748,김주형,0,0,0,0,0,0,0,0.161,2017,07,28,두산,KIA,원정,20170728HTOB02017
2749,한승택,3,0,0,0,0,0,1,0.188,2017,07,28,두산,KIA,원정,20170728HTOB02017
2750,버나디나,1,0,0,0,0,0,0,0.318,2017,07,28,두산,KIA,원정,20170728HTOB02017
2751,김민식,1,0,0,0,0,0,1,0.214,2017,07,28,두산,KIA,원정,20170728HTOB02017
2752,김호령,5,0,1,0,0,0,1,0.220,2017,07,28,두산,KIA,원정,20170728HTOB02017
2753,정근우,4,1,2,0,0,0,0,0.330,2017,07,28,한화,LG,홈,20170728LGHH02017
2754,이용규,4,1,2,0,0,0,1,0.253,2017,07,28,한화,LG,홈,20170728LGHH02017
2755,송광민,4,0,1,1,0,0,2,0.315,2017,07,28,한화,LG,홈,20170728LGHH02017
2756,로사리오,3,2,2,2,1,1,0,0.312,2017,07,28,한화,LG,홈,20170728LGHH02017
2757,김태균,3,0,0,0,0,1,0,0.336,2017,07,28,한화,LG,홈,20170728LGHH02017
2758,김원석,3,0,0,0,0,0,1,0.303,2017,07,28,한화,LG,홈,20170728LGHH02017
2759,양성우,1,0,0,0,0,0,0,0.299,2017,07,28,한화,LG,홈,20170728LGHH02017
2760,최진행,4,0,1,1,0,0,2,0.278,2017,07,28,한화,LG,홈,20170728LGHH02017
2761,장민석,0,0,0,0,0,0,0,0.275,2017,07,28,한화,LG,홈,20170728LGHH02017
2762,최재훈,4,0,1,0,0,0,0,0.293,2017,07,28,한화,LG,홈,20170728LGHH02017
2763,정경운,3,0,1,0,0,0,0,0.300,2017,07,28,한화,LG,홈,20170728LGHH02017
2764,박용택,3,1,1,2,1,1,0,0.343,2017,07,28,한화,LG,원정,20170728LGHH02017
2765,강승호,4,0,0,0,0,0,1,0.282,2017,07,28,한화,LG,원정,20170728LGHH02017
2766,로니,3,0,1,0,0,1,1,0.333,2017,07,28,한화,LG,원정,20170728LGHH02017
2767,양석환,3,0,0,0,0,0,0,0.286,2017,07,28,한화,LG,원정,20170728LGHH02017
2768,이천웅,3,0,0,0,0,0,2,0.302,2017,07,28,한화,LG,원정,20170728LGHH02017
2769,정성훈,1,0,0,0,0,0,0,0.313,2017,07,28,한화,LG,원정,20170728LGHH02017
2770,이형종,3,1,0,0,0,1,1,0.280,2017,07,28,한화,LG,원정,20170728LGHH02017
2771,오지환,2,0,0,0,0,0,1,0.277,2017,07,28,한화,LG,원정,20170728LGHH02017
2772,황목치승,1,0,0,0,0,0,0,0.143,2017,07,28,한화,LG,원정,20170728LGHH02017
2773,정상호,2,1,0,0,0,1,0,0.269,2017,07,28,한화,LG,원정,20170728LGHH02017
2774,안익훈,2,0,0,1,0,0,0,0.315,2017,07,28,한화,LG,원정,20170728LGHH02017
2775,조용호,4,1,1,1,0,1,2,0.271,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2776,한동민,3,3,1,1,1,2,0,0.306,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2777,최정,3,1,1,4,1,0,1,0.312,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2778,로맥,4,1,1,2,1,0,1,0.192,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2779,정의윤,4,0,0,0,0,0,1,0.284,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2780,박정권,2,0,1,0,0,2,1,0.265,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2781,노수광,0,0,0,0,0,0,0,0.264,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2782,이재원,3,0,0,0,0,0,3,0.229,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2783,이성우,1,0,0,0,0,0,0,0.152,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2784,김성현,4,0,1,0,0,0,0,0.266,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2785,이대수,2,2,0,0,0,1,1,0.325,2017,07,28,SSG,롯데,홈,20170728LTSK02017
2786,손아섭,5,0,0,0,0,0,1,0.337,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2787,나경민,5,2,2,0,0,0,2,0.275,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2788,전준우,5,3,3,1,0,0,1,0.343,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2789,이대호,5,1,4,1,0,0,0,0.331,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2790,정훈,0,0,0,0,0,0,0,0.256,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2791,김문호,4,0,1,1,0,1,0,0.313,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2792,번즈,4,1,1,1,0,1,0,0.270,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2793,신본기,4,0,2,3,0,0,1,0.243,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2794,문규현,3,0,0,0,0,0,0,0.240,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2795,김상호,1,0,0,0,0,0,0,0.247,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2796,김동한,0,0,0,0,0,0,0,0.223,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2797,김사훈,2,0,1,0,0,0,0,0.164,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2798,강민호,2,0,0,0,0,0,0,0.291,2017,07,28,SSG,롯데,원정,20170728LTSK02017
2799,김동욱,3,0,0,0,0,0,0,0.285,2017,07,28,KT,NC,홈,20170728NCKT02017
2800,이진영,1,0,0,0,0,0,0,0.278,2017,07,28,KT,NC,홈,20170728NCKT02017
2801,안치영,1,0,0,0,0,0,0,0.000,2017,07,28,KT,NC,홈,20170728NCKT02017
2802,정현,5,2,3,0,0,0,1,0.271,2017,07,28,KT,NC,홈,20170728NCKT02017
2803,로하스,4,0,2,1,0,0,2,0.282,2017,07,28,KT,NC,홈,20170728NCKT02017
2804,윤석민,4,0,0,0,0,1,1,0.327,2017,07,28,KT,NC,홈,20170728NCKT02017
2805,박경수,2,1,1,0,0,3,0,0.270,2017,07,28,KT,NC,홈,20170728NCKT02017
2806,유한준,2,1,0,1,0,3,0,0.269,2017,07,28,KT,NC,홈,20170728NCKT02017
2807,장성우,5,0,1,0,0,0,2,0.234,2017,07,28,KT,NC,홈,20170728NCKT02017
2808,남태혁,4,0,1,2,0,0,1,0.148,2017,07,28,KT,NC,홈,20170728NCKT02017
2809,오태곤,0,0,0,0,0,1,0,0.250,2017,07,28,KT,NC,홈,20170728NCKT02017
2810,이대형,3,0,0,0,0,0,0,0.263,2017,07,28,KT,NC,홈,20170728NCKT02017
2811,김성욱,4,1,1,1,0,1,1,0.241,2017,07,28,KT,NC,원정,20170728NCKT02017
2812,박민우,4,0,1,0,0,1,0,0.366,2017,07,28,KT,NC,원정,20170728NCKT02017
2813,이재율,0,1,0,0,0,0,0,0.167,2017,07,28,KT,NC,원정,20170728NCKT02017
2814,지석훈,0,0,0,0,0,0,0,0.238,2017,07,28,KT,NC,원정,20170728NCKT02017
2815,나성범,4,2,4,3,2,1,0,0.371,2017,07,28,KT,NC,원정,20170728NCKT02017
2816,스크럭스,4,0,0,0,0,1,1,0.288,2017,07,28,KT,NC,원정,20170728NCKT02017
2817,박석민,4,0,0,0,0,1,2,0.252,2017,07,28,KT,NC,원정,20170728NCKT02017
2818,이호준,4,0,0,0,0,0,1,0.290,2017,07,28,KT,NC,원정,20170728NCKT02017
2819,모창민,0,0,0,1,0,0,0,0.307,2017,07,28,KT,NC,원정,20170728NCKT02017
2820,권희동,5,0,0,0,0,0,1,0.269,2017,07,28,KT,NC,원정,20170728NCKT02017
2821,손시헌,4,0,0,0,0,0,0,0.337,2017,07,28,KT,NC,원정,20170728NCKT02017
2822,김태군,2,0,0,0,0,0,0,0.253,2017,07,28,KT,NC,원정,20170728NCKT02017
2823,이상호,1,1,1,0,0,0,0,0.340,2017,07,28,KT,NC,원정,20170728NCKT02017
2824,박광열,1,0,0,0,0,0,0,0.188,2017,07,28,KT,NC,원정,20170728NCKT02017
2825,이정후,4,1,1,0,0,1,0,0.333,2017,07,28,키움,삼성,홈,20170728SSWO02017
2826,서건창,4,0,1,0,0,1,0,0.338,2017,07,28,키움,삼성,홈,20170728SSWO02017
2827,채태인,5,0,0,0,0,0,1,0.330,2017,07,28,키움,삼성,홈,20170728SSWO02017
2828,김하성,4,0,0,0,0,0,1,0.285,2017,07,28,키움,삼성,홈,20170728SSWO02017
2829,김지수,0,0,0,0,0,0,0,0.200,2017,07,28,키움,삼성,홈,20170728SSWO02017
2830,김민성,4,0,2,0,0,0,0,0.299,2017,07,28,키움,삼성,홈,20170728SSWO02017
2831,송성문,0,0,0,0,0,0,0,0.259,2017,07,28,키움,삼성,홈,20170728SSWO02017
2832,고종욱,4,1,4,0,0,0,0,0.307,2017,07,28,키움,삼성,홈,20170728SSWO02017
2833,장영석,4,0,1,0,0,0,2,0.303,2017,07,28,키움,삼성,홈,20170728SSWO02017
2834,박정음,1,0,0,1,0,0,1,0.266,2017,07,28,키움,삼성,홈,20170728SSWO02017
2835,허정협,2,0,0,0,0,0,2,0.249,2017,07,28,키움,삼성,홈,20170728SSWO02017
2836,주효상,3,0,0,0,0,0,0,0.214,2017,07,28,키움,삼성,홈,20170728SSWO02017
2837,이택근,1,0,1,0,0,0,0,0.259,2017,07,28,키움,삼성,홈,20170728SSWO02017
2838,박해민,5,1,1,0,0,1,1,0.285,2017,07,28,키움,삼성,원정,20170728SSWO02017
2839,김헌곤,6,2,2,1,1,0,1,0.275,2017,07,28,키움,삼성,원정,20170728SSWO02017
2840,구자욱,5,3,3,4,1,0,0,0.296,2017,07,28,키움,삼성,원정,20170728SSWO02017
2841,러프,5,2,3,2,0,0,1,0.291,2017,07,28,키움,삼성,원정,20170728SSWO02017
2842,이승엽,5,0,3,0,0,0,2,0.289,2017,07,28,키움,삼성,원정,20170728SSWO02017
2843,이원석,5,0,2,2,0,0,0,0.263,2017,07,28,키움,삼성,원정,20170728SSWO02017
2844,조동찬,3,0,0,0,0,1,1,0.278,2017,07,28,키움,삼성,원정,20170728SSWO02017
2845,김성훈,1,0,0,0,0,0,0,0.000,2017,07,28,키움,삼성,원정,20170728SSWO02017
2846,강한울,5,0,2,0,0,0,0,0.298,2017,07,28,키움,삼성,원정,20170728SSWO02017
2847,이지영,5,1,3,0,0,0,1,0.214,2017,07,28,키움,삼성,원정,20170728SSWO02017
2848,최주환,4,0,0,0,0,0,1,0.309,2017,07,29,두산,KIA,홈,20170729HTOB02017
2849,류지혁,4,1,1,0,0,0,0,0.285,2017,07,29,두산,KIA,홈,20170729HTOB02017
2850,박건우,3,0,2,0,0,1,0,0.337,2017,07,29,두산,KIA,홈,20170729HTOB02017
2851,김재환,3,0,1,1,0,1,1,0.361,2017,07,29,두산,KIA,홈,20170729HTOB02017
2852,오재일,4,0,0,0,0,0,1,0.287,2017,07,29,두산,KIA,홈,20170729HTOB02017
2853,에반스,4,0,1,0,0,0,0,0.294,2017,07,29,두산,KIA,홈,20170729HTOB02017
2854,민병헌,3,0,0,0,0,0,2,0.315,2017,07,29,두산,KIA,홈,20170729HTOB02017
2855,조수행,0,0,0,0,0,0,0,0.286,2017,07,29,두산,KIA,홈,20170729HTOB02017
2856,김인태,1,0,0,0,0,0,1,0.167,2017,07,29,두산,KIA,홈,20170729HTOB02017
2857,박세혁,2,0,0,0,0,0,1,0.287,2017,07,29,두산,KIA,홈,20170729HTOB02017
2858,양의지,2,0,0,0,0,0,2,0.314,2017,07,29,두산,KIA,홈,20170729HTOB02017
2859,허경민,3,0,1,0,0,0,0,0.252,2017,07,29,두산,KIA,홈,20170729HTOB02017
2860,버나디나,4,0,0,0,0,0,1,0.314,2017,07,29,두산,KIA,원정,20170729HTOB02017
2861,김선빈,4,0,0,0,0,0,0,0.377,2017,07,29,두산,KIA,원정,20170729HTOB02017
2862,김주찬,4,1,2,1,1,0,0,0.295,2017,07,29,두산,KIA,원정,20170729HTOB02017
2863,최형우,4,0,0,0,0,0,1,0.364,2017,07,29,두산,KIA,원정,20170729HTOB02017
2864,안치홍,4,1,1,0,0,0,1,0.331,2017,07,29,두산,KIA,원정,20170729HTOB02017
2865,나지완,3,0,0,0,0,1,1,0.304,2017,07,29,두산,KIA,원정,20170729HTOB02017
2866,김호령,0,0,0,0,0,0,0,0.220,2017,07,29,두산,KIA,원정,20170729HTOB02017
2867,이범호,2,0,1,1,0,2,0,0.282,2017,07,29,두산,KIA,원정,20170729HTOB02017
2868,고장혁,0,0,0,0,0,0,0,0.231,2017,07,29,두산,KIA,원정,20170729HTOB02017
2869,서동욱,4,0,1,0,0,0,2,0.297,2017,07,29,두산,KIA,원정,20170729HTOB02017
2870,한승택,0,0,0,0,0,0,0,0.188,2017,07,29,두산,KIA,원정,20170729HTOB02017
2871,김민식,2,0,0,0,0,1,0,0.213,2017,07,29,두산,KIA,원정,20170729HTOB02017
2872,이명기,1,0,0,0,0,0,0,0.336,2017,07,29,두산,KIA,원정,20170729HTOB02017
2873,정근우,4,0,0,0,0,0,0,0.327,2017,07,29,한화,LG,홈,20170729LGHH02017
2874,임익준,0,0,0,0,0,0,0,0.368,2017,07,29,한화,LG,홈,20170729LGHH02017
2875,이용규,4,0,1,0,0,0,0,0.253,2017,07,29,한화,LG,홈,20170729LGHH02017
2876,김원석,0,0,0,0,0,0,0,0.303,2017,07,29,한화,LG,홈,20170729LGHH02017
2877,송광민,3,1,0,0,0,1,2,0.312,2017,07,29,한화,LG,홈,20170729LGHH02017
2878,오선진,0,0,0,0,0,0,0,0.067,2017,07,29,한화,LG,홈,20170729LGHH02017
2879,로사리오,3,1,2,0,0,1,0,0.315,2017,07,29,한화,LG,홈,20170729LGHH02017
2880,김태균,4,0,1,1,0,0,1,0.334,2017,07,29,한화,LG,홈,20170729LGHH02017
2881,양성우,3,0,0,1,0,1,0,0.294,2017,07,29,한화,LG,홈,20170729LGHH02017
2882,최진행,4,0,0,0,0,0,1,0.269,2017,07,29,한화,LG,홈,20170729LGHH02017
2883,최재훈,1,0,0,0,0,0,0,0.291,2017,07,29,한화,LG,홈,20170729LGHH02017
2884,차일목,2,0,1,0,0,0,1,0.216,2017,07,29,한화,LG,홈,20170729LGHH02017
2885,장민석,1,0,0,0,0,0,1,0.274,2017,07,29,한화,LG,홈,20170729LGHH02017
2886,정경운,3,0,1,0,0,0,2,0.303,2017,07,29,한화,LG,홈,20170729LGHH02017
2887,박용택,5,1,4,2,1,0,0,0.350,2017,07,29,한화,LG,원정,20170729LGHH02017
2888,이형종,0,0,0,0,0,0,0,0.280,2017,07,29,한화,LG,원정,20170729LGHH02017
2889,안익훈,5,0,0,1,0,0,0,0.295,2017,07,29,한화,LG,원정,20170729LGHH02017
2890,로니,5,1,1,1,1,0,1,0.273,2017,07,29,한화,LG,원정,20170729LGHH02017
2891,정성훈,4,1,2,0,0,0,0,0.318,2017,07,29,한화,LG,원정,20170729LGHH02017
2892,양석환,1,1,1,0,0,0,0,0.288,2017,07,29,한화,LG,원정,20170729LGHH02017
2893,이천웅,5,2,3,0,0,0,0,0.313,2017,07,29,한화,LG,원정,20170729LGHH02017
2894,김재율,5,1,1,1,0,0,0,0.303,2017,07,29,한화,LG,원정,20170729LGHH02017
2895,손주인,5,2,2,1,0,0,0,0.297,2017,07,29,한화,LG,원정,20170729LGHH02017
2896,유강남,5,2,2,5,1,0,3,0.254,2017,07,29,한화,LG,원정,20170729LGHH02017
2897,황목치승,4,1,3,1,0,0,0,0.364,2017,07,29,한화,LG,원정,20170729LGHH02017
2898,강승호,0,0,0,0,0,0,0,0.282,2017,07,29,한화,LG,원정,20170729LGHH02017
2899,노수광,4,1,1,0,0,0,0,0.264,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2900,한동민,3,0,0,0,0,0,1,0.303,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2901,최정,2,0,0,0,0,2,1,0.310,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2902,로맥,4,0,1,1,0,0,2,0.193,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2903,박정권,3,1,1,1,1,1,0,0.266,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2904,조용호,0,0,0,0,0,0,0,0.271,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2905,김강민,3,0,0,0,0,0,1,0.202,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2906,김성현,4,1,1,0,0,0,0,0.265,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2907,이대수,4,1,2,0,0,0,0,0.341,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2908,이성우,4,0,1,1,0,0,1,0.162,2017,07,29,SSG,롯데,홈,20170729LTSK02017
2909,번즈,3,1,2,0,0,0,1,0.275,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2910,손아섭,4,0,1,0,0,0,1,0.336,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2911,전준우,3,0,0,0,0,1,0,0.339,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2912,이대호,3,0,1,0,0,1,0,0.331,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2913,김상호,4,0,0,0,0,0,0,0.237,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2914,강민호,4,0,2,0,0,0,0,0.294,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2915,김문호,3,0,1,0,0,0,0,0.313,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2916,정훈,1,0,0,0,0,0,0,0.253,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2917,김동한,3,0,0,0,0,0,1,0.218,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2918,신본기,3,0,1,0,0,0,1,0.244,2017,07,29,SSG,롯데,원정,20170729LTSK02017
2919,정현,5,1,0,0,0,0,1,0.264,2017,07,29,KT,NC,홈,20170729NCKT02017
2920,이진영,4,1,2,1,0,0,0,0.282,2017,07,29,KT,NC,홈,20170729NCKT02017
2921,로하스,4,0,1,0,0,0,0,0.281,2017,07,29,KT,NC,홈,20170729NCKT02017
2922,윤석민,4,0,2,1,0,0,0,0.329,2017,07,29,KT,NC,홈,20170729NCKT02017
2923,박경수,4,1,1,0,0,0,1,0.270,2017,07,29,KT,NC,홈,20170729NCKT02017
2924,유한준,1,0,0,1,0,1,0,0.269,2017,07,29,KT,NC,홈,20170729NCKT02017
2925,이해창,1,0,1,0,0,0,0,0.240,2017,07,29,KT,NC,홈,20170729NCKT02017
2926,김동욱,3,0,0,0,0,0,0,0.279,2017,07,29,KT,NC,홈,20170729NCKT02017
2927,전민수,0,0,0,0,0,0,0,0.197,2017,07,29,KT,NC,홈,20170729NCKT02017
2928,오태곤,1,0,0,0,0,0,0,0.249,2017,07,29,KT,NC,홈,20170729NCKT02017
2929,장성우,2,0,1,0,0,0,0,0.236,2017,07,29,KT,NC,홈,20170729NCKT02017
2930,이대형,1,1,1,0,0,1,0,0.266,2017,07,29,KT,NC,홈,20170729NCKT02017
2931,안치영,1,0,0,0,0,0,0,0.000,2017,07,29,KT,NC,홈,20170729NCKT02017
2932,남태혁,0,0,0,1,0,1,0,0.148,2017,07,29,KT,NC,홈,20170729NCKT02017
2933,김재윤,0,0,0,0,0,0,0,0.000,2017,07,29,KT,NC,홈,20170729NCKT02017
2934,이상화,0,0,0,0,0,0,0,0.000,2017,07,29,KT,NC,홈,20170729NCKT02017
2935,김성욱,4,1,2,0,0,0,0,0.246,2017,07,29,KT,NC,원정,20170729NCKT02017
2936,박민우,2,0,0,0,0,2,0,0.362,2017,07,29,KT,NC,원정,20170729NCKT02017
2937,나성범,4,1,2,2,1,0,1,0.372,2017,07,29,KT,NC,원정,20170729NCKT02017
2938,스크럭스,4,1,1,0,0,0,0,0.287,2017,07,29,KT,NC,원정,20170729NCKT02017
2939,박석민,4,0,1,0,0,0,2,0.252,2017,07,29,KT,NC,원정,20170729NCKT02017
2940,이호준,2,0,0,0,0,0,1,0.282,2017,07,29,KT,NC,원정,20170729NCKT02017
2941,모창민,1,0,0,1,0,0,0,0.306,2017,07,29,KT,NC,원정,20170729NCKT02017
2942,이재율,0,0,0,0,0,0,0,0.167,2017,07,29,KT,NC,원정,20170729NCKT02017
2943,권희동,3,0,1,0,0,1,1,0.270,2017,07,29,KT,NC,원정,20170729NCKT02017
2944,윤병호,0,0,0,0,0,0,0,0.239,2017,07,29,KT,NC,원정,20170729NCKT02017
2945,지석훈,3,0,1,0,0,0,0,0.240,2017,07,29,KT,NC,원정,20170729NCKT02017
2946,이상호,1,0,0,0,0,0,1,0.338,2017,07,29,KT,NC,원정,20170729NCKT02017
2947,김태군,3,0,0,0,0,0,0,0.250,2017,07,29,KT,NC,원정,20170729NCKT02017
2948,손시헌,1,0,0,0,0,0,0,0.335,2017,07,29,KT,NC,원정,20170729NCKT02017
2949,이정후,3,2,1,0,0,0,0,0.333,2017,07,29,키움,삼성,홈,20170729SSWO02017
2950,박정음,2,0,0,0,0,0,1,0.260,2017,07,29,키움,삼성,홈,20170729SSWO02017
2951,서건창,5,3,4,2,1,0,0,0.344,2017,07,29,키움,삼성,홈,20170729SSWO02017
2952,채태인,4,1,1,0,0,0,2,0.329,2017,07,29,키움,삼성,홈,20170729SSWO02017
2953,허정협,1,0,0,0,0,0,0,0.247,2017,07,29,키움,삼성,홈,20170729SSWO02017
2954,김하성,5,3,4,5,1,0,0,0.293,2017,07,29,키움,삼성,홈,20170729SSWO02017
2955,초이스,3,1,0,0,0,1,3,0.000,2017,07,29,키움,삼성,홈,20170729SSWO02017
2956,고종욱,3,1,1,1,0,2,0,0.307,2017,07,29,키움,삼성,홈,20170729SSWO02017
2957,김민성,3,0,1,1,0,1,0,0.299,2017,07,29,키움,삼성,홈,20170729SSWO02017
2958,김지수,1,1,0,0,0,0,0,0.188,2017,07,29,키움,삼성,홈,20170729SSWO02017
2959,송성문,2,1,1,1,1,1,0,0.268,2017,07,29,키움,삼성,홈,20170729SSWO02017
2960,장영석,2,1,1,4,1,0,0,0.314,2017,07,29,키움,삼성,홈,20170729SSWO02017
2961,박동원,3,0,1,0,0,1,1,0.274,2017,07,29,키움,삼성,홈,20170729SSWO02017
2962,주효상,1,0,0,0,0,0,0,0.211,2017,07,29,키움,삼성,홈,20170729SSWO02017
2963,박해민,3,0,1,0,0,0,0,0.285,2017,07,29,키움,삼성,원정,20170729SSWO02017
2964,정병곤,1,0,1,0,0,0,0,0.232,2017,07,29,키움,삼성,원정,20170729SSWO02017
2965,김헌곤,5,0,3,1,0,0,1,0.281,2017,07,29,키움,삼성,원정,20170729SSWO02017
2966,구자욱,5,0,1,0,0,0,0,0.295,2017,07,29,키움,삼성,원정,20170729SSWO02017
2967,러프,3,0,0,0,0,1,1,0.288,2017,07,29,키움,삼성,원정,20170729SSWO02017
2968,김승현,0,0,0,0,0,0,0,0.000,2017,07,29,키움,삼성,원정,20170729SSWO02017
2969,박한이,1,0,0,0,0,0,1,0.233,2017,07,29,키움,삼성,원정,20170729SSWO02017
2970,이승엽,4,0,2,0,0,0,0,0.292,2017,07,29,키움,삼성,원정,20170729SSWO02017
2971,이원석,3,0,0,0,0,0,1,0.260,2017,07,29,키움,삼성,원정,20170729SSWO02017
2972,김성훈,1,0,0,0,0,0,0,0.000,2017,07,29,키움,삼성,원정,20170729SSWO02017
2973,조동찬,4,0,0,0,0,0,2,0.274,2017,07,29,키움,삼성,원정,20170729SSWO02017
2974,강한울,2,0,0,0,0,0,1,0.296,2017,07,29,키움,삼성,원정,20170729SSWO02017
2975,배영섭,2,1,1,0,0,0,0,0.308,2017,07,29,키움,삼성,원정,20170729SSWO02017
2976,최경철,3,0,1,0,0,0,1,0.429,2017,07,29,키움,삼성,원정,20170729SSWO02017
2977,이지영,1,0,1,0,0,0,0,0.217,2017,07,29,키움,삼성,원정,20170729SSWO02017
2978,최주환,4,2,2,0,0,0,0,0.312,2017,07,30,두산,KIA,홈,20170730HTOB02017
2979,류지혁,4,1,2,0,0,0,0,0.291,2017,07,30,두산,KIA,홈,20170730HTOB02017
2980,박건우,4,1,2,2,0,0,0,0.339,2017,07,30,두산,KIA,홈,20170730HTOB02017
2981,김재환,3,1,1,1,0,1,1,0.361,2017,07,30,두산,KIA,홈,20170730HTOB02017
2982,오재일,2,1,1,3,1,1,0,0.288,2017,07,30,두산,KIA,홈,20170730HTOB02017
2983,오재원,0,0,0,0,0,0,0,0.224,2017,07,30,두산,KIA,홈,20170730HTOB02017
2984,에반스,4,0,1,0,0,0,2,0.294,2017,07,30,두산,KIA,홈,20170730HTOB02017
2985,정진호,2,0,0,0,0,0,1,0.295,2017,07,30,두산,KIA,홈,20170730HTOB02017
2986,조수행,1,0,0,0,0,0,0,0.276,2017,07,30,두산,KIA,홈,20170730HTOB02017
2987,민병헌,1,0,0,0,0,0,0,0.314,2017,07,30,두산,KIA,홈,20170730HTOB02017
2988,박세혁,3,0,0,0,0,0,0,0.281,2017,07,30,두산,KIA,홈,20170730HTOB02017
2989,양의지,1,0,1,0,0,0,0,0.317,2017,07,30,두산,KIA,홈,20170730HTOB02017
2990,허경민,4,0,0,0,0,0,0,0.248,2017,07,30,두산,KIA,홈,20170730HTOB02017
2991,이명기,4,0,0,0,0,0,1,0.332,2017,07,30,두산,KIA,원정,20170730HTOB02017
2992,김주찬,4,0,0,0,0,0,1,0.291,2017,07,30,두산,KIA,원정,20170730HTOB02017
2993,버나디나,3,0,0,0,0,1,1,0.312,2017,07,30,두산,KIA,원정,20170730HTOB02017
2994,최형우,2,1,0,0,0,2,0,0.362,2017,07,30,두산,KIA,원정,20170730HTOB02017
2995,안치홍,3,0,0,0,0,0,2,0.328,2017,07,30,두산,KIA,원정,20170730HTOB02017
2996,나지완,3,1,1,0,0,1,0,0.304,2017,07,30,두산,KIA,원정,20170730HTOB02017
2997,이범호,3,2,2,4,2,0,0,0.287,2017,07,30,두산,KIA,원정,20170730HTOB02017
2998,한승택,2,0,1,0,0,0,0,0.200,2017,07,30,두산,KIA,원정,20170730HTOB02017
2999,김주형,1,0,0,0,0,0,0,0.159,2017,07,30,두산,KIA,원정,20170730HTOB02017
3000,김민식,1,0,0,0,0,0,1,0.212,2017,07,30,두산,KIA,원정,20170730HTOB02017
3001,김선빈,2,0,1,0,0,0,0,0.378,2017,07,30,두산,KIA,원정,20170730HTOB02017
3002,최원준,2,0,0,0,0,0,0,0.370,2017,07,30,두산,KIA,원정,20170730HTOB02017
3003,정근우,4,1,2,0,0,0,1,0.329,2017,07,30,한화,LG,홈,20170730LGHH02017
3004,이용규,4,1,1,0,0,0,1,0.253,2017,07,30,한화,LG,홈,20170730LGHH02017
3005,송광민,4,0,1,1,0,0,1,0.311,2017,07,30,한화,LG,홈,20170730LGHH02017
3006,임익준,0,1,0,0,0,0,0,0.368,2017,07,30,한화,LG,홈,20170730LGHH02017
3007,로사리오,4,0,2,2,0,0,0,0.317,2017,07,30,한화,LG,홈,20170730LGHH02017
3008,김태균,4,0,1,0,0,0,0,0.333,2017,07,30,한화,LG,홈,20170730LGHH02017
3009,최진행,4,0,0,0,0,0,3,0.260,2017,07,30,한화,LG,홈,20170730LGHH02017
3010,장민석,3,0,0,0,0,0,1,0.271,2017,07,30,한화,LG,홈,20170730LGHH02017
3011,최재훈,2,0,0,0,0,0,1,0.288,2017,07,30,한화,LG,홈,20170730LGHH02017
