,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
7768,이대호,5,2,4,0,0,0,0,0.292,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7769,한동희,4,1,0,0,0,1,1,0.273,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7770,민병헌,5,0,1,0,0,0,1,0.234,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7771,신본기,3,1,2,3,1,0,0,0.231,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7772,김재유,2,0,1,0,0,0,1,0.224,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7773,손아섭,0,0,0,0,0,1,0,0.346,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7774,허일,1,0,1,0,0,0,0,0.231,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7775,정보근,2,0,0,0,0,0,0,0.133,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7776,오윤석,1,0,1,1,0,0,0,0.306,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7777,김준태,1,0,0,0,0,0,1,0.223,2020,08,22,삼성,롯데,원정,20200822LTSS02020
7778,최지훈,4,0,1,0,0,0,1,0.271,2020,08,22,SK,두산,홈,20200822OBSK02020
7779,김강민,1,0,0,0,0,0,0,0.269,2020,08,22,SK,두산,홈,20200822OBSK02020
7780,고종욱,4,0,1,0,0,1,0,0.238,2020,08,22,SK,두산,홈,20200822OBSK02020
7781,최정,3,0,1,0,0,1,1,0.282,2020,08,22,SK,두산,홈,20200822OBSK02020
7782,유서준,1,0,1,0,0,0,0,0.267,2020,08,22,SK,두산,홈,20200822OBSK02020
7783,한동민,4,1,1,1,1,1,2,0.271,2020,08,22,SK,두산,홈,20200822OBSK02020
7784,로맥,3,0,0,0,0,1,0,0.258,2020,08,22,SK,두산,홈,20200822OBSK02020
7785,최준우,1,0,0,0,0,0,0,0.244,2020,08,22,SK,두산,홈,20200822OBSK02020
7786,최항,3,0,1,0,0,1,0,0.271,2020,08,22,SK,두산,홈,20200822OBSK02020
7787,오태곤,3,0,1,0,0,0,0,0.257,2020,08,22,SK,두산,홈,20200822OBSK02020
7788,김경호,1,0,1,0,0,0,0,0.262,2020,08,22,SK,두산,홈,20200822OBSK02020
7789,이흥련,2,0,0,0,0,0,1,0.253,2020,08,22,SK,두산,홈,20200822OBSK02020
7790,오준혁,1,0,0,0,0,0,1,0.291,2020,08,22,SK,두산,홈,20200822OBSK02020
7791,이재원,1,0,1,0,0,0,0,0.143,2020,08,22,SK,두산,홈,20200822OBSK02020
7792,김성현,3,0,0,0,0,0,0,0.264,2020,08,22,SK,두산,홈,20200822OBSK02020
7793,김성민,1,0,0,0,0,0,1,0.200,2020,08,22,SK,두산,홈,20200822OBSK02020
7794,박건우,3,1,1,1,1,0,2,0.300,2020,08,22,SK,두산,원정,20200822OBSK02020
7795,백동훈,1,1,0,0,0,0,0,0.143,2020,08,22,SK,두산,원정,20200822OBSK02020
7796,페르난데,5,0,1,0,0,0,0,0.356,2020,08,22,SK,두산,원정,20200822OBSK02020
7797,권민석,0,0,0,0,0,0,0,0.225,2020,08,22,SK,두산,원정,20200822OBSK02020
7798,오재일,5,1,2,1,0,0,2,0.341,2020,08,22,SK,두산,원정,20200822OBSK02020
7799,김재환,4,2,1,1,1,1,0,0.279,2020,08,22,SK,두산,원정,20200822OBSK02020
7800,김인태,0,0,0,0,0,0,0,0.161,2020,08,22,SK,두산,원정,20200822OBSK02020
7801,최주환,5,1,2,0,0,0,1,0.296,2020,08,22,SK,두산,원정,20200822OBSK02020
7802,국해성,0,0,0,0,0,0,0,0.236,2020,08,22,SK,두산,원정,20200822OBSK02020
7803,김재호,3,0,0,0,0,1,1,0.298,2020,08,22,SK,두산,원정,20200822OBSK02020
7804,서예일,0,0,0,0,0,1,0,0.125,2020,08,22,SK,두산,원정,20200822OBSK02020
7805,정수빈,5,1,4,3,0,0,0,0.311,2020,08,22,SK,두산,원정,20200822OBSK02020
7806,박지훈,0,0,0,0,0,0,0,0.000,2020,08,22,SK,두산,원정,20200822OBSK02020
7807,이유찬,4,1,1,0,0,1,1,0.304,2020,08,22,SK,두산,원정,20200822OBSK02020
7808,최용제,4,0,0,0,0,0,2,0.320,2020,08,22,SK,두산,원정,20200822OBSK02020
7809,홍창기,2,1,0,0,0,2,2,0.264,2020,08,23,LG,한화,홈,20200823HHLG02020
7810,신민재,1,0,0,0,0,0,0,0.250,2020,08,23,LG,한화,홈,20200823HHLG02020
7811,오지환,2,0,0,0,0,0,1,0.286,2020,08,23,LG,한화,홈,20200823HHLG02020
7812,구본혁,0,0,0,0,0,0,0,0.207,2020,08,23,LG,한화,홈,20200823HHLG02020
7813,박용택,1,0,1,0,0,0,0,0.313,2020,08,23,LG,한화,홈,20200823HHLG02020
7814,손호영,0,0,0,0,0,0,0,0.333,2020,08,23,LG,한화,홈,20200823HHLG02020
7815,김호은,1,0,0,0,0,0,0,0.256,2020,08,23,LG,한화,홈,20200823HHLG02020
7816,김용의,0,0,0,0,0,0,0,0.316,2020,08,23,LG,한화,홈,20200823HHLG02020
7817,채은성,3,0,0,1,0,0,2,0.295,2020,08,23,LG,한화,홈,20200823HHLG02020
7818,김현수,3,1,1,0,0,1,1,0.350,2020,08,23,LG,한화,홈,20200823HHLG02020
7819,이형종,3,0,1,0,0,1,0,0.328,2020,08,23,LG,한화,홈,20200823HHLG02020
7820,라모스,4,1,1,0,0,0,0,0.295,2020,08,23,LG,한화,홈,20200823HHLG02020
7821,유강남,4,0,1,1,0,0,2,0.277,2020,08,23,LG,한화,홈,20200823HHLG02020
7822,이재원,0,0,0,0,0,0,0,0.077,2020,08,23,LG,한화,홈,20200823HHLG02020
7823,장준원,3,0,0,0,0,0,0,0.226,2020,08,23,LG,한화,홈,20200823HHLG02020
7824,정근우,0,0,0,0,0,1,0,0.235,2020,08,23,LG,한화,홈,20200823HHLG02020
7825,정주현,3,0,1,1,0,1,0,0.261,2020,08,23,LG,한화,홈,20200823HHLG02020
7826,이용규,4,0,0,0,0,0,1,0.272,2020,08,23,LG,한화,원정,20200823HHLG02020
7827,강경학,2,0,1,1,0,1,1,0.247,2020,08,23,LG,한화,원정,20200823HHLG02020
7828,송광민,4,0,1,1,0,0,2,0.221,2020,08,23,LG,한화,원정,20200823HHLG02020
7829,오선진,0,0,0,0,0,0,0,0.218,2020,08,23,LG,한화,원정,20200823HHLG02020
7830,반즈,3,0,1,0,0,1,1,0.212,2020,08,23,LG,한화,원정,20200823HHLG02020
7831,하주석,4,0,0,0,0,0,0,0.265,2020,08,23,LG,한화,원정,20200823HHLG02020
7832,최진행,2,1,0,0,0,1,0,0.240,2020,08,23,LG,한화,원정,20200823HHLG02020
7833,이성열,1,1,1,1,1,0,0,0.213,2020,08,23,LG,한화,원정,20200823HHLG02020
7834,최재훈,4,1,1,1,0,0,1,0.269,2020,08,23,LG,한화,원정,20200823HHLG02020
7835,최인호,2,1,0,0,0,0,0,0.204,2020,08,23,LG,한화,원정,20200823HHLG02020
7836,정진호,2,0,1,0,0,0,0,0.292,2020,08,23,LG,한화,원정,20200823HHLG02020
7837,노수광,3,0,0,0,0,1,0,0.277,2020,08,23,LG,한화,원정,20200823HHLG02020
7838,서건창,4,2,1,0,0,1,0,0.278,2020,08,23,키움,KIA,홈,20200823HTWO02020
7839,김하성,5,1,1,0,0,0,0,0.288,2020,08,23,키움,KIA,홈,20200823HTWO02020
7840,이정후,5,1,3,1,0,0,1,0.353,2020,08,23,키움,KIA,홈,20200823HTWO02020
7841,러셀,2,0,1,1,0,0,1,0.317,2020,08,23,키움,KIA,홈,20200823HTWO02020
7842,전병우,2,1,1,1,0,1,0,0.258,2020,08,23,키움,KIA,홈,20200823HTWO02020
7843,김웅빈,5,1,1,1,0,0,2,0.266,2020,08,23,키움,KIA,홈,20200823HTWO02020
7844,허정협,4,0,1,0,0,0,0,0.270,2020,08,23,키움,KIA,홈,20200823HTWO02020
7845,김혜성,4,1,2,0,0,0,1,0.283,2020,08,23,키움,KIA,홈,20200823HTWO02020
7846,주효상,1,0,0,0,0,0,1,0.184,2020,08,23,키움,KIA,홈,20200823HTWO02020
7847,박동원,1,0,1,0,0,0,0,0.272,2020,08,23,키움,KIA,홈,20200823HTWO02020
7848,박정음,0,0,0,0,0,0,0,0.162,2020,08,23,키움,KIA,홈,20200823HTWO02020
7849,김주형,0,0,0,0,0,1,0,0.233,2020,08,23,키움,KIA,홈,20200823HTWO02020
7850,송우현,0,0,0,0,0,0,0,0.000,2020,08,23,키움,KIA,홈,20200823HTWO02020
7851,박준태,1,0,0,0,0,0,1,0.245,2020,08,23,키움,KIA,홈,20200823HTWO02020
7852,변상권,1,0,0,0,0,0,1,0.250,2020,08,23,키움,KIA,홈,20200823HTWO02020
7853,이지영,2,0,1,1,0,0,1,0.311,2020,08,23,키움,KIA,홈,20200823HTWO02020
7854,최원준,4,1,1,0,0,0,0,0.265,2020,08,23,키움,KIA,원정,20200823HTWO02020
7855,터커,3,2,2,1,1,2,1,0.302,2020,08,23,키움,KIA,원정,20200823HTWO02020
7856,최형우,4,1,0,0,0,0,2,0.332,2020,08,23,키움,KIA,원정,20200823HTWO02020
7857,나지완,4,0,1,2,0,0,2,0.286,2020,08,23,키움,KIA,원정,20200823HTWO02020
7858,김호령,0,0,0,0,0,0,0,0.217,2020,08,23,키움,KIA,원정,20200823HTWO02020
7859,김민식,2,0,0,0,0,0,0,0.267,2020,08,23,키움,KIA,원정,20200823HTWO02020
7860,황대인,1,1,1,1,0,0,0,0.227,2020,08,23,키움,KIA,원정,20200823HTWO02020
7861,한승택,2,0,0,0,0,0,2,0.247,2020,08,23,키움,KIA,원정,20200823HTWO02020
7862,유민상,4,1,2,2,1,0,1,0.271,2020,08,23,키움,KIA,원정,20200823HTWO02020
7863,박찬호,4,0,1,1,0,0,0,0.231,2020,08,23,키움,KIA,원정,20200823HTWO02020
7864,고장혁,4,0,1,0,0,0,1,0.333,2020,08,23,키움,KIA,원정,20200823HTWO02020
7865,김규성,4,2,2,1,1,0,0,0.178,2020,08,23,키움,KIA,원정,20200823HTWO02020
7866,박해민,3,0,0,0,0,0,1,0.302,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7867,김동엽,1,0,0,0,0,0,0,0.285,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7868,김상수,4,0,1,0,0,0,0,0.327,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7869,김재현,0,0,0,0,0,0,0,0.100,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7870,구자욱,3,0,0,0,0,0,2,0.322,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7871,박승규,1,0,0,0,0,0,0,0.262,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7872,팔카,2,0,0,0,0,2,0,0.000,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7873,강민호,3,0,1,0,0,0,1,0.284,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7874,김도환,0,0,0,0,0,1,0,0.167,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7875,이원석,2,0,0,0,0,1,0,0.266,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7876,이성규,1,0,0,0,0,0,0,0.200,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7877,박찬도,2,0,0,0,0,0,2,0.219,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7878,이성곤,1,0,0,0,0,0,1,0.291,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7879,김헌곤,1,0,0,0,0,0,0,0.250,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7880,박계범,4,0,1,0,0,0,0,0.245,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7881,김지찬,3,0,1,0,0,0,0,0.257,2020,08,23,삼성,롯데,홈,20200823LTSS02020
7882,정훈,4,2,2,1,0,0,0,0.322,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7883,오윤석,1,0,1,0,0,0,0,0.320,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7884,마차도,2,2,0,0,0,2,1,0.304,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7885,김동한,1,0,0,0,0,0,0,0.204,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7886,전준우,3,2,1,2,0,1,0,0.283,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7887,김재유,1,0,1,0,0,0,0,0.240,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7888,이대호,5,3,2,5,2,0,1,0.294,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7889,한동희,4,1,1,2,1,1,1,0.272,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7890,신용수,3,0,1,0,0,0,0,0.333,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7891,허일,1,0,0,0,0,1,1,0.226,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7892,신본기,4,1,1,0,0,1,1,0.232,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7893,민병헌,4,0,0,0,0,0,1,0.230,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7894,정보근,3,0,0,0,0,0,0,0.129,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7895,김호준,1,0,0,0,0,0,1,0.000,2020,08,23,삼성,롯데,원정,20200823LTSS02020
7896,김민혁,5,1,2,2,0,0,2,0.272,2020,08,23,KT,NC,홈,20200823NCKT02020
7897,황재균,3,1,2,1,0,2,1,0.299,2020,08,23,KT,NC,홈,20200823NCKT02020
7898,김병희,0,0,0,0,0,0,0,0.176,2020,08,23,KT,NC,홈,20200823NCKT02020
7899,로하스,5,1,1,3,1,0,2,0.357,2020,08,23,KT,NC,홈,20200823NCKT02020
7900,박준혁,0,0,0,0,0,0,0,0.000,2020,08,23,KT,NC,홈,20200823NCKT02020
7901,강백호,5,1,3,1,1,0,1,0.306,2020,08,23,KT,NC,홈,20200823NCKT02020
7902,천성호,0,1,0,0,0,0,0,0.224,2020,08,23,KT,NC,홈,20200823NCKT02020
7903,유한준,2,0,1,0,0,2,0,0.293,2020,08,23,KT,NC,홈,20200823NCKT02020
7904,이홍구,1,1,1,2,1,0,0,0.185,2020,08,23,KT,NC,홈,20200823NCKT02020
7905,배정대,3,1,1,0,0,2,0,0.322,2020,08,23,KT,NC,홈,20200823NCKT02020
7906,송민섭,0,0,0,0,0,0,0,0.087,2020,08,23,KT,NC,홈,20200823NCKT02020
7907,장성우,4,1,1,1,0,0,0,0.287,2020,08,23,KT,NC,홈,20200823NCKT02020
7908,허도환,0,0,0,0,0,0,0,0.313,2020,08,23,KT,NC,홈,20200823NCKT02020
7909,박승욱,4,1,1,0,0,0,0,0.213,2020,08,23,KT,NC,홈,20200823NCKT02020
7910,심우준,2,1,0,0,0,2,0,0.226,2020,08,23,KT,NC,홈,20200823NCKT02020
7911,강민국,0,0,0,0,0,0,0,0.238,2020,08,23,KT,NC,홈,20200823NCKT02020
7912,이명기,3,0,0,0,0,1,0,0.332,2020,08,23,KT,NC,원정,20200823NCKT02020
7913,권희동,0,0,0,0,0,1,0,0.271,2020,08,23,KT,NC,원정,20200823NCKT02020
7914,박민우,3,0,1,0,0,1,1,0.321,2020,08,23,KT,NC,원정,20200823NCKT02020
7915,김성욱,1,0,0,0,0,0,0,0.250,2020,08,23,KT,NC,원정,20200823NCKT02020
7916,나성범,4,0,2,0,0,0,1,0.317,2020,08,23,KT,NC,원정,20200823NCKT02020
7917,최정원,1,0,1,0,0,0,0,0.400,2020,08,23,KT,NC,원정,20200823NCKT02020
7918,양의지,2,0,0,0,0,0,0,0.297,2020,08,23,KT,NC,원정,20200823NCKT02020
7919,박석민,2,0,0,0,0,0,0,0.289,2020,08,23,KT,NC,원정,20200823NCKT02020
7920,모창민,4,1,2,0,0,0,0,0.303,2020,08,23,KT,NC,원정,20200823NCKT02020
7921,노진혁,4,0,1,1,0,0,0,0.272,2020,08,23,KT,NC,원정,20200823NCKT02020
7922,이원재,0,0,0,0,0,0,0,0.217,2020,08,23,KT,NC,원정,20200823NCKT02020
7923,알테어,3,0,0,0,0,1,2,0.282,2020,08,23,KT,NC,원정,20200823NCKT02020
7924,김준완,0,0,0,0,0,0,0,0.214,2020,08,23,KT,NC,원정,20200823NCKT02020
7925,김형준,3,0,1,0,0,0,1,0.308,2020,08,23,KT,NC,원정,20200823NCKT02020
7926,김태군,1,0,0,0,0,0,0,0.303,2020,08,23,KT,NC,원정,20200823NCKT02020
7927,지석훈,3,0,1,0,0,0,1,0.213,2020,08,23,KT,NC,원정,20200823NCKT02020
7928,박준영,1,0,0,0,0,0,1,0.095,2020,08,23,KT,NC,원정,20200823NCKT02020
7929,최지훈,5,1,2,0,0,0,0,0.273,2020,08,23,SK,두산,홈,20200823OBSK02020
7930,고종욱,4,0,3,1,0,0,0,0.254,2020,08,23,SK,두산,홈,20200823OBSK02020
7931,최정,2,0,0,0,0,1,0,0.280,2020,08,23,SK,두산,홈,20200823OBSK02020
7932,유서준,1,0,0,0,0,0,1,0.250,2020,08,23,SK,두산,홈,20200823OBSK02020
7933,한동민,3,0,0,0,0,1,2,0.266,2020,08,23,SK,두산,홈,20200823OBSK02020
7934,김경호,1,0,0,0,0,0,1,0.256,2020,08,23,SK,두산,홈,20200823OBSK02020
7935,로맥,3,0,1,0,0,1,1,0.259,2020,08,23,SK,두산,홈,20200823OBSK02020
7936,화이트,4,0,0,0,0,0,0,0.000,2020,08,23,SK,두산,홈,20200823OBSK02020
7937,최항,3,0,1,0,0,1,1,0.274,2020,08,23,SK,두산,홈,20200823OBSK02020
7938,이흥련,4,0,1,0,0,0,1,0.253,2020,08,23,SK,두산,홈,20200823OBSK02020
7939,김성현,1,0,0,0,0,0,0,0.263,2020,08,23,SK,두산,홈,20200823OBSK02020
7940,김성민,3,0,1,0,0,0,0,0.250,2020,08,23,SK,두산,홈,20200823OBSK02020
7941,정수빈,4,1,0,1,0,0,1,0.307,2020,08,23,SK,두산,원정,20200823OBSK02020
7942,김인태,0,0,0,0,0,0,0,0.161,2020,08,23,SK,두산,원정,20200823OBSK02020
7943,페르난데,4,2,3,4,2,1,0,0.361,2020,08,23,SK,두산,원정,20200823OBSK02020
7944,권민석,0,0,0,0,0,0,0,0.225,2020,08,23,SK,두산,원정,20200823OBSK02020
7945,오재일,4,1,1,1,1,1,1,0.339,2020,08,23,SK,두산,원정,20200823OBSK02020
7946,김재환,2,0,0,0,0,2,1,0.278,2020,08,23,SK,두산,원정,20200823OBSK02020
7947,백동훈,1,1,1,0,0,0,0,0.200,2020,08,23,SK,두산,원정,20200823OBSK02020
7948,최주환,5,0,2,1,0,0,1,0.297,2020,08,23,SK,두산,원정,20200823OBSK02020
7949,박지훈,0,0,0,0,0,0,0,0.000,2020,08,23,SK,두산,원정,20200823OBSK02020
7950,박건우,2,0,0,0,0,1,0,0.298,2020,08,23,SK,두산,원정,20200823OBSK02020
7951,국해성,1,0,0,0,0,0,0,0.233,2020,08,23,SK,두산,원정,20200823OBSK02020
7952,김재호,3,0,1,0,0,0,0,0.299,2020,08,23,SK,두산,원정,20200823OBSK02020
7953,서예일,1,0,0,0,0,1,0,0.111,2020,08,23,SK,두산,원정,20200823OBSK02020
7954,이유찬,3,2,0,0,0,1,0,0.288,2020,08,23,SK,두산,원정,20200823OBSK02020
7955,최용제,5,1,1,1,0,0,0,0.300,2020,08,23,SK,두산,원정,20200823OBSK02020
7956,홍창기,4,0,0,0,0,0,1,0.259,2020,08,24,LG,한화,홈,20200824HHLG02020
7957,정근우,1,0,0,0,0,0,0,0.233,2020,08,24,LG,한화,홈,20200824HHLG02020
7958,오지환,4,0,2,0,0,0,1,0.288,2020,08,24,LG,한화,홈,20200824HHLG02020
7959,채은성,3,0,0,0,0,1,2,0.292,2020,08,24,LG,한화,홈,20200824HHLG02020
7960,이재원,0,0,0,0,0,0,0,0.077,2020,08,24,LG,한화,홈,20200824HHLG02020
7961,김현수,4,0,0,0,0,0,0,0.346,2020,08,24,LG,한화,홈,20200824HHLG02020
7962,이형종,3,1,0,0,0,1,1,0.320,2020,08,24,LG,한화,홈,20200824HHLG02020
7963,라모스,3,0,1,0,0,1,1,0.296,2020,08,24,LG,한화,홈,20200824HHLG02020
7964,손호영,0,1,0,0,0,0,0,0.333,2020,08,24,LG,한화,홈,20200824HHLG02020
7965,장준원,1,0,0,1,0,1,0,0.222,2020,08,24,LG,한화,홈,20200824HHLG02020
7966,박용택,1,0,0,0,0,0,0,0.311,2020,08,24,LG,한화,홈,20200824HHLG02020
7967,구본혁,0,0,0,0,0,0,0,0.207,2020,08,24,LG,한화,홈,20200824HHLG02020
7968,김호은,0,1,0,0,0,0,0,0.256,2020,08,24,LG,한화,홈,20200824HHLG02020
7969,이성우,2,0,0,0,0,0,0,0.269,2020,08,24,LG,한화,홈,20200824HHLG02020
7970,유강남,2,0,0,0,0,0,0,0.275,2020,08,24,LG,한화,홈,20200824HHLG02020
7971,정주현,4,0,2,2,0,0,0,0.266,2020,08,24,LG,한화,홈,20200824HHLG02020
7972,이용규,5,1,3,0,0,1,0,0.278,2020,08,24,LG,한화,원정,20200824HHLG02020
7973,강경학,3,0,1,1,0,0,1,0.250,2020,08,24,LG,한화,원정,20200824HHLG02020
7974,송광민,0,0,0,1,0,0,0,0.221,2020,08,24,LG,한화,원정,20200824HHLG02020
7975,오선진,1,0,1,0,0,0,0,0.224,2020,08,24,LG,한화,원정,20200824HHLG02020
7976,반즈,5,0,1,1,0,0,1,0.211,2020,08,24,LG,한화,원정,20200824HHLG02020
7977,이성열,4,1,0,0,0,1,1,0.207,2020,08,24,LG,한화,원정,20200824HHLG02020
7978,하주석,4,0,1,0,0,0,2,0.265,2020,08,24,LG,한화,원정,20200824HHLG02020
7979,노시환,5,2,3,0,0,0,0,0.191,2020,08,24,LG,한화,원정,20200824HHLG02020
7980,노수광,5,1,2,1,0,0,0,0.281,2020,08,24,LG,한화,원정,20200824HHLG02020
7981,임종찬,2,1,1,0,0,0,1,0.239,2020,08,24,LG,한화,원정,20200824HHLG02020
7982,정진호,2,0,0,0,0,0,0,0.288,2020,08,24,LG,한화,원정,20200824HHLG02020
7983,이해창,2,0,1,1,0,1,1,0.180,2020,08,24,LG,한화,원정,20200824HHLG02020
7984,김민혁,4,1,0,1,0,1,2,0.265,2020,08,24,KT,NC,홈,20200824NCKT02020
7985,송민섭,0,0,0,0,0,0,0,0.087,2020,08,24,KT,NC,홈,20200824NCKT02020
7986,황재균,4,1,1,0,0,1,1,0.298,2020,08,24,KT,NC,홈,20200824NCKT02020
7987,천성호,0,0,0,0,0,0,0,0.224,2020,08,24,KT,NC,홈,20200824NCKT02020
7988,로하스,5,2,2,4,1,0,1,0.357,2020,08,24,KT,NC,홈,20200824NCKT02020
7989,강백호,5,0,2,1,0,0,1,0.308,2020,08,24,KT,NC,홈,20200824NCKT02020
7990,김민,0,0,0,0,0,0,0,0.000,2020,08,24,KT,NC,홈,20200824NCKT02020
7991,유한준,4,0,1,0,0,0,1,0.292,2020,08,24,KT,NC,홈,20200824NCKT02020
7992,김영환,1,0,0,0,0,0,1,0.000,2020,08,24,KT,NC,홈,20200824NCKT02020
7993,배정대,3,1,2,0,0,1,1,0.325,2020,08,24,KT,NC,홈,20200824NCKT02020
7994,장성우,3,1,2,0,0,0,0,0.292,2020,08,24,KT,NC,홈,20200824NCKT02020
7995,박준혁,0,1,0,0,0,0,0,0.000,2020,08,24,KT,NC,홈,20200824NCKT02020
7996,박경수,1,0,0,0,0,0,0,0.267,2020,08,24,KT,NC,홈,20200824NCKT02020
7997,이홍구,0,0,0,0,0,0,0,0.185,2020,08,24,KT,NC,홈,20200824NCKT02020
7998,박승욱,4,0,3,1,0,0,0,0.246,2020,08,24,KT,NC,홈,20200824NCKT02020
7999,심우준,3,1,1,1,0,1,1,0.227,2020,08,24,KT,NC,홈,20200824NCKT02020
8000,강민국,0,0,0,0,0,0,0,0.238,2020,08,24,KT,NC,홈,20200824NCKT02020
8001,이명기,3,0,1,1,0,1,0,0.332,2020,08,24,KT,NC,원정,20200824NCKT02020
8002,권희동,1,0,0,0,0,0,0,0.270,2020,08,24,KT,NC,원정,20200824NCKT02020
8003,김준완,3,0,1,0,0,0,1,0.222,2020,08,24,KT,NC,원정,20200824NCKT02020
8004,김성욱,1,0,0,0,0,0,0,0.247,2020,08,24,KT,NC,원정,20200824NCKT02020
8005,박민우,4,0,2,0,0,0,0,0.324,2020,08,24,KT,NC,원정,20200824NCKT02020
8006,나성범,4,0,0,0,0,0,0,0.313,2020,08,24,KT,NC,원정,20200824NCKT02020
8007,양의지,3,0,0,0,0,0,0,0.294,2020,08,24,KT,NC,원정,20200824NCKT02020
8008,모창민,3,0,1,0,0,0,1,0.304,2020,08,24,KT,NC,원정,20200824NCKT02020
8009,강진성,1,0,1,0,0,0,0,0.337,2020,08,24,KT,NC,원정,20200824NCKT02020
8010,노진혁,3,0,1,0,0,0,0,0.272,2020,08,24,KT,NC,원정,20200824NCKT02020
8011,박준영,1,0,0,0,0,0,0,0.091,2020,08,24,KT,NC,원정,20200824NCKT02020
8012,김태군,2,0,0,0,0,0,0,0.295,2020,08,24,KT,NC,원정,20200824NCKT02020
8013,김형준,2,1,1,0,0,0,1,0.321,2020,08,24,KT,NC,원정,20200824NCKT02020
8014,지석훈,2,0,0,0,0,1,0,0.206,2020,08,24,KT,NC,원정,20200824NCKT02020
8015,최정원,1,0,0,0,0,0,1,0.375,2020,08,24,KT,NC,원정,20200824NCKT02020
8016,박민우,4,1,1,1,1,0,0,0.323,2020,08,25,NC,한화,홈,20200825HHNC02020
8017,최정원,0,0,0,0,0,1,0,0.375,2020,08,25,NC,한화,홈,20200825HHNC02020
8018,이명기,4,2,2,0,0,0,1,0.334,2020,08,25,NC,한화,홈,20200825HHNC02020
8019,김기환,1,0,0,0,0,0,0,0.500,2020,08,25,NC,한화,홈,20200825HHNC02020
8020,나성범,4,2,2,4,2,0,1,0.315,2020,08,25,NC,한화,홈,20200825HHNC02020
8021,권희동,1,0,1,1,0,0,0,0.273,2020,08,25,NC,한화,홈,20200825HHNC02020
8022,양의지,4,3,3,1,1,0,0,0.301,2020,08,25,NC,한화,홈,20200825HHNC02020
8023,김태군,1,0,0,0,0,0,0,0.291,2020,08,25,NC,한화,홈,20200825HHNC02020
8024,강진성,4,1,2,2,1,0,0,0.340,2020,08,25,NC,한화,홈,20200825HHNC02020
8025,김준완,0,0,0,0,0,0,0,0.222,2020,08,25,NC,한화,홈,20200825HHNC02020
8026,노진혁,4,1,1,2,1,0,1,0.272,2020,08,25,NC,한화,홈,20200825HHNC02020
8027,지석훈,0,0,0,0,0,0,0,0.206,2020,08,25,NC,한화,홈,20200825HHNC02020
8028,김성욱,4,0,1,0,0,0,3,0.247,2020,08,25,NC,한화,홈,20200825HHNC02020
8029,알테어,2,0,1,0,0,1,0,0.284,2020,08,25,NC,한화,홈,20200825HHNC02020
8030,이원재,1,0,0,0,0,0,0,0.213,2020,08,25,NC,한화,홈,20200825HHNC02020
8031,박준영,4,1,1,0,0,0,1,0.115,2020,08,25,NC,한화,홈,20200825HHNC02020
8032,이용규,2,0,0,0,0,1,0,0.276,2020,08,25,NC,한화,원정,20200825HHNC02020
8033,정진호,1,0,1,0,0,0,0,0.292,2020,08,25,NC,한화,원정,20200825HHNC02020
8034,노수광,4,0,1,0,0,0,1,0.280,2020,08,25,NC,한화,원정,20200825HHNC02020
8035,임종찬,1,0,0,0,0,0,1,0.234,2020,08,25,NC,한화,원정,20200825HHNC02020
8036,반즈,4,0,1,0,0,0,2,0.213,2020,08,25,NC,한화,원정,20200825HHNC02020
8037,이성열,1,0,0,0,0,1,0,0.206,2020,08,25,NC,한화,원정,20200825HHNC02020
