,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
3556,고창성,1,3,2,2,0,1,1,6,6,18,31.0,2.0,0.0,0.0,5.81,2018,08,05,KT,키움,홈,20180805WOKT02018
3557,심재민,1,2,1,1,1,0,0,5,4,20,38.0,4.0,4.0,2.0,4.66,2018,08,05,KT,키움,홈,20180805WOKT02018
3558,정성곤,1,3,2,2,1,0,0,7,5,21,3.0,1.0,0.0,0.0,4.5,2018,08,05,KT,키움,홈,20180805WOKT02018
3559,주권,1,3,3,3,1,1,1,7,6,19,29.0,1.0,8.0,0.0,9.72,2018,08,05,KT,키움,홈,20180805WOKT02018
3560,홍성용,1,0,0,0,1,1,0,4,3,20,41.0,2.0,0.0,0.0,4.25,2018,08,05,KT,키움,홈,20180805WOKT02018
3561,브리검,8 ⅓,8,2,2,1,6,0,32,31,106,22.0,6.0,6.0,0.0,3.78,2018,08,05,KT,키움,원정,20180805WOKT02018
3562,안우진,0 ⅔,0,0,0,2,2,0,4,2,17,13.0,0.0,3.0,0.0,8.46,2018,08,05,KT,키움,원정,20180805WOKT02018
3563,유희관,5 ⅓,6,4,4,4,4,1,25,21,97,21.0,6.0,7.0,0.0,6.84,2018,08,07,두산,한화,홈,20180807HHOB02018
3564,박치국,1,0,0,0,0,1,0,3,3,9,55.0,1.0,5.0,3.0,3.39,2018,08,07,두산,한화,홈,20180807HHOB02018
3565,이현,0,0,0,0,1,0,0,1,0,7,33.0,1.0,0.0,0.0,3.6,2018,08,07,두산,한화,홈,20180807HHOB02018
3566,김강률,0 ⅔,1,0,0,0,0,0,3,3,12,49.0,4.0,0.0,6.0,5.75,2018,08,07,두산,한화,홈,20180807HHOB02018
3567,김승회,1,0,0,0,1,0,0,4,3,13,38.0,2.0,2.0,1.0,3.38,2018,08,07,두산,한화,홈,20180807HHOB02018
3568,함덕주,1,0,0,0,2,1,0,4,2,21,47.0,5.0,2.0,22.0,2.48,2018,08,07,두산,한화,홈,20180807HHOB02018
3569,샘슨,5,7,5,5,6,3,1,26,20,100,23.0,12.0,7.0,0.0,4.33,2018,08,07,두산,한화,원정,20180807HHOB02018
3570,김경태,0 ⅓,0,0,0,2,0,0,3,0,13,3.0,0.0,0.0,0.0,16.88,2018,08,07,두산,한화,원정,20180807HHOB02018
3571,박상원,0 ⅔,0,0,0,0,1,0,2,2,10,47.0,3.0,1.0,0.0,2.04,2018,08,07,두산,한화,원정,20180807HHOB02018
3572,김재영,0 ⅓,0,1,1,1,0,0,2,1,7,22.0,6.0,3.0,0.0,5.62,2018,08,07,두산,한화,원정,20180807HHOB02018
3573,김성훈,1 ⅔,1,0,0,3,3,0,9,6,45,3.0,0.0,0.0,0.0,1.74,2018,08,07,두산,한화,원정,20180807HHOB02018
3574,한현희,4 ⅔,6,1,1,5,2,0,24,19,115,22.0,8.0,7.0,0.0,5.06,2018,08,07,키움,KIA,홈,20180807HTWO02018
3575,이승호,1 ⅓,0,0,0,0,0,0,4,4,11,18.0,1.0,1.0,0.0,5.68,2018,08,07,키움,KIA,홈,20180807HTWO02018
3576,오주원,1,1,0,0,0,1,0,3,3,10,46.0,1.0,5.0,0.0,5.49,2018,08,07,키움,KIA,홈,20180807HTWO02018
3577,이보근,1,0,0,0,0,1,0,3,3,9,47.0,5.0,4.0,0.0,4.15,2018,08,07,키움,KIA,홈,20180807HTWO02018
3578,김성민,1,0,0,0,0,1,0,3,3,8,36.0,2.0,1.0,0.0,6.35,2018,08,07,키움,KIA,홈,20180807HTWO02018
3579,헥터,6,11,3,3,0,7,1,27,27,104,21.0,8.0,8.0,0.0,4.63,2018,08,07,키움,KIA,원정,20180807HTWO02018
3580,김세현,0 ⅓,2,2,2,1,0,0,4,2,21,31.0,1.0,6.0,4.0,7.18,2018,08,07,키움,KIA,원정,20180807HTWO02018
3581,하준영,0 ⅔,1,0,0,0,1,0,3,3,9,11.0,0.0,0.0,0.0,8.38,2018,08,07,키움,KIA,원정,20180807HTWO02018
3582,홍건희,1,5,4,4,0,0,2,8,8,29,8.0,0.0,0.0,0.0,11.57,2018,08,07,키움,KIA,원정,20180807HTWO02018
3583,최성영,6,4,3,3,0,4,1,22,22,92,13.0,2.0,2.0,0.0,6.44,2018,08,07,NC,KT,홈,20180807KTNC02018
3584,장현식,0 ⅔,3,2,2,0,1,2,5,5,18,17.0,3.0,2.0,2.0,6.38,2018,08,07,NC,KT,홈,20180807KTNC02018
3585,김진성,1,2,2,2,1,1,2,5,4,25,34.0,3.0,2.0,0.0,8.22,2018,08,07,NC,KT,홈,20180807KTNC02018
3586,강윤구,0 ⅓,0,0,0,0,1,0,1,1,6,52.0,6.0,1.0,0.0,5.45,2018,08,07,NC,KT,홈,20180807KTNC02018
3587,이민호,0 ⅓,2,4,4,2,1,0,5,3,17,41.0,4.0,2.0,14.0,4.12,2018,08,07,NC,KT,홈,20180807KTNC02018
3588,원종현,0 ⅔,1,1,1,0,1,1,3,3,12,46.0,1.0,4.0,2.0,5.11,2018,08,07,NC,KT,홈,20180807KTNC02018
3589,고영표,5,12,9,8,1,4,2,27,25,95,22.0,5.0,9.0,0.0,5.19,2018,08,07,NC,KT,원정,20180807KTNC02018
3590,이종혁,1 ⅔,2,1,0,1,2,0,9,8,33,35.0,0.0,4.0,1.0,4.75,2018,08,07,NC,KT,원정,20180807KTNC02018
3591,주권,1 ⅓,0,0,0,0,1,0,4,4,12,30.0,2.0,8.0,0.0,9.53,2018,08,07,NC,KT,원정,20180807KTNC02018
3592,김재윤,1,0,0,0,0,1,0,3,3,8,43.0,5.0,2.0,12.0,4.32,2018,08,07,NC,KT,원정,20180807KTNC02018
3593,김원중,5,5,2,2,3,7,1,23,20,92,22.0,5.0,6.0,0.0,7.01,2018,08,07,롯데,LG,홈,20180807LGLT02018
3594,진명호,1,1,1,1,1,0,0,5,4,25,49.0,5.0,4.0,1.0,3.35,2018,08,07,롯데,LG,홈,20180807LGLT02018
3595,구승민,1 ⅓,0,0,0,0,3,0,4,4,20,42.0,4.0,1.0,0.0,3.33,2018,08,07,롯데,LG,홈,20180807LGLT02018
3596,고효준,0,1,0,0,0,0,0,1,1,4,24.0,2.0,2.0,0.0,4.5,2018,08,07,롯데,LG,홈,20180807LGLT02018
3597,오현택,0 ⅔,0,0,0,0,1,0,2,2,8,51.0,2.0,2.0,0.0,3.56,2018,08,07,롯데,LG,홈,20180807LGLT02018
3598,손승락,1,0,0,0,1,1,0,4,3,16,38.0,1.0,4.0,16.0,4.46,2018,08,07,롯데,LG,홈,20180807LGLT02018
3599,소사,6,7,4,4,1,8,2,27,25,106,23.0,8.0,6.0,0.0,3.17,2018,08,07,롯데,LG,원정,20180807LGLT02018
3600,진해수,1,0,0,0,0,1,0,3,3,18,47.0,2.0,2.0,0.0,7.03,2018,08,07,롯데,LG,원정,20180807LGLT02018
3601,신정락,0 ⅔,1,0,0,0,0,0,3,3,5,31.0,0.0,2.0,0.0,5.45,2018,08,07,롯데,LG,원정,20180807LGLT02018
3602,고우석,0 ⅓,1,0,0,0,0,0,2,2,5,41.0,2.0,3.0,0.0,5.26,2018,08,07,롯데,LG,원정,20180807LGLT02018
3603,산체스,3,10,8,3,3,1,2,21,18,82,22.0,8.0,5.0,0.0,3.42,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3604,이승진,1,1,0,0,2,1,0,6,4,29,21.0,0.0,1.0,0.0,4.68,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3605,채병용,2,1,0,0,1,0,0,8,7,31,17.0,2.0,1.0,1.0,3.2,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3606,박희수,1,2,1,0,0,2,0,5,4,21,26.0,1.0,1.0,0.0,1.4,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3607,박정배,1,0,0,0,1,0,0,3,2,11,35.0,1.0,2.0,9.0,4.64,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3608,정영일,1,2,1,1,0,2,0,5,5,33,33.0,1.0,0.0,0.0,5.16,2018,08,07,SSG,삼성,홈,20180807SSSK02018
3609,백정현,1 ⅓,3,3,3,4,2,0,11,7,60,18.0,4.0,7.0,1.0,4.75,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3610,정인욱,1 ⅔,3,4,4,1,2,1,9,8,36,7.0,1.0,0.0,0.0,4.7,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3611,우규민,2,1,0,0,0,2,0,7,7,27,33.0,1.0,1.0,0.0,3.51,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3612,장필준,1,0,0,0,0,0,0,3,3,11,45.0,3.0,4.0,6.0,3.86,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3613,최충연,1 ⅓,1,0,0,0,2,0,5,5,24,54.0,2.0,6.0,2.0,4.48,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3614,심창민,1 ⅔,1,1,1,1,1,0,7,5,29,48.0,5.0,1.0,16.0,2.83,2018,08,07,SSG,삼성,원정,20180807SSSK02018
3615,후랭코프,7,9,6,5,2,2,0,32,28,96,23.0,15.0,3.0,0.0,3.95,2018,08,08,두산,한화,홈,20180808HHOB02018
3616,이현,0 ⅓,0,0,0,1,0,0,2,1,10,34.0,1.0,0.0,0.0,3.55,2018,08,08,두산,한화,홈,20180808HHOB02018
3617,윤수호,1,0,0,0,0,2,0,3,3,21,10.0,0.0,0.0,0.0,7.82,2018,08,08,두산,한화,홈,20180808HHOB02018
3618,이현호,0 ⅔,1,2,2,1,1,1,4,3,20,11.0,0.0,0.0,1.0,7.27,2018,08,08,두산,한화,홈,20180808HHOB02018
3619,헤일,2,1,1,1,0,1,1,7,7,31,3.0,1.0,0.0,0.0,2.57,2018,08,08,두산,한화,원정,20180808HHOB02018
3620,안영명,3,4,1,0,0,2,0,13,13,47,38.0,6.0,2.0,0.0,4.84,2018,08,08,두산,한화,원정,20180808HHOB02018
3621,박상원,1,0,0,0,0,1,0,3,3,11,48.0,3.0,1.0,0.0,1.99,2018,08,08,두산,한화,원정,20180808HHOB02018
3622,송은범,1,0,0,0,0,0,0,3,3,5,51.0,4.0,3.0,1.0,2.35,2018,08,08,두산,한화,원정,20180808HHOB02018
3623,이태양,1,0,0,0,0,1,0,3,3,9,46.0,2.0,2.0,0.0,2.6,2018,08,08,두산,한화,원정,20180808HHOB02018
3624,정우람,1,2,0,0,0,0,0,4,4,19,43.0,4.0,3.0,30.0,2.41,2018,08,08,두산,한화,원정,20180808HHOB02018
3625,최원태,6,7,2,1,1,4,0,25,24,100,22.0,13.0,7.0,0.0,3.97,2018,08,08,키움,KIA,홈,20180808HTWO02018
3626,이승호,1,1,0,0,2,1,0,5,3,25,19.0,1.0,1.0,0.0,5.4,2018,08,08,키움,KIA,홈,20180808HTWO02018
3627,이보근,0,2,4,4,2,0,0,4,2,18,48.0,5.0,4.0,0.0,4.98,2018,08,08,키움,KIA,홈,20180808HTWO02018
3628,김성민,1,2,0,0,1,0,0,6,4,16,37.0,2.0,1.0,0.0,6.17,2018,08,08,키움,KIA,홈,20180808HTWO02018
3629,김상수,0,0,0,0,1,0,0,1,0,6,44.0,1.0,2.0,12.0,5.27,2018,08,08,키움,KIA,홈,20180808HTWO02018
3630,오주원,2,0,0,0,2,1,0,8,4,28,47.0,2.0,5.0,0.0,5.23,2018,08,08,키움,KIA,홈,20180808HTWO02018
3631,임기영,5 ⅔,6,1,1,3,4,1,24,21,99,18.0,6.0,8.0,0.0,5.28,2018,08,08,키움,KIA,원정,20180808HTWO02018
3632,임기준,1 ⅓,2,1,0,0,0,0,5,5,23,36.0,3.0,1.0,2.0,3.72,2018,08,08,키움,KIA,원정,20180808HTWO02018
3633,김윤동,0 ⅓,3,4,4,1,0,0,5,4,19,45.0,5.0,4.0,2.0,3.77,2018,08,08,키움,KIA,원정,20180808HTWO02018
3634,윤석민,2 ⅓,4,1,0,1,1,0,12,9,39,15.0,0.0,4.0,7.0,5.83,2018,08,08,키움,KIA,원정,20180808HTWO02018
3635,베렛,7,4,3,3,4,6,1,28,23,103,20.0,4.0,8.0,0.0,5.21,2018,08,08,NC,KT,홈,20180808KTNC02018
3636,강윤구,1,1,0,0,0,0,0,3,3,13,53.0,6.0,1.0,0.0,5.3,2018,08,08,NC,KT,홈,20180808KTNC02018
3637,원종현,1,1,0,0,0,2,0,4,4,14,47.0,1.0,4.0,2.0,5.01,2018,08,08,NC,KT,홈,20180808KTNC02018
3638,금민철,5,11,6,6,3,4,2,29,26,100,22.0,7.0,8.0,0.0,4.94,2018,08,08,NC,KT,원정,20180808KTNC02018
3639,심재민,1,2,0,0,0,1,0,5,5,13,39.0,4.0,4.0,2.0,4.54,2018,08,08,NC,KT,원정,20180808KTNC02018
3640,고창성,1,0,0,0,0,0,0,3,3,9,32.0,2.0,0.0,0.0,5.63,2018,08,08,NC,KT,원정,20180808KTNC02018
3641,홍성용,0,1,1,1,1,0,0,2,1,9,42.0,2.0,0.0,0.0,4.5,2018,08,08,NC,KT,원정,20180808KTNC02018
3642,엄상백,1,0,0,0,1,0,0,4,3,10,34.0,1.0,6.0,2.0,6.75,2018,08,08,NC,KT,원정,20180808KTNC02018
3643,레일리,7,2,1,1,2,7,1,25,23,110,22.0,8.0,8.0,0.0,4.7,2018,08,08,롯데,LG,홈,20180808LGLT02018
3644,구승민,1,0,0,0,0,1,0,3,3,13,43.0,4.0,1.0,0.0,3.26,2018,08,08,롯데,LG,홈,20180808LGLT02018
3645,손승락,1,0,0,0,0,0,0,3,3,12,39.0,1.0,4.0,17.0,4.35,2018,08,08,롯데,LG,홈,20180808LGLT02018
3646,김대현,5,4,2,2,3,2,0,22,18,85,18.0,2.0,6.0,0.0,7.23,2018,08,08,롯데,LG,원정,20180808LGLT02018
3647,문광은,1,2,0,0,1,1,0,6,5,26,3.0,0.0,0.0,0.0,11.25,2018,08,08,롯데,LG,원정,20180808LGLT02018
3648,진해수,0 ⅔,0,0,0,0,1,0,2,2,10,48.0,2.0,2.0,0.0,6.89,2018,08,08,롯데,LG,원정,20180808LGLT02018
3649,신정락,0 ⅓,0,0,0,0,0,0,1,1,6,32.0,0.0,2.0,0.0,5.4,2018,08,08,롯데,LG,원정,20180808LGLT02018
3650,정찬헌,1,0,0,0,0,0,0,3,3,10,48.0,5.0,3.0,21.0,4.15,2018,08,08,롯데,LG,원정,20180808LGLT02018
3651,켈리,7,3,0,0,1,7,0,24,23,90,20.0,10.0,5.0,0.0,4.42,2018,08,08,SSG,삼성,홈,20180808SSSK02018
3652,박희수,1,0,0,0,0,1,0,3,3,12,27.0,1.0,1.0,0.0,1.35,2018,08,08,SSG,삼성,홈,20180808SSSK02018
3653,윤희상,1,0,0,0,0,2,0,3,3,14,33.0,0.0,1.0,1.0,4.83,2018,08,08,SSG,삼성,홈,20180808SSSK02018
3654,양창섭,5,9,4,3,2,1,2,25,22,101,11.0,5.0,3.0,0.0,3.95,2018,08,08,SSG,삼성,원정,20180808SSSK02018
3655,이승현,1,3,3,3,2,1,0,8,6,34,10.0,1.0,0.0,0.0,7.59,2018,08,08,SSG,삼성,원정,20180808SSSK02018
3656,권오준,1,0,0,0,1,1,0,4,3,19,33.0,2.0,0.0,1.0,4.31,2018,08,08,SSG,삼성,원정,20180808SSSK02018
3657,박근홍,1,2,5,5,4,2,0,9,5,37,19.0,2.0,0.0,0.0,7.36,2018,08,08,SSG,삼성,원정,20180808SSSK02018
3658,임창용,5,10,8,8,4,6,2,28,24,96,29.0,3.0,3.0,4.0,5.0,2018,08,09,KIA,롯데,홈,20180809LTHT02018
3659,유승철,1,4,3,3,0,1,1,7,6,24,35.0,1.0,0.0,1.0,4.23,2018,08,09,KIA,롯데,홈,20180809LTHT02018
3660,황인준,1,0,0,0,1,1,0,4,3,14,21.0,0.0,1.0,0.0,3.89,2018,08,09,KIA,롯데,홈,20180809LTHT02018
3661,홍건희,1,0,0,0,0,0,0,3,3,10,9.0,0.0,0.0,0.0,10.66,2018,08,09,KIA,롯데,홈,20180809LTHT02018
3662,김세현,1,0,0,0,0,0,0,3,3,7,32.0,1.0,6.0,4.0,6.96,2018,08,09,KIA,롯데,홈,20180809LTHT02018
3663,노경은,7,5,4,4,2,4,1,28,25,94,25.0,4.0,5.0,0.0,4.38,2018,08,09,KIA,롯데,원정,20180809LTHT02018
3664,이명우,1,1,0,0,0,1,0,3,3,11,48.0,0.0,1.0,0.0,5.4,2018,08,09,KIA,롯데,원정,20180809LTHT02018
3665,박시영,1,0,0,0,0,1,0,3,3,14,14.0,0.0,0.0,0.0,9.47,2018,08,09,KIA,롯데,원정,20180809LTHT02018
3666,니퍼트,6,9,4,4,4,6,1,31,27,120,21.0,6.0,6.0,0.0,4.26,2018,08,09,KT,두산,홈,20180809OBKT02018
3667,정성곤,2,2,0,0,1,2,0,9,7,42,4.0,1.0,0.0,0.0,3.0,2018,08,09,KT,두산,홈,20180809OBKT02018
3668,엄상백,1,1,0,0,0,1,0,4,4,15,35.0,1.0,6.0,2.0,6.51,2018,08,09,KT,두산,홈,20180809OBKT02018
3669,이용찬,7,3,2,2,4,4,0,28,23,99,18.0,11.0,3.0,0.0,3.71,2018,08,09,KT,두산,원정,20180809OBKT02018
3670,김강률,1,0,0,0,0,2,0,3,3,13,50.0,4.0,0.0,6.0,5.64,2018,08,09,KT,두산,원정,20180809OBKT02018
3671,함덕주,1,0,0,0,0,2,0,3,3,12,48.0,5.0,2.0,23.0,2.44,2018,08,09,KT,두산,원정,20180809OBKT02018
3672,구창모,7,2,0,0,2,7,0,24,22,101,27.0,3.0,10.0,0.0,4.99,2018,08,09,NC,SSG,홈,20180809SKNC02018
3673,김진성,0,1,3,3,2,0,1,3,1,22,35.0,3.0,2.0,0.0,9.1,2018,08,09,NC,SSG,홈,20180809SKNC02018
3674,장현식,0 ⅓,0,0,0,1,1,0,2,1,9,18.0,3.0,2.0,2.0,6.29,2018,08,09,NC,SSG,홈,20180809SKNC02018
3675,강윤구,0 ⅔,0,0,0,0,0,0,2,2,7,54.0,6.0,1.0,0.0,5.21,2018,08,09,NC,SSG,홈,20180809SKNC02018
3676,이민호,0 ⅓,0,0,0,2,0,0,3,1,20,42.0,4.0,2.0,14.0,4.09,2018,08,09,NC,SSG,홈,20180809SKNC02018
3677,김광현,4 ⅓,4,4,4,5,5,2,23,17,97,18.0,8.0,5.0,0.0,2.86,2018,08,09,NC,SSG,원정,20180809SKNC02018
3678,채병용,1 ⅔,3,1,1,0,1,1,7,7,26,18.0,2.0,1.0,1.0,3.38,2018,08,09,NC,SSG,원정,20180809SKNC02018
3679,이승진,1 ⅓,2,1,1,0,1,0,6,6,26,22.0,0.0,1.0,0.0,4.78,2018,08,09,NC,SSG,원정,20180809SKNC02018
3680,박정배,0 ⅔,1,0,0,1,2,0,4,3,11,36.0,1.0,2.0,9.0,4.54,2018,08,09,NC,SSG,원정,20180809SKNC02018
3681,배재준,5,4,3,1,1,4,0,21,19,81,8.0,0.0,0.0,0.0,3.6,2018,08,09,LG,삼성,홈,20180809SSLG02018
3682,고우석,1 ⅔,2,1,1,1,1,0,8,6,31,42.0,2.0,3.0,0.0,5.27,2018,08,09,LG,삼성,홈,20180809SSLG02018
3683,신정락,0 ⅓,2,2,2,0,0,0,3,3,11,33.0,0.0,3.0,0.0,5.84,2018,08,09,LG,삼성,홈,20180809SSLG02018
3684,문광은,0 ⅔,0,0,0,0,2,0,2,2,7,4.0,0.0,0.0,0.0,9.64,2018,08,09,LG,삼성,홈,20180809SSLG02018
3685,정찬헌,0 ⅔,4,2,2,0,0,0,6,6,14,49.0,5.0,3.0,21.0,4.47,2018,08,09,LG,삼성,홈,20180809SSLG02018
3686,여건욱,0 ⅔,3,1,1,0,0,0,4,4,16,17.0,0.0,0.0,0.0,4.84,2018,08,09,LG,삼성,홈,20180809SSLG02018
3687,윤성환,3,6,4,4,2,1,1,15,13,64,20.0,4.0,7.0,0.0,7.04,2018,08,09,LG,삼성,원정,20180809SSLG02018
3688,정인욱,1,1,0,0,0,0,0,4,4,16,8.0,1.0,0.0,0.0,4.41,2018,08,09,LG,삼성,원정,20180809SSLG02018
3689,우규민,2,1,0,0,0,1,0,6,6,17,34.0,1.0,1.0,0.0,3.35,2018,08,09,LG,삼성,원정,20180809SSLG02018
3690,장필준,1,0,0,0,0,0,0,3,3,12,46.0,4.0,4.0,6.0,3.78,2018,08,09,LG,삼성,원정,20180809SSLG02018
3691,최충연,1,0,0,0,0,1,0,3,3,11,55.0,2.0,6.0,2.0,4.41,2018,08,09,LG,삼성,원정,20180809SSLG02018
3692,심창민,1,4,2,2,0,1,1,7,7,23,49.0,5.0,1.0,16.0,3.11,2018,08,09,LG,삼성,원정,20180809SSLG02018
3693,김범수,4,7,3,3,1,4,1,20,19,76,37.0,3.0,3.0,0.0,5.71,2018,08,09,한화,키움,홈,20180809WOHH02018
3694,정재원,2,6,5,5,0,0,0,11,11,42,1.0,0.0,0.0,0.0,22.5,2018,08,09,한화,키움,홈,20180809WOHH02018
3695,박주홍,3,12,8,8,2,0,0,23,21,72,21.0,1.0,1.0,0.0,9.72,2018,08,09,한화,키움,홈,20180809WOHH02018
3696,신재영,7,8,3,3,1,2,1,27,26,98,20.0,7.0,7.0,0.0,6.36,2018,08,09,한화,키움,원정,20180809WOHH02018
3697,윤영삼,1,1,0,0,1,2,0,5,4,23,9.0,1.0,0.0,1.0,3.0,2018,08,09,한화,키움,원정,20180809WOHH02018
3698,하영민,1,4,2,1,0,0,0,7,7,24,7.0,0.0,1.0,0.0,5.93,2018,08,09,한화,키움,원정,20180809WOHH02018
3699,피어밴드,8,8,1,1,0,5,0,32,32,108,19.0,5.0,6.0,0.0,4.47,2018,08,10,KT,두산,홈,20180810OBKT02018
3700,심재민,1,1,0,0,0,0,0,3,3,12,40.0,4.0,4.0,2.0,4.42,2018,08,10,KT,두산,홈,20180810OBKT02018
3701,이영하,4,7,5,5,1,1,0,19,17,73,33.0,5.0,3.0,0.0,6.31,2018,08,10,KT,두산,원정,20180810OBKT02018
3702,김승회,0 ⅓,1,1,1,1,0,1,3,2,12,39.0,2.0,2.0,1.0,3.58,2018,08,10,KT,두산,원정,20180810OBKT02018
3703,윤수호,2 ⅓,0,0,0,0,1,0,7,7,32,11.0,0.0,0.0,0.0,6.6,2018,08,10,KT,두산,원정,20180810OBKT02018
3704,한주성,0 ⅔,1,0,0,0,0,0,3,3,14,1.0,0.0,0.0,0.0,0.0,2018,08,10,KT,두산,원정,20180810OBKT02018
3705,박신지,0 ⅔,4,1,1,0,1,0,6,6,22,2.0,0.0,0.0,0.0,3.38,2018,08,10,KT,두산,원정,20180810OBKT02018
3706,이형범,4 ⅔,6,8,4,3,3,2,24,21,82,15.0,1.0,1.0,0.0,4.86,2018,08,10,NC,SSG,홈,20180810SKNC02018
3707,유원상,2 ⅓,1,2,2,2,1,1,10,8,38,39.0,1.0,4.0,0.0,6.7,2018,08,10,NC,SSG,홈,20180810SKNC02018
3708,장현식,1,1,0,0,1,1,0,5,4,24,19.0,3.0,2.0,2.0,6.04,2018,08,10,NC,SSG,홈,20180810SKNC02018
3709,민태호,1,1,2,2,2,0,0,5,2,23,4.0,1.0,0.0,0.0,8.31,2018,08,10,NC,SSG,홈,20180810SKNC02018
3710,문승원,1 ⅔,7,4,4,1,0,1,11,9,29,22.0,6.0,7.0,0.0,5.13,2018,08,10,NC,SSG,원정,20180810SKNC02018
3711,김태훈,2,2,4,3,3,3,1,13,10,55,42.0,7.0,3.0,0.0,3.67,2018,08,10,NC,SSG,원정,20180810SKNC02018
3712,이승진,0 ⅓,1,0,0,1,0,0,3,2,11,23.0,0.0,1.0,0.0,4.73,2018,08,10,NC,SSG,원정,20180810SKNC02018
3713,윤희상,4,0,0,0,0,2,0,11,11,34,34.0,1.0,1.0,1.0,4.29,2018,08,10,NC,SSG,원정,20180810SKNC02018
3714,신재웅,1,0,0,0,2,2,0,5,3,31,41.0,1.0,2.0,10.0,1.36,2018,08,10,NC,SSG,원정,20180810SKNC02018
3715,차우찬,3 ⅓,8,8,8,5,6,1,23,17,88,22.0,7.0,9.0,0.0,6.97,2018,08,10,LG,삼성,홈,20180810SSLG02018
3716,최동환,3 ⅓,2,0,0,0,1,0,12,11,48,17.0,1.0,0.0,0.0,4.76,2018,08,10,LG,삼성,홈,20180810SSLG02018
3717,진해수,0 ⅔,2,0,0,0,0,0,4,4,16,49.0,2.0,2.0,0.0,6.75,2018,08,10,LG,삼성,홈,20180810SSLG02018
3718,고우석,0 ⅓,0,0,0,1,0,0,2,1,10,43.0,2.0,3.0,0.0,5.24,2018,08,10,LG,삼성,홈,20180810SSLG02018
3719,정찬헌,1 ⅓,3,2,2,2,1,0,9,7,26,50.0,5.0,3.0,22.0,4.71,2018,08,10,LG,삼성,홈,20180810SSLG02018
3720,보니야,5 ⅔,9,8,8,3,6,0,28,24,113,23.0,6.0,6.0,0.0,4.97,2018,08,10,LG,삼성,원정,20180810SSLG02018
3721,권오준,0 ⅓,2,2,2,1,0,0,4,3,18,34.0,2.0,1.0,1.0,4.83,2018,08,10,LG,삼성,원정,20180810SSLG02018
3722,정인욱,1 ⅔,0,2,0,1,0,0,7,5,25,9.0,1.0,0.0,0.0,4.0,2018,08,10,LG,삼성,원정,20180810SSLG02018
3723,이승현,0 ⅓,1,0,0,0,0,0,2,2,6,11.0,1.0,0.0,0.0,7.36,2018,08,10,LG,삼성,원정,20180810SSLG02018
3724,김민우,5,9,3,3,2,3,0,24,22,86,17.0,5.0,6.0,0.0,6.36,2018,08,10,한화,키움,홈,20180810WOHH02018
3725,박상원,1,2,1,1,0,0,0,5,4,11,49.0,3.0,2.0,0.0,2.16,2018,08,10,한화,키움,홈,20180810WOHH02018
3726,서균,0 ⅔,0,0,0,0,2,0,2,2,7,47.0,1.0,1.0,1.0,4.13,2018,08,10,한화,키움,홈,20180810WOHH02018
3727,안영명,1,3,3,3,0,2,0,6,6,22,39.0,6.0,2.0,0.0,5.29,2018,08,10,한화,키움,홈,20180810WOHH02018
3728,김성훈,0 ⅓,1,0,0,0,2,0,3,3,15,4.0,0.0,0.0,0.0,1.69,2018,08,10,한화,키움,홈,20180810WOHH02018
3729,장민재,1,2,2,2,0,1,1,5,5,16,25.0,4.0,1.0,0.0,4.3,2018,08,10,한화,키움,홈,20180810WOHH02018
3730,해커,6,7,3,2,3,3,1,28,25,103,7.0,2.0,2.0,0.0,4.87,2018,08,10,한화,키움,원정,20180810WOHH02018
3731,이승호,1,1,0,0,1,1,0,5,4,22,20.0,1.0,1.0,0.0,5.14,2018,08,10,한화,키움,원정,20180810WOHH02018
3732,이보근,1,0,0,0,0,1,0,3,3,10,49.0,5.0,4.0,0.0,4.87,2018,08,10,한화,키움,원정,20180810WOHH02018
3733,김동준,1,2,1,1,0,3,1,5,5,22,30.0,2.0,2.0,2.0,4.89,2018,08,10,한화,키움,원정,20180810WOHH02018
3734,박종훈,4,8,6,6,4,3,1,24,20,90,22.0,10.0,6.0,0.0,4.18,2018,08,11,SSG,KIA,홈,20180811HTSK02018
3735,남윤성,2,4,3,3,2,0,1,11,8,37,6.0,0.0,1.0,0.0,5.19,2018,08,11,SSG,KIA,홈,20180811HTSK02018
3736,채병용,1,2,0,0,0,0,0,5,5,22,19.0,2.0,1.0,1.0,3.22,2018,08,11,SSG,KIA,홈,20180811HTSK02018
3737,박희수,1,5,4,4,1,1,0,9,8,36,28.0,1.0,1.0,0.0,2.6,2018,08,11,SSG,KIA,홈,20180811HTSK02018
3738,박정배,1,5,5,5,1,1,2,9,8,28,37.0,1.0,2.0,9.0,5.71,2018,08,11,SSG,KIA,홈,20180811HTSK02018
