,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
691,심재민,1,0,0,0,0,1,0,3,3,13,41.0,1.0,4.0,0.0,3.8,2017,07,21,키움,KT,원정,20170721KTWO02017
692,조무근,1,2,1,1,1,0,0,6,5,18,10.0,0.0,0.0,0.0,7.88,2017,07,21,키움,KT,원정,20170721KTWO02017
693,레나도,6 ⅓,8,2,1,2,4,1,26,24,99,10.0,2.0,2.0,0.0,6.32,2017,07,21,삼성,LG,홈,20170721LGSS02017
694,최충연,4 ⅓,5,5,5,4,4,0,22,17,77,23.0,3.0,7.0,0.0,7.6,2017,07,21,삼성,LG,홈,20170721LGSS02017
695,이승현,0 ⅓,3,3,3,0,0,2,4,4,8,24.0,2.0,0.0,0.0,5.4,2017,07,21,삼성,LG,홈,20170721LGSS02017
696,차우찬,8 ⅓,2,1,0,0,5,0,28,27,107,17.0,7.0,5.0,0.0,2.84,2017,07,21,삼성,LG,원정,20170721LGSS02017
697,김지용,0 ⅔,2,1,1,0,2,1,4,4,17,41.0,4.0,1.0,3.0,3.95,2017,07,21,삼성,LG,원정,20170721LGSS02017
698,정찬헌,1,1,0,0,0,1,0,4,3,15,36.0,3.0,4.0,6.0,4.86,2017,07,21,삼성,LG,원정,20170721LGSS02017
699,최동환,0 ⅓,4,2,2,0,1,0,5,5,16,30.0,1.0,1.0,1.0,4.78,2017,07,21,삼성,LG,원정,20170721LGSS02017
700,고우석,0 ⅔,0,0,0,0,2,0,2,2,8,12.0,0.0,0.0,0.0,4.5,2017,07,21,삼성,LG,원정,20170721LGSS02017
701,양현종,6,5,2,2,4,7,0,27,22,110,19.0,13.0,3.0,0.0,3.81,2017,07,21,KIA,롯데,홈,20170721LTHT02017
702,임창용,1,2,1,1,0,0,0,5,5,15,31.0,6.0,4.0,6.0,4.73,2017,07,21,KIA,롯데,홈,20170721LTHT02017
703,김진우,1,2,1,1,1,2,1,6,5,20,10.0,1.0,5.0,0.0,6.75,2017,07,21,KIA,롯데,홈,20170721LTHT02017
704,김명찬,0,1,0,0,0,0,0,1,1,5,1.0,0.0,0.0,0.0,0.0,2017,07,21,KIA,롯데,홈,20170721LTHT02017
705,박진태,0 ⅔,0,0,0,0,0,0,2,2,4,18.0,0.0,0.0,1.0,6.28,2017,07,21,KIA,롯데,홈,20170721LTHT02017
706,김윤동,0 ⅓,0,0,0,1,0,0,2,1,12,42.0,5.0,3.0,10.0,4.25,2017,07,21,KIA,롯데,홈,20170721LTHT02017
707,김원중,5,7,2,2,4,4,2,25,21,100,14.0,4.0,5.0,0.0,5.37,2017,07,21,KIA,롯데,원정,20170721LTHT02017
708,이정민,0 ⅔,2,1,1,0,0,0,4,4,12,17.0,2.0,1.0,0.0,5.17,2017,07,21,KIA,롯데,원정,20170721LTHT02017
709,이명우,0 ⅓,1,0,0,0,0,0,2,2,4,13.0,0.0,0.0,0.0,10.22,2017,07,21,KIA,롯데,원정,20170721LTHT02017
710,장시환,1,1,0,0,0,0,0,3,3,20,36.0,3.0,4.0,0.0,5.03,2017,07,21,KIA,롯데,원정,20170721LTHT02017
711,배장호,0 ⅓,2,0,0,0,0,0,3,2,6,47.0,6.0,1.0,0.0,4.01,2017,07,21,KIA,롯데,원정,20170721LTHT02017
712,손승락,1 ⅔,1,0,0,0,1,0,5,5,17,35.0,1.0,1.0,17.0,2.21,2017,07,21,KIA,롯데,원정,20170721LTHT02017
713,해커,5 ⅓,13,5,5,1,1,2,28,26,103,17.0,9.0,3.0,0.0,3.2,2017,07,21,NC,SSG,홈,20170721SKNC02017
714,원종현,1 ⅔,0,0,0,0,2,0,5,5,13,45.0,3.0,2.0,0.0,2.95,2017,07,21,NC,SSG,홈,20170721SKNC02017
715,김진성,0 ⅔,0,0,0,1,1,0,3,2,27,43.0,6.0,4.0,0.0,3.69,2017,07,21,NC,SSG,홈,20170721SKNC02017
716,강윤구,1 ⅓,1,1,1,1,2,1,6,5,24,15.0,1.0,0.0,0.0,4.86,2017,07,21,NC,SSG,홈,20170721SKNC02017
717,문승원,2,7,8,8,5,0,0,18,12,77,18.0,3.0,7.0,0.0,5.21,2017,07,21,NC,SSG,원정,20170721SKNC02017
718,임준혁,1,2,0,0,1,2,0,6,5,30,23.0,0.0,0.0,0.0,4.5,2017,07,21,NC,SSG,원정,20170721SKNC02017
719,서진용,2,2,1,1,1,0,0,8,7,38,32.0,1.0,3.0,3.0,4.93,2017,07,21,NC,SSG,원정,20170721SKNC02017
720,김찬호,2,2,1,1,2,1,0,10,6,46,5.0,0.0,0.0,0.0,11.81,2017,07,21,NC,SSG,원정,20170721SKNC02017
721,신재웅,1,0,0,0,1,0,0,4,3,18,11.0,0.0,0.0,0.0,3.86,2017,07,21,NC,SSG,원정,20170721SKNC02017
722,유희관,7,7,1,1,0,2,0,28,26,88,18.0,7.0,2.0,0.0,4.61,2017,07,22,두산,한화,홈,20170722HHOB02017
723,김승회,1,2,0,0,0,0,0,5,5,14,42.0,3.0,3.0,0.0,5.56,2017,07,22,두산,한화,홈,20170722HHOB02017
724,이현호,1,1,0,0,0,2,0,4,4,18,17.0,1.0,0.0,0.0,5.64,2017,07,22,두산,한화,홈,20170722HHOB02017
725,김범수,3 ⅔,9,10,10,5,1,2,24,19,94,13.0,0.0,2.0,0.0,8.59,2017,07,22,두산,한화,원정,20170722HHOB02017
726,정재원,1 ⅓,2,0,0,0,1,0,6,6,21,2.0,0.0,0.0,0.0,5.4,2017,07,22,두산,한화,원정,20170722HHOB02017
727,이충호,1,3,4,4,2,0,0,8,5,35,9.0,1.0,0.0,0.0,12.6,2017,07,22,두산,한화,원정,20170722HHOB02017
728,박상원,2,4,3,3,0,1,1,9,9,26,2.0,0.0,0.0,0.0,6.75,2017,07,22,두산,한화,원정,20170722HHOB02017
729,금민철,0 ⅓,4,3,3,2,0,1,7,5,27,31.0,4.0,3.0,0.0,5.54,2017,07,22,키움,KT,홈,20170722KTWO02017
730,신재영,3 ⅔,4,3,2,3,2,0,16,13,56,20.0,5.0,5.0,0.0,5.1,2017,07,22,키움,KT,홈,20170722KTWO02017
731,정대현,2 ⅔,2,2,2,3,1,0,11,7,48,15.0,2.0,7.0,0.0,6.98,2017,07,22,키움,KT,홈,20170722KTWO02017
732,윤영삼,2 ⅓,0,0,0,0,1,0,7,7,31,8.0,0.0,0.0,1.0,3.38,2017,07,22,키움,KT,홈,20170722KTWO02017
733,류희운,5,2,2,1,6,4,1,24,18,108,12.0,3.0,2.0,0.0,5.97,2017,07,22,키움,KT,원정,20170722KTWO02017
734,김사율,3,1,1,1,0,3,1,10,10,46,6.0,2.0,2.0,0.0,7.27,2017,07,22,키움,KT,원정,20170722KTWO02017
735,홍성용,1,2,0,0,0,0,0,5,5,29,18.0,0.0,1.0,0.0,5.71,2017,07,22,키움,KT,원정,20170722KTWO02017
736,팻딘,8,1,0,0,1,12,0,26,25,113,19.0,5.0,5.0,0.0,4.5,2017,07,22,KIA,롯데,홈,20170722LTHT02017
737,임창용,1,1,1,1,2,2,0,6,3,24,32.0,6.0,5.0,6.0,4.88,2017,07,22,KIA,롯데,홈,20170722LTHT02017
738,린드블럼,4,2,0,0,3,4,0,17,14,62,1.0,0.0,0.0,0.0,0.0,2017,07,22,KIA,롯데,원정,20170722LTHT02017
739,박진형,3,2,0,0,2,3,0,12,9,47,15.0,1.0,3.0,0.0,6.88,2017,07,22,KIA,롯데,원정,20170722LTHT02017
740,조정훈,1,0,0,0,2,1,0,5,3,30,6.0,1.0,0.0,0.0,0.0,2017,07,22,KIA,롯데,원정,20170722LTHT02017
741,손승락,1,1,0,0,0,0,0,3,3,15,36.0,1.0,1.0,18.0,2.15,2017,07,22,KIA,롯데,원정,20170722LTHT02017
742,구창모,5,4,0,0,1,6,0,19,18,79,18.0,5.0,8.0,0.0,5.18,2017,07,22,NC,SSG,홈,20170722SKNC02017
743,원종현,1 ⅓,2,1,1,0,0,0,6,6,22,46.0,3.0,2.0,0.0,3.03,2017,07,22,NC,SSG,홈,20170722SKNC02017
744,임정호,1 ⅔,0,0,0,0,1,0,5,5,21,40.0,1.0,0.0,0.0,3.22,2017,07,22,NC,SSG,홈,20170722SKNC02017
745,최금강,0,1,1,0,1,0,0,3,2,14,25.0,5.0,3.0,0.0,7.34,2017,07,22,NC,SSG,홈,20170722SKNC02017
746,이민호,1,0,0,0,1,2,0,4,3,20,32.0,2.0,1.0,2.0,4.75,2017,07,22,NC,SSG,홈,20170722SKNC02017
747,윤희상,5,10,5,4,3,4,1,27,23,104,17.0,6.0,5.0,0.0,5.03,2017,07,22,NC,SSG,원정,20170722SKNC02017
748,임준혁,1,1,3,2,2,1,0,7,4,35,24.0,0.0,0.0,0.0,5.0,2017,07,22,NC,SSG,원정,20170722SKNC02017
749,정동윤,2,2,0,0,2,0,0,9,7,29,1.0,0.0,0.0,0.0,0.0,2017,07,22,NC,SSG,원정,20170722SKNC02017
750,보우덴,5,7,4,4,3,1,1,24,20,95,6.0,1.0,2.0,0.0,5.34,2017,07,23,두산,한화,홈,20170723HHOB02017
751,김강률,1 ⅔,1,0,0,0,1,0,6,6,20,40.0,3.0,2.0,0.0,4.89,2017,07,23,두산,한화,홈,20170723HHOB02017
752,이현,0 ⅔,2,2,2,0,0,0,4,3,17,35.0,2.0,2.0,5.0,3.72,2017,07,23,두산,한화,홈,20170723HHOB02017
753,김승회,1,3,1,1,0,0,0,6,6,19,43.0,3.0,3.0,0.0,5.64,2017,07,23,두산,한화,홈,20170723HHOB02017
754,이용찬,0 ⅔,0,0,0,0,1,0,2,2,4,41.0,3.0,3.0,13.0,3.65,2017,07,23,두산,한화,홈,20170723HHOB02017
755,비야누에바,6,4,1,1,1,2,1,23,22,81,11.0,2.0,5.0,0.0,2.71,2017,07,23,두산,한화,원정,20170723HHOB02017
756,윤규진,0 ⅔,3,3,3,0,0,0,5,5,20,27.0,5.0,5.0,0.0,5.96,2017,07,23,두산,한화,원정,20170723HHOB02017
757,권혁,1,3,1,1,0,0,1,5,5,22,34.0,1.0,3.0,0.0,4.6,2017,07,23,두산,한화,원정,20170723HHOB02017
758,정우람,1,2,3,1,2,2,0,8,5,34,39.0,4.0,4.0,16.0,3.4,2017,07,23,두산,한화,원정,20170723HHOB02017
759,김성민,6,4,2,2,1,6,1,23,21,86,22.0,1.0,0.0,0.0,4.44,2017,07,23,키움,KT,홈,20170723KTWO02017
760,한현희,1,2,2,2,0,1,0,6,5,26,15.0,5.0,2.0,0.0,3.65,2017,07,23,키움,KT,홈,20170723KTWO02017
761,이보근,1,1,0,0,0,2,0,4,4,21,34.0,4.0,1.0,6.0,3.93,2017,07,23,키움,KT,홈,20170723KTWO02017
762,김세현,1,1,0,0,0,1,0,4,4,11,26.0,1.0,2.0,10.0,6.04,2017,07,23,키움,KT,홈,20170723KTWO02017
763,피어밴드,6,3,2,2,2,8,2,24,22,111,18.0,7.0,8.0,0.0,2.93,2017,07,23,키움,KT,원정,20170723KTWO02017
764,이상화,0,2,2,2,0,0,0,2,2,10,42.0,3.0,0.0,1.0,3.83,2017,07,23,키움,KT,원정,20170723KTWO02017
765,심재민,1 ⅓,2,3,3,2,1,0,8,5,37,42.0,1.0,5.0,0.0,4.25,2017,07,23,키움,KT,원정,20170723KTWO02017
766,김재윤,0 ⅔,2,0,0,0,1,0,3,3,16,28.0,1.0,1.0,13.0,3.7,2017,07,23,키움,KT,원정,20170723KTWO02017
767,김대우,3,4,5,2,3,1,2,15,12,65,21.0,2.0,5.0,0.0,9.39,2017,07,23,삼성,LG,홈,20170723LGSS02017
768,장원삼,1 ⅔,1,0,0,0,0,0,6,5,19,30.0,3.0,3.0,0.0,5.63,2017,07,23,삼성,LG,홈,20170723LGSS02017
769,우규민,2 ⅓,1,0,0,0,3,0,8,8,30,17.0,4.0,5.0,0.0,4.82,2017,07,23,삼성,LG,홈,20170723LGSS02017
770,심창민,1,1,1,1,0,1,1,4,4,15,43.0,3.0,4.0,5.0,4.65,2017,07,23,삼성,LG,홈,20170723LGSS02017
771,장필준,1,0,0,0,0,2,0,3,3,15,36.0,4.0,6.0,13.0,4.5,2017,07,23,삼성,LG,홈,20170723LGSS02017
772,임찬규,5,5,4,3,3,4,1,24,20,90,16.0,4.0,5.0,0.0,3.56,2017,07,23,삼성,LG,원정,20170723LGSS02017
773,이동현,0 ⅓,3,3,3,0,0,0,4,4,16,22.0,2.0,2.0,2.0,4.7,2017,07,23,삼성,LG,원정,20170723LGSS02017
774,진해수,1 ⅓,0,0,0,0,0,0,4,3,18,48.0,0.0,1.0,1.0,3.45,2017,07,23,삼성,LG,원정,20170723LGSS02017
775,신정락,0 ⅓,3,3,1,0,0,0,4,4,11,41.0,2.0,3.0,9.0,5.7,2017,07,23,삼성,LG,원정,20170723LGSS02017
776,최성훈,1,0,0,0,1,0,0,5,4,16,12.0,0.0,0.0,0.0,9.45,2017,07,23,삼성,LG,원정,20170723LGSS02017
777,헥터,6,6,3,3,2,5,0,24,22,99,19.0,14.0,1.0,0.0,3.19,2017,07,23,KIA,롯데,홈,20170723LTHT02017
778,박진태,1,1,0,0,0,0,0,4,4,23,19.0,0.0,0.0,1.0,6.07,2017,07,23,KIA,롯데,홈,20170723LTHT02017
779,김명찬,0 ⅔,0,0,0,0,1,0,2,1,5,2.0,0.0,0.0,0.0,0.0,2017,07,23,KIA,롯데,홈,20170723LTHT02017
780,김윤동,1 ⅓,1,0,0,0,2,0,5,5,20,43.0,5.0,3.0,10.0,4.14,2017,07,23,KIA,롯데,홈,20170723LTHT02017
781,레일리,9,7,1,1,2,5,0,35,33,107,19.0,8.0,7.0,0.0,4.25,2017,07,23,KIA,롯데,원정,20170723LTHT02017
782,이재학,5 ⅓,5,1,1,3,6,1,23,20,97,16.0,5.0,4.0,0.0,5.86,2017,07,23,NC,SSG,홈,20170723SKNC02017
783,이민호,1 ⅓,1,0,0,0,1,0,5,5,21,33.0,2.0,1.0,2.0,4.64,2017,07,23,NC,SSG,홈,20170723SKNC02017
784,김진성,1,0,0,0,1,2,0,4,3,25,44.0,6.0,4.0,0.0,3.62,2017,07,23,NC,SSG,홈,20170723SKNC02017
785,강윤구,0 ⅓,1,0,0,0,1,0,2,2,10,16.0,1.0,0.0,0.0,4.81,2017,07,23,NC,SSG,홈,20170723SKNC02017
786,임창민,1,0,0,0,0,1,0,3,3,7,39.0,1.0,1.0,22.0,2.72,2017,07,23,NC,SSG,홈,20170723SKNC02017
787,다이아몬드,2 ⅓,8,8,8,2,0,1,17,15,68,13.0,4.0,3.0,0.0,5.1,2017,07,23,NC,SSG,원정,20170723SKNC02017
788,박정배,2 ⅓,1,0,0,1,3,0,9,8,34,37.0,2.0,3.0,3.0,3.15,2017,07,23,NC,SSG,원정,20170723SKNC02017
789,김주한,1 ⅓,1,0,0,0,1,0,5,5,11,42.0,5.0,3.0,4.0,4.8,2017,07,23,NC,SSG,원정,20170723SKNC02017
790,박희수,1,1,0,0,1,0,0,5,4,20,32.0,2.0,2.0,7.0,5.27,2017,07,23,NC,SSG,원정,20170723SKNC02017
791,문광은,1,0,0,0,0,1,0,3,3,10,29.0,1.0,3.0,2.0,7.89,2017,07,23,NC,SSG,원정,20170723SKNC02017
792,백정현,7,4,1,1,1,8,0,26,24,100,26.0,6.0,1.0,0.0,3.82,2017,07,25,삼성,NC,홈,20170725NCSS02017
793,심창민,0 ⅓,1,0,0,0,0,0,2,2,12,44.0,3.0,4.0,5.0,4.62,2017,07,25,삼성,NC,홈,20170725NCSS02017
794,장원삼,0 ⅓,1,0,0,0,0,0,2,2,9,31.0,3.0,3.0,0.0,5.59,2017,07,25,삼성,NC,홈,20170725NCSS02017
795,장필준,1 ⅓,0,0,0,1,2,0,5,4,20,37.0,4.0,6.0,14.0,4.38,2017,07,25,삼성,NC,홈,20170725NCSS02017
796,맨쉽,6,6,3,2,1,4,0,23,21,93,10.0,8.0,1.0,0.0,2.02,2017,07,25,삼성,NC,원정,20170725NCSS02017
797,이민호,1,0,0,0,0,1,0,4,3,16,34.0,2.0,1.0,2.0,4.55,2017,07,25,삼성,NC,원정,20170725NCSS02017
798,강윤구,1,0,0,0,0,0,0,3,3,15,17.0,1.0,0.0,0.0,4.67,2017,07,25,삼성,NC,원정,20170725NCSS02017
799,고영표,6,10,2,2,1,5,1,29,28,93,19.0,4.0,10.0,0.0,4.97,2017,07,25,KT,두산,홈,20170725OBKT02017
800,엄상백,0 ⅔,2,2,2,0,1,2,4,4,16,26.0,0.0,2.0,0.0,5.4,2017,07,25,KT,두산,홈,20170725OBKT02017
801,이상화,0 ⅓,0,0,0,1,0,0,2,1,9,43.0,3.0,0.0,1.0,3.8,2017,07,25,KT,두산,홈,20170725OBKT02017
802,홍성용,1,0,0,0,1,0,0,4,3,14,19.0,0.0,1.0,0.0,5.4,2017,07,25,KT,두산,홈,20170725OBKT02017
803,조무근,1,3,2,2,0,0,0,6,6,20,11.0,0.0,0.0,0.0,9.0,2017,07,25,KT,두산,홈,20170725OBKT02017
804,장원준,6,3,3,3,1,4,0,22,21,103,18.0,8.0,6.0,0.0,3.25,2017,07,25,KT,두산,원정,20170725OBKT02017
805,김강률,0 ⅔,1,0,0,0,1,0,3,3,18,41.0,3.0,2.0,0.0,4.83,2017,07,25,KT,두산,원정,20170725OBKT02017
806,이현승,1,1,0,0,0,0,0,4,4,14,36.0,2.0,2.0,5.0,3.62,2017,07,25,KT,두산,원정,20170725OBKT02017
807,이용찬,1 ⅓,2,2,2,4,2,0,10,6,38,42.0,3.0,3.0,14.0,3.94,2017,07,25,KT,두산,원정,20170725OBKT02017
808,임기영,4,9,6,6,3,1,1,24,21,82,16.0,7.0,3.0,0.0,2.45,2017,07,25,KIA,SSG,홈,20170725SKHT02017
809,김명찬,1,1,0,0,0,0,0,4,4,17,3.0,0.0,0.0,0.0,0.0,2017,07,25,KIA,SSG,홈,20170725SKHT02017
810,김진우,0 ⅓,2,3,3,1,1,1,4,3,20,11.0,1.0,5.0,0.0,7.46,2017,07,25,KIA,SSG,홈,20170725SKHT02017
811,박진태,1 ⅓,1,0,0,2,1,0,7,5,25,20.0,0.0,0.0,1.0,5.81,2017,07,25,KIA,SSG,홈,20170725SKHT02017
812,임기준,0 ⅓,0,0,0,0,1,0,1,1,4,5.0,0.0,0.0,0.0,2.89,2017,07,25,KIA,SSG,홈,20170725SKHT02017
813,홍건희,2,2,1,1,1,1,1,9,7,41,15.0,0.0,1.0,0.0,8.67,2017,07,25,KIA,SSG,홈,20170725SKHT02017
814,김윤동,1,0,0,0,2,0,0,5,3,26,44.0,6.0,3.0,10.0,4.07,2017,07,25,KIA,SSG,홈,20170725SKHT02017
815,켈리,5,10,7,6,3,3,0,28,24,101,20.0,12.0,4.0,0.0,3.84,2017,07,25,KIA,SSG,원정,20170725SKHT02017
816,김태훈,2,2,1,1,0,2,1,8,8,26,17.0,2.0,2.0,0.0,5.7,2017,07,25,KIA,SSG,원정,20170725SKHT02017
817,김주한,1 ⅓,1,1,1,2,2,0,7,5,27,43.0,5.0,3.0,4.0,4.85,2017,07,25,KIA,SSG,원정,20170725SKHT02017
818,박희수,0 ⅔,2,2,1,0,1,1,5,4,17,33.0,2.0,3.0,7.0,5.46,2017,07,25,KIA,SSG,원정,20170725SKHT02017
819,소사,5 ⅓,9,6,6,1,6,3,26,25,97,19.0,7.0,7.0,1.0,4.24,2017,07,25,LG,키움,홈,20170725WOLG02017
820,최성훈,1 ⅔,0,0,0,1,1,0,6,5,27,13.0,0.0,0.0,0.0,7.56,2017,07,25,LG,키움,홈,20170725WOLG02017
821,고우석,2,1,0,0,0,2,0,8,8,30,13.0,0.0,0.0,0.0,3.75,2017,07,25,LG,키움,홈,20170725WOLG02017
822,브리검,6 ⅔,5,0,0,1,8,0,24,23,92,12.0,6.0,3.0,0.0,3.94,2017,07,25,LG,키움,원정,20170725WOLG02017
823,한현희,1 ⅓,0,0,0,0,0,0,4,4,14,16.0,5.0,2.0,0.0,3.58,2017,07,25,LG,키움,원정,20170725WOLG02017
824,하영민,1,0,0,0,0,0,0,3,3,13,19.0,1.0,1.0,0.0,5.88,2017,07,25,LG,키움,원정,20170725WOLG02017
825,송승준,7,8,2,2,2,5,1,28,26,97,20.0,6.0,2.0,0.0,3.76,2017,07,26,롯데,한화,홈,20170726HHLT02017
826,이정민,1,1,1,1,0,0,1,4,4,18,18.0,2.0,1.0,0.0,5.4,2017,07,26,롯데,한화,홈,20170726HHLT02017
827,강동호,0 ⅓,1,3,2,2,0,0,4,2,20,26.0,2.0,1.0,0.0,5.03,2017,07,26,롯데,한화,홈,20170726HHLT02017
828,배장호,0,1,1,0,0,0,0,1,1,6,48.0,6.0,1.0,0.0,4.01,2017,07,26,롯데,한화,홈,20170726HHLT02017
829,손승락,0 ⅔,1,1,0,0,1,0,4,4,19,37.0,1.0,1.0,19.0,2.11,2017,07,26,롯데,한화,홈,20170726HHLT02017
830,배영수,1 ⅓,6,5,3,2,0,0,13,10,44,18.0,6.0,5.0,0.0,5.88,2017,07,26,롯데,한화,원정,20170726HHLT02017
831,정재원,3 ⅔,3,0,0,1,1,0,14,13,42,3.0,0.0,0.0,0.0,2.57,2017,07,26,롯데,한화,원정,20170726HHLT02017
832,이충호,0,2,3,3,1,0,2,3,2,13,10.0,1.0,0.0,0.0,18.0,2017,07,26,롯데,한화,원정,20170726HHLT02017
833,박상원,1,0,0,0,0,1,0,3,3,17,3.0,0.0,0.0,0.0,5.4,2017,07,26,롯데,한화,원정,20170726HHLT02017
834,강승현,1,0,0,0,0,1,0,3,3,12,17.0,0.0,0.0,0.0,5.82,2017,07,26,롯데,한화,원정,20170726HHLT02017
835,장민재,1,2,1,1,1,1,0,6,5,27,26.0,2.0,5.0,0.0,7.69,2017,07,26,롯데,한화,원정,20170726HHLT02017
836,윤성환,7,5,0,0,1,6,0,25,24,97,19.0,7.0,6.0,0.0,3.84,2017,07,26,삼성,NC,홈,20170726NCSS02017
837,최충연,0 ⅔,1,1,1,2,0,0,5,3,20,24.0,3.0,7.0,0.0,7.67,2017,07,26,삼성,NC,홈,20170726NCSS02017
838,심창민,1 ⅓,0,0,0,1,2,0,5,4,20,45.0,3.0,4.0,6.0,4.5,2017,07,26,삼성,NC,홈,20170726NCSS02017
839,장현식,5,7,5,5,2,4,3,22,20,102,20.0,5.0,5.0,0.0,5.5,2017,07,26,삼성,NC,원정,20170726NCSS02017
840,윤수호,1 ⅔,0,0,0,2,2,0,7,5,23,27.0,2.0,1.0,0.0,6.34,2017,07,26,삼성,NC,원정,20170726NCSS02017
841,임정호,1 ⅓,1,0,0,0,1,0,5,5,25,41.0,1.0,0.0,0.0,3.04,2017,07,26,삼성,NC,원정,20170726NCSS02017
842,정성곤,3 ⅓,6,5,5,3,3,0,19,16,76,18.0,1.0,10.0,0.0,9.5,2017,07,26,KT,두산,홈,20170726OBKT02017
843,주권,3 ⅔,5,1,1,0,2,0,15,14,55,21.0,2.0,4.0,0.0,7.3,2017,07,26,KT,두산,홈,20170726OBKT02017
844,홍성용,1,0,0,0,0,1,0,3,3,15,20.0,0.0,1.0,0.0,5.12,2017,07,26,KT,두산,홈,20170726OBKT02017
845,조무근,1,2,1,1,0,0,0,5,5,12,12.0,0.0,0.0,0.0,9.0,2017,07,26,KT,두산,홈,20170726OBKT02017
846,함덕주,5 ⅓,5,2,2,3,5,0,23,20,99,22.0,5.0,7.0,0.0,4.1,2017,07,26,KT,두산,원정,20170726OBKT02017
847,김승회,1,1,0,0,1,0,0,4,3,16,44.0,3.0,3.0,0.0,5.52,2017,07,26,KT,두산,원정,20170726OBKT02017
848,이현,0 ⅔,1,1,1,0,0,1,3,3,11,37.0,2.0,2.0,5.0,3.79,2017,07,26,KT,두산,원정,20170726OBKT02017
849,김강률,1,1,0,0,0,2,0,4,4,22,42.0,3.0,2.0,0.0,4.73,2017,07,26,KT,두산,원정,20170726OBKT02017
850,김명신,0 ⅓,1,0,0,0,0,0,2,2,9,9.0,1.0,0.0,0.0,6.88,2017,07,26,KT,두산,원정,20170726OBKT02017
851,이용찬,0 ⅔,1,0,0,0,0,0,3,3,15,43.0,3.0,3.0,14.0,3.88,2017,07,26,KT,두산,원정,20170726OBKT02017
852,정용운,5,5,4,4,4,1,2,22,18,82,17.0,3.0,1.0,0.0,4.17,2017,07,26,KIA,SSG,홈,20170726SKHT02017
853,박진태,0 ⅓,2,3,3,1,0,0,4,3,22,21.0,0.0,0.0,1.0,6.61,2017,07,26,KIA,SSG,홈,20170726SKHT02017
854,임기준,0 ⅔,1,0,0,0,0,0,3,3,13,6.0,0.0,0.0,0.0,2.7,2017,07,26,KIA,SSG,홈,20170726SKHT02017
855,임창용,2,0,0,0,1,1,0,7,6,23,33.0,6.0,5.0,6.0,4.55,2017,07,26,KIA,SSG,홈,20170726SKHT02017
856,심동섭,3,1,0,0,1,2,0,11,10,43,33.0,1.0,0.0,2.0,5.22,2017,07,26,KIA,SSG,홈,20170726SKHT02017
857,박종훈,5,7,6,6,4,2,2,26,22,88,19.0,8.0,5.0,0.0,4.45,2017,07,26,KIA,SSG,원정,20170726SKHT02017
858,문광은,1,1,1,1,0,1,1,4,4,16,30.0,1.0,3.0,2.0,7.92,2017,07,26,KIA,SSG,원정,20170726SKHT02017
859,신재웅,1,2,0,0,0,1,0,4,4,14,12.0,0.0,0.0,0.0,3.55,2017,07,26,KIA,SSG,원정,20170726SKHT02017
860,박정배,2,0,0,0,0,0,0,6,6,19,38.0,2.0,3.0,3.0,3.02,2017,07,26,KIA,SSG,원정,20170726SKHT02017
861,김주한,1,1,0,0,1,2,0,5,4,16,44.0,5.0,3.0,4.0,4.76,2017,07,26,KIA,SSG,원정,20170726SKHT02017
862,박희수,0 ⅓,1,1,1,2,0,0,5,3,21,34.0,2.0,4.0,7.0,5.72,2017,07,26,KIA,SSG,원정,20170726SKHT02017
863,김대현,7,5,3,3,3,5,0,26,23,104,18.0,4.0,3.0,0.0,5.07,2017,07,26,LG,키움,홈,20170726WOLG02017
864,진해수,1 ⅓,0,0,0,0,0,0,4,3,12,49.0,0.0,1.0,1.0,3.3,2017,07,26,LG,키움,홈,20170726WOLG02017
865,정찬헌,0 ⅔,0,0,0,0,1,0,2,2,10,37.0,4.0,4.0,6.0,4.78,2017,07,26,LG,키움,홈,20170726WOLG02017
866,밴헤켄,8,4,1,1,0,7,1,27,26,93,13.0,5.0,4.0,0.0,3.86,2017,07,26,LG,키움,원정,20170726WOLG02017
867,김세현,0 ⅔,2,3,3,1,1,0,5,4,26,27.0,1.0,3.0,10.0,6.83,2017,07,26,LG,키움,원정,20170726WOLG02017
868,김상수,0,0,0,0,3,0,0,3,0,10,40.0,0.0,4.0,12.0,3.38,2017,07,26,LG,키움,원정,20170726WOLG02017
869,박세웅,6,9,3,3,3,5,2,29,24,108,19.0,9.0,3.0,0.0,2.88,2017,07,27,롯데,한화,홈,20170727HHLT02017
870,박진형,2,1,0,0,0,1,0,7,7,30,16.0,1.0,3.0,0.0,6.63,2017,07,27,롯데,한화,홈,20170727HHLT02017
871,조정훈,0 ⅓,3,3,2,1,1,0,5,4,19,7.0,1.0,1.0,0.0,2.84,2017,07,27,롯데,한화,홈,20170727HHLT02017
872,장시환,0 ⅔,0,0,0,1,1,0,3,2,12,37.0,3.0,4.0,0.0,4.93,2017,07,27,롯데,한화,홈,20170727HHLT02017
873,안영명,7 ⅔,7,3,3,0,2,1,29,29,94,16.0,0.0,3.0,0.0,5.45,2017,07,27,롯데,한화,원정,20170727HHLT02017
874,정우람,1 ⅓,1,0,0,0,1,0,5,5,19,40.0,5.0,4.0,16.0,3.29,2017,07,27,롯데,한화,원정,20170727HHLT02017
