,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
623,김태훈,1 ⅓,1,0,0,0,1,0,5,5,17,15.0,3.0,0.0,0.0,3.09,2020,06,19,키움,SK,홈,20200619SKWO02020
624,문승원,6,2,0,0,2,4,0,22,20,91,8.0,1.0,3.0,0.0,3.72,2020,06,19,키움,SK,원정,20200619SKWO02020
625,박민호,1,0,0,0,0,1,0,3,3,8,21.0,0.0,0.0,0.0,2.61,2020,06,19,키움,SK,원정,20200619SKWO02020
626,김정빈,1,1,0,0,0,1,0,3,3,14,20.0,0.0,0.0,0.0,0.0,2020,06,19,키움,SK,원정,20200619SKWO02020
627,하재훈,0 ⅓,2,2,2,2,0,0,5,2,22,14.0,1.0,1.0,4.0,6.39,2020,06,19,키움,SK,원정,20200619SKWO02020
628,가뇽,5 ⅓,5,4,4,4,4,0,26,19,106,8.0,3.0,3.0,0.0,3.94,2020,06,19,KIA,삼성,홈,20200619SSHT02020
629,홍상삼,0 ⅔,0,0,0,3,2,0,6,3,26,8.0,0.0,2.0,0.0,3.52,2020,06,19,KIA,삼성,홈,20200619SSHT02020
630,고영창,1,1,0,0,0,0,0,2,2,9,13.0,1.0,1.0,0.0,4.15,2020,06,19,KIA,삼성,홈,20200619SSHT02020
631,전상현,1,1,0,0,0,0,0,3,3,14,19.0,1.0,0.0,1.0,0.86,2020,06,19,KIA,삼성,홈,20200619SSHT02020
632,문경찬,1,0,0,0,0,1,0,3,3,9,16.0,0.0,0.0,9.0,1.13,2020,06,19,KIA,삼성,홈,20200619SSHT02020
633,뷰캐넌,5,8,3,2,2,7,1,24,21,105,8.0,5.0,2.0,0.0,3.62,2020,06,19,KIA,삼성,원정,20200619SSHT02020
634,이승현,1,1,1,1,0,1,1,4,4,13,20.0,0.0,2.0,0.0,4.95,2020,06,19,KIA,삼성,원정,20200619SSHT02020
635,임현준,0,2,1,0,0,0,0,2,2,7,18.0,0.0,1.0,0.0,0.87,2020,06,19,KIA,삼성,원정,20200619SSHT02020
636,최지광,1,0,0,0,1,1,0,4,3,25,19.0,1.0,0.0,0.0,0.96,2020,06,19,KIA,삼성,원정,20200619SSHT02020
637,장지훈,1,0,0,0,0,3,0,3,3,17,12.0,0.0,0.0,0.0,5.4,2020,06,19,KIA,삼성,원정,20200619SSHT02020
638,이재학,5,8,4,4,2,5,0,23,20,94,8.0,3.0,3.0,0.0,5.58,2020,06,20,NC,한화,홈,20200620HHNC02020
639,송명기,1,0,0,0,0,2,0,3,3,10,4.0,0.0,0.0,0.0,16.88,2020,06,20,NC,한화,홈,20200620HHNC02020
640,홍성무,1,1,0,0,0,1,0,4,4,17,10.0,0.0,0.0,1.0,7.07,2020,06,20,NC,한화,홈,20200620HHNC02020
641,임창민,1,0,0,0,0,2,0,3,3,16,10.0,2.0,1.0,0.0,9.82,2020,06,20,NC,한화,홈,20200620HHNC02020
642,박진우,1,0,0,0,0,0,0,3,3,16,20.0,1.0,0.0,0.0,5.0,2020,06,20,NC,한화,홈,20200620HHNC02020
643,서폴드,6 ⅓,7,2,1,1,7,0,26,25,106,9.0,4.0,4.0,0.0,3.39,2020,06,20,NC,한화,원정,20200620HHNC02020
644,김진영,0 ⅔,0,0,0,0,0,0,3,2,10,19.0,0.0,1.0,0.0,4.26,2020,06,20,NC,한화,원정,20200620HHNC02020
645,문동욱,1,1,1,1,0,1,1,4,4,11,6.0,0.0,0.0,1.0,3.0,2020,06,20,NC,한화,원정,20200620HHNC02020
646,정우람,1,0,0,0,0,2,0,3,3,12,11.0,1.0,1.0,5.0,4.5,2020,06,20,NC,한화,원정,20200620HHNC02020
647,소형준,5,5,2,2,2,5,0,22,20,89,8.0,4.0,4.0,0.0,6.02,2020,06,20,KT,롯데,홈,20200620LTKT02020
648,이보근,1 ⅔,3,4,4,1,0,0,10,9,28,4.0,0.0,0.0,0.0,6.35,2020,06,20,KT,롯데,홈,20200620LTKT02020
649,이상동,2 ⅓,6,2,2,2,1,0,14,12,45,2.0,0.0,0.0,0.0,16.2,2020,06,20,KT,롯데,홈,20200620LTKT02020
650,샘슨,6,3,0,0,2,7,0,23,21,95,5.0,2.0,3.0,0.0,5.96,2020,06,20,KT,롯데,원정,20200620LTKT02020
651,진명호,1,0,0,0,0,3,0,3,3,12,14.0,0.0,0.0,0.0,9.31,2020,06,20,KT,롯데,원정,20200620LTKT02020
652,김대우,2,2,0,0,1,1,0,8,7,22,12.0,0.0,1.0,0.0,5.27,2020,06,20,KT,롯데,원정,20200620LTKT02020
653,켈리,7,6,3,3,2,7,1,27,25,108,8.0,3.0,2.0,0.0,5.0,2020,06,20,LG,두산,홈,20200620OBLG02020
654,진해수,1,0,0,0,0,0,0,3,3,10,19.0,0.0,0.0,0.0,2.25,2020,06,20,LG,두산,홈,20200620OBLG02020
655,최성훈,0,1,2,2,1,0,0,2,1,6,7.0,0.0,0.0,0.0,7.71,2020,06,20,LG,두산,홈,20200620OBLG02020
656,송은범,0,1,2,2,1,0,0,2,1,5,14.0,1.0,1.0,2.0,5.87,2020,06,20,LG,두산,홈,20200620OBLG02020
657,문광은,1,3,1,1,0,2,0,6,6,21,3.0,0.0,0.0,0.0,15.0,2020,06,20,LG,두산,홈,20200620OBLG02020
658,박종기,6,4,0,0,0,3,0,21,21,83,2.0,1.0,1.0,0.0,2.53,2020,06,20,LG,두산,원정,20200620OBLG02020
659,이현,0 ⅓,0,0,0,0,1,0,1,1,7,20.0,1.0,0.0,1.0,4.11,2020,06,20,LG,두산,원정,20200620OBLG02020
660,박치국,0 ⅔,1,0,0,1,0,0,4,3,20,21.0,2.0,0.0,0.0,3.22,2020,06,20,LG,두산,원정,20200620OBLG02020
661,함덕주,2,3,2,2,0,2,0,8,8,40,18.0,1.0,0.0,7.0,2.75,2020,06,20,LG,두산,원정,20200620OBLG02020
662,조영건,3 ⅔,7,2,1,2,1,0,20,18,63,5.0,1.0,0.0,0.0,4.7,2020,06,20,키움,SK,홈,20200620SKWO02020
663,임규빈,0 ⅓,2,1,1,0,0,1,3,3,7,16.0,1.0,0.0,0.0,4.5,2020,06,20,키움,SK,홈,20200620SKWO02020
664,양현,1,0,0,0,0,1,0,2,2,7,17.0,3.0,2.0,1.0,3.18,2020,06,20,키움,SK,홈,20200620SKWO02020
665,김상수,1,1,0,0,0,3,0,4,4,15,13.0,1.0,1.0,0.0,9.58,2020,06,20,키움,SK,홈,20200620SKWO02020
666,김태훈,1,0,0,0,0,0,0,3,3,15,16.0,3.0,0.0,0.0,2.96,2020,06,20,키움,SK,홈,20200620SKWO02020
667,이영준,1,0,0,0,0,1,0,3,3,9,19.0,0.0,2.0,0.0,6.0,2020,06,20,키움,SK,홈,20200620SKWO02020
668,조덕길,1,0,0,0,0,0,0,3,3,9,8.0,0.0,0.0,0.0,1.86,2020,06,20,키움,SK,홈,20200620SKWO02020
669,이건욱,4 ⅔,5,3,3,6,4,0,23,16,91,7.0,1.0,1.0,0.0,3.42,2020,06,20,키움,SK,원정,20200620SKWO02020
670,서진용,1 ⅓,1,1,1,0,2,1,5,5,23,21.0,0.0,5.0,0.0,5.31,2020,06,20,키움,SK,원정,20200620SKWO02020
671,정영일,1,2,2,2,1,0,2,6,5,26,12.0,1.0,1.0,1.0,7.45,2020,06,20,키움,SK,원정,20200620SKWO02020
672,이원준,1,2,3,3,1,0,1,6,5,19,8.0,0.0,1.0,0.0,6.52,2020,06,20,키움,SK,원정,20200620SKWO02020
673,임기영,5,5,2,2,2,5,0,22,20,103,8.0,4.0,3.0,0.0,2.91,2020,06,20,KIA,삼성,홈,20200620SSHT02020
674,고영창,2,1,0,0,0,0,0,7,7,28,14.0,1.0,1.0,0.0,3.6,2020,06,20,KIA,삼성,홈,20200620SSHT02020
675,박준표,1,2,1,1,0,1,0,5,5,15,19.0,2.0,0.0,0.0,1.37,2020,06,20,KIA,삼성,홈,20200620SSHT02020
676,문경찬,1,1,0,0,0,0,0,4,4,17,17.0,0.0,0.0,10.0,1.06,2020,06,20,KIA,삼성,홈,20200620SSHT02020
677,원태인,5,6,6,6,5,1,2,25,20,100,9.0,4.0,2.0,0.0,3.19,2020,06,20,KIA,삼성,원정,20200620SSHT02020
678,권오준,0 ⅓,2,0,0,0,0,0,3,2,10,10.0,0.0,2.0,0.0,6.52,2020,06,20,KIA,삼성,원정,20200620SSHT02020
679,김윤수,1 ⅔,0,0,0,1,2,0,6,5,19,17.0,0.0,1.0,0.0,3.79,2020,06,20,KIA,삼성,원정,20200620SSHT02020
680,홍정우,1,1,0,0,0,2,0,4,4,18,8.0,0.0,0.0,0.0,9.0,2020,06,20,KIA,삼성,원정,20200620SSHT02020
681,김진호,3,2,1,1,4,2,0,15,11,68,2.0,0.0,0.0,0.0,4.91,2020,06,21,NC,한화,홈,20200621HHNC02020
682,김영규,3,0,0,0,1,1,0,10,9,37,5.0,0.0,1.0,0.0,4.71,2020,06,21,NC,한화,홈,20200621HHNC02020
683,박진우,0 ⅓,1,1,1,0,0,0,2,2,4,21.0,1.0,0.0,0.0,5.4,2020,06,21,NC,한화,홈,20200621HHNC02020
684,임정호,0,1,2,2,1,0,0,2,1,11,19.0,1.0,0.0,0.0,3.65,2020,06,21,NC,한화,홈,20200621HHNC02020
685,배재환,0 ⅔,2,2,2,1,0,0,5,4,19,21.0,1.0,1.0,0.0,3.32,2020,06,21,NC,한화,홈,20200621HHNC02020
686,임창민,0 ⅔,1,1,1,2,1,0,5,3,19,11.0,2.0,1.0,0.0,10.13,2020,06,21,NC,한화,홈,20200621HHNC02020
687,원종현,1 ⅓,0,0,0,0,1,0,4,4,12,18.0,2.0,1.0,10.0,2.6,2020,06,21,NC,한화,홈,20200621HHNC02020
688,김민우,4 ⅓,7,5,3,1,4,0,22,20,75,8.0,0.0,4.0,0.0,5.36,2020,06,21,NC,한화,원정,20200621HHNC02020
689,박상원,0 ⅔,1,1,1,0,1,1,3,3,13,19.0,0.0,0.0,0.0,5.4,2020,06,21,NC,한화,원정,20200621HHNC02020
690,이현호,1,0,0,0,1,1,0,4,3,15,13.0,0.0,1.0,0.0,4.2,2020,06,21,NC,한화,원정,20200621HHNC02020
691,신정락,0 ⅓,1,2,2,1,1,0,3,2,10,14.0,0.0,1.0,0.0,10.45,2020,06,21,NC,한화,원정,20200621HHNC02020
692,김진영,0 ⅓,2,1,1,1,0,0,4,3,18,20.0,0.0,1.0,0.0,4.66,2020,06,21,NC,한화,원정,20200621HHNC02020
693,황영국,1 ⅓,0,0,0,0,1,0,4,4,18,6.0,0.0,0.0,0.0,5.06,2020,06,21,NC,한화,원정,20200621HHNC02020
694,쿠에바스,7,5,0,0,0,5,0,25,25,85,6.0,2.0,2.0,0.0,5.05,2020,06,21,KT,롯데,홈,20200621LTKT02020
695,주권,1,0,0,0,1,1,0,4,3,17,22.0,1.0,1.0,0.0,2.66,2020,06,21,KT,롯데,홈,20200621LTKT02020
696,김재윤,1,4,2,2,0,1,0,7,7,28,16.0,1.0,2.0,5.0,6.75,2020,06,21,KT,롯데,홈,20200621LTKT02020
697,노경은,6,6,3,3,0,4,2,23,23,86,8.0,3.0,3.0,0.0,5.2,2020,06,21,KT,롯데,원정,20200621LTKT02020
698,진명호,1,0,0,0,0,0,0,3,3,10,15.0,0.0,0.0,0.0,8.44,2020,06,21,KT,롯데,원정,20200621LTKT02020
699,이인복,0 ⅔,0,0,0,0,0,0,2,2,10,12.0,1.0,3.0,0.0,2.51,2020,06,21,KT,롯데,원정,20200621LTKT02020
700,박시영,0 ⅓,0,0,0,0,0,0,1,1,3,19.0,0.0,0.0,0.0,9.6,2020,06,21,KT,롯데,원정,20200621LTKT02020
701,이민호,5,4,2,2,6,5,0,26,19,110,6.0,2.0,2.0,0.0,1.59,2020,06,21,LG,두산,홈,20200621OBLG02020
702,여건욱,0 ⅓,1,1,1,0,0,0,2,2,11,14.0,1.0,1.0,1.0,4.96,2020,06,21,LG,두산,홈,20200621OBLG02020
703,진해수,1,2,0,0,1,1,0,6,5,30,20.0,0.0,0.0,0.0,2.08,2020,06,21,LG,두산,홈,20200621OBLG02020
704,김대현,1 ⅓,1,0,0,1,0,0,7,6,30,14.0,2.0,0.0,0.0,5.27,2020,06,21,LG,두산,홈,20200621OBLG02020
705,최성훈,0 ⅓,0,0,0,0,0,0,1,1,5,8.0,0.0,0.0,0.0,7.2,2020,06,21,LG,두산,홈,20200621OBLG02020
706,송은범,1,0,0,0,0,1,0,3,3,9,15.0,1.0,1.0,2.0,5.51,2020,06,21,LG,두산,홈,20200621OBLG02020
707,알칸타라,8,7,1,1,0,5,0,30,30,102,9.0,7.0,1.0,0.0,3.7,2020,06,21,LG,두산,원정,20200621OBLG02020
708,홍건희,1,2,0,0,0,1,0,5,5,22,16.0,1.0,0.0,1.0,4.15,2020,06,21,LG,두산,원정,20200621OBLG02020
709,요키시,7,3,1,1,2,6,0,27,25,94,9.0,6.0,2.0,0.0,1.63,2020,06,21,키움,SK,홈,20200621SKWO02020
710,김상수,1,1,1,1,0,1,1,4,4,13,14.0,1.0,1.0,0.0,9.53,2020,06,21,키움,SK,홈,20200621SKWO02020
711,문성현,1,0,0,0,0,2,0,3,3,12,3.0,1.0,0.0,0.0,0.0,2020,06,21,키움,SK,홈,20200621SKWO02020
712,핀토,4,6,5,5,4,5,0,23,19,95,9.0,3.0,3.0,0.0,4.26,2020,06,21,키움,SK,원정,20200621SKWO02020
713,박희수,1,2,0,0,0,1,0,5,5,19,10.0,0.0,1.0,0.0,6.3,2020,06,21,키움,SK,원정,20200621SKWO02020
714,조영우,1 ⅔,0,0,0,0,1,0,5,5,23,11.0,1.0,0.0,0.0,4.85,2020,06,21,키움,SK,원정,20200621SKWO02020
715,김택형,0 ⅓,1,0,0,0,1,0,2,2,6,7.0,0.0,0.0,0.0,20.25,2020,06,21,키움,SK,원정,20200621SKWO02020
716,하재훈,0 ⅓,1,2,2,2,1,0,4,2,19,15.0,1.0,1.0,4.0,7.62,2020,06,21,키움,SK,원정,20200621SKWO02020
717,이원준,0 ⅔,0,0,0,2,1,0,4,2,18,9.0,0.0,1.0,0.0,6.1,2020,06,21,키움,SK,원정,20200621SKWO02020
718,양현종,4,10,8,7,0,2,2,23,23,90,9.0,5.0,3.0,0.0,4.88,2020,06,21,KIA,삼성,홈,20200621SSHT02020
719,김기훈,2 ⅓,4,2,2,1,2,0,12,11,56,2.0,0.0,0.0,0.0,5.4,2020,06,21,KIA,삼성,홈,20200621SSHT02020
720,박진태,2 ⅔,3,2,2,1,2,1,10,9,29,7.0,0.0,0.0,0.0,13.03,2020,06,21,KIA,삼성,홈,20200621SSHT02020
721,백정현,7,4,1,1,0,5,1,24,24,106,6.0,2.0,3.0,0.0,5.34,2020,06,21,KIA,삼성,원정,20200621SSHT02020
722,장지훈,1,1,0,0,0,0,0,4,4,19,13.0,0.0,0.0,0.0,5.02,2020,06,21,KIA,삼성,원정,20200621SSHT02020
723,우규민,1,5,4,3,0,0,0,8,7,27,14.0,1.0,0.0,7.0,4.4,2020,06,21,KIA,삼성,원정,20200621SSHT02020
724,최채흥,6,5,1,1,2,5,1,25,23,88,7.0,4.0,2.0,0.0,3.96,2020,06,23,삼성,한화,홈,20200623HHSS02020
725,김윤수,0 ⅓,2,2,2,2,0,0,5,3,28,18.0,0.0,1.0,0.0,4.66,2020,06,23,삼성,한화,홈,20200623HHSS02020
726,최지광,0 ⅔,0,0,0,0,1,0,2,1,9,20.0,1.0,0.0,0.0,0.93,2020,06,23,삼성,한화,홈,20200623HHSS02020
727,장지훈,1,2,0,0,1,2,0,5,4,18,14.0,0.0,0.0,0.0,4.7,2020,06,23,삼성,한화,홈,20200623HHSS02020
728,김대우,1,3,1,1,0,1,0,6,6,33,11.0,2.0,2.0,0.0,3.82,2020,06,23,삼성,한화,홈,20200623HHSS02020
729,채드벨,5 ⅔,5,4,3,3,5,0,25,22,103,6.0,0.0,4.0,0.0,7.67,2020,06,23,삼성,한화,원정,20200623HHSS02020
730,김진영,0,2,3,0,0,0,0,3,3,13,21.0,0.0,1.0,0.0,4.66,2020,06,23,삼성,한화,원정,20200623HHSS02020
731,이현호,0,2,1,1,2,0,0,4,2,18,14.0,0.0,1.0,0.0,4.8,2020,06,23,삼성,한화,원정,20200623HHSS02020
732,문동욱,1 ⅓,2,3,3,1,1,1,7,6,26,7.0,0.0,0.0,1.0,6.14,2020,06,23,삼성,한화,원정,20200623HHSS02020
733,윤대경,1,0,0,0,1,0,0,4,3,12,7.0,0.0,0.0,0.0,2.25,2020,06,23,삼성,한화,원정,20200623HHSS02020
734,서준원,5,5,3,3,0,1,1,19,19,69,9.0,3.0,1.0,0.0,3.88,2020,06,23,롯데,KIA,홈,20200623HTLT02020
735,박시영,0 ⅓,1,0,0,0,1,0,2,2,12,20.0,0.0,0.0,0.0,9.39,2020,06,23,롯데,KIA,홈,20200623HTLT02020
736,이인복,0 ⅔,0,0,0,1,0,0,3,2,9,13.0,1.0,3.0,0.0,2.4,2020,06,23,롯데,KIA,홈,20200623HTLT02020
737,송승준,1,3,0,0,0,0,0,5,5,10,12.0,1.0,1.0,0.0,4.24,2020,06,23,롯데,KIA,홈,20200623HTLT02020
738,김대우,1,0,0,0,1,1,0,3,2,17,13.0,0.0,1.0,0.0,4.91,2020,06,23,롯데,KIA,홈,20200623HTLT02020
739,오현택,1,2,0,0,0,1,0,5,5,18,19.0,3.0,1.0,0.0,5.79,2020,06,23,롯데,KIA,홈,20200623HTLT02020
740,브룩스,7,1,0,0,3,6,0,24,20,92,9.0,3.0,2.0,0.0,2.62,2020,06,23,롯데,KIA,원정,20200623HTLT02020
741,전상현,1,3,1,1,0,2,0,5,5,14,20.0,1.0,0.0,1.0,1.23,2020,06,23,롯데,KIA,원정,20200623HTLT02020
742,문경찬,0 ⅓,4,3,3,1,0,0,6,5,23,18.0,0.0,1.0,10.0,2.6,2020,06,23,롯데,KIA,원정,20200623HTLT02020
743,데스파이네,6,6,4,4,3,2,1,26,21,94,10.0,3.0,4.0,0.0,4.5,2020,06,23,KT,NC,홈,20200623NCKT02020
744,주권,1,1,0,0,0,1,0,4,4,12,23.0,1.0,1.0,0.0,2.55,2020,06,23,KT,NC,홈,20200623NCKT02020
745,유원상,1,0,0,0,0,0,0,3,3,16,14.0,0.0,0.0,0.0,4.2,2020,06,23,KT,NC,홈,20200623NCKT02020
746,조현우,1,0,0,0,0,1,0,3,3,10,6.0,0.0,0.0,1.0,2.7,2020,06,23,KT,NC,홈,20200623NCKT02020
747,루친스키,7,7,3,3,1,6,2,27,26,104,9.0,5.0,1.0,0.0,2.67,2020,06,23,KT,NC,원정,20200623NCKT02020
748,배재환,1,1,0,0,1,0,0,5,4,13,22.0,1.0,1.0,0.0,3.15,2020,06,23,KT,NC,원정,20200623NCKT02020
749,원종현,1,0,0,0,1,0,0,4,3,14,19.0,2.0,1.0,11.0,2.45,2020,06,23,KT,NC,원정,20200623NCKT02020
750,김태훈,5,8,6,6,2,4,1,25,23,99,8.0,1.0,4.0,0.0,5.44,2020,06,23,SK,두산,홈,20200623OBSK02020
751,조영우,2,4,3,2,1,1,0,12,11,45,12.0,1.0,0.0,0.0,5.4,2020,06,23,SK,두산,홈,20200623OBSK02020
752,김택형,1,0,0,0,1,0,0,4,3,14,8.0,0.0,0.0,0.0,16.2,2020,06,23,SK,두산,홈,20200623OBSK02020
753,이태양,1,1,0,0,1,2,0,6,5,26,9.0,0.0,0.0,0.0,5.91,2020,06,23,SK,두산,홈,20200623OBSK02020
754,플렉센,6,7,2,2,0,8,0,25,25,101,8.0,3.0,1.0,0.0,3.26,2020,06,23,SK,두산,원정,20200623OBSK02020
755,김강률,1,2,0,0,0,1,0,5,5,22,7.0,0.0,2.0,0.0,1.5,2020,06,23,SK,두산,원정,20200623OBSK02020
756,채지선,1,3,0,0,0,1,0,5,5,18,7.0,0.0,0.0,0.0,2.57,2020,06,23,SK,두산,원정,20200623OBSK02020
757,조제영,1,2,0,0,0,2,0,5,5,18,2.0,0.0,1.0,0.0,13.5,2020,06,23,SK,두산,원정,20200623OBSK02020
758,김윤식,5,9,5,4,4,1,2,28,24,105,9.0,0.0,1.0,0.0,7.43,2020,06,23,LG,키움,홈,20200623WOLG02020
759,최동환,3,5,3,3,1,4,2,14,13,42,11.0,0.0,0.0,0.0,4.34,2020,06,23,LG,키움,홈,20200623WOLG02020
760,문광은,1,0,0,0,1,2,0,4,3,20,4.0,0.0,0.0,0.0,11.25,2020,06,23,LG,키움,홈,20200623WOLG02020
761,최원태,6,9,2,2,2,4,0,29,27,96,9.0,3.0,3.0,0.0,4.18,2020,06,23,LG,키움,원정,20200623WOLG02020
762,이영준,1,0,0,0,0,0,0,3,3,5,20.0,0.0,2.0,0.0,5.63,2020,06,23,LG,키움,원정,20200623WOLG02020
763,안우진,1,0,0,0,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,2020,06,23,LG,키움,원정,20200623WOLG02020
764,윤정현,1,2,1,1,0,2,0,5,4,14,4.0,0.0,0.0,0.0,4.5,2020,06,23,LG,키움,원정,20200623WOLG02020
765,허윤동,5,5,2,2,5,3,1,23,18,93,4.0,2.0,0.0,0.0,3.6,2020,06,24,삼성,한화,홈,20200624HHSS02020
766,장지훈,1,1,0,0,0,1,0,4,4,24,15.0,0.0,0.0,0.0,4.41,2020,06,24,삼성,한화,홈,20200624HHSS02020
767,최지광,1,0,0,0,0,1,0,3,3,10,21.0,1.0,0.0,0.0,0.89,2020,06,24,삼성,한화,홈,20200624HHSS02020
768,우규민,1,0,0,0,0,0,0,3,3,10,15.0,1.0,0.0,7.0,4.11,2020,06,24,삼성,한화,홈,20200624HHSS02020
769,오승환,1,1,0,0,0,0,0,3,3,11,6.0,1.0,0.0,2.0,3.0,2020,06,24,삼성,한화,홈,20200624HHSS02020
770,장시환,5,7,1,1,2,9,0,24,21,116,8.0,1.0,4.0,0.0,6.21,2020,06,24,삼성,한화,원정,20200624HHSS02020
771,황영국,1,0,0,0,1,2,0,3,2,18,7.0,0.0,0.0,0.0,4.26,2020,06,24,삼성,한화,원정,20200624HHSS02020
772,박상원,1,1,0,0,0,1,0,4,4,16,20.0,0.0,0.0,0.0,5.12,2020,06,24,삼성,한화,원정,20200624HHSS02020
773,정우람,1 ⅔,2,1,1,0,3,0,6,6,23,12.0,1.0,1.0,5.0,4.61,2020,06,24,삼성,한화,원정,20200624HHSS02020
774,이현호,0,1,1,0,1,0,0,2,1,10,15.0,0.0,2.0,0.0,4.8,2020,06,24,삼성,한화,원정,20200624HHSS02020
775,윤대경,0,1,0,0,0,0,0,2,2,11,8.0,0.0,0.0,0.0,2.25,2020,06,24,삼성,한화,원정,20200624HHSS02020
776,뷰캐넌,6,12,8,8,2,3,1,31,29,109,9.0,5.0,3.0,0.0,4.53,2020,06,25,삼성,한화,홈,20200625HHSS02020
777,홍정우,1,0,0,0,0,2,0,3,3,13,9.0,0.0,0.0,0.0,8.0,2020,06,25,삼성,한화,홈,20200625HHSS02020
778,임현준,0 ⅔,1,1,1,3,1,0,6,3,20,19.0,0.0,1.0,0.0,1.64,2020,06,25,삼성,한화,홈,20200625HHSS02020
779,권오준,1 ⅓,0,0,0,0,1,0,4,4,14,11.0,0.0,2.0,0.0,5.73,2020,06,25,삼성,한화,홈,20200625HHSS02020
780,김범수,6,6,2,2,3,7,0,27,24,112,18.0,2.0,4.0,0.0,4.34,2020,06,25,삼성,한화,원정,20200625HHSS02020
781,안영명,1,0,0,0,0,1,0,3,3,12,11.0,1.0,1.0,0.0,6.94,2020,06,25,삼성,한화,원정,20200625HHSS02020
782,김진영,1,0,0,0,0,1,0,3,3,10,22.0,0.0,1.0,0.0,4.43,2020,06,25,삼성,한화,원정,20200625HHSS02020
783,신정락,1,1,0,0,0,0,0,4,4,7,15.0,0.0,1.0,0.0,9.53,2020,06,25,삼성,한화,원정,20200625HHSS02020
784,배제성,6,5,2,2,4,4,1,27,23,97,9.0,3.0,2.0,0.0,3.91,2020,06,25,KT,NC,홈,20200625NCKT12020
785,주권,1,0,0,0,0,0,0,3,3,10,24.0,1.0,1.0,0.0,2.45,2020,06,25,KT,NC,홈,20200625NCKT12020
786,유원상,1,0,0,0,0,1,0,3,3,14,15.0,0.0,0.0,0.0,3.94,2020,06,25,KT,NC,홈,20200625NCKT12020
787,조현우,1,1,1,1,1,0,1,4,3,17,7.0,0.0,0.0,1.0,3.52,2020,06,25,KT,NC,홈,20200625NCKT12020
788,라이트,5,5,1,1,5,4,0,23,18,99,9.0,6.0,2.0,0.0,3.6,2020,06,25,KT,NC,원정,20200625NCKT12020
789,임창민,0 ⅔,0,0,0,0,0,0,2,1,9,12.0,2.0,1.0,0.0,9.35,2020,06,25,KT,NC,원정,20200625NCKT12020
790,강윤구,1 ⅓,1,0,0,1,1,0,6,5,27,12.0,0.0,0.0,0.0,3.12,2020,06,25,KT,NC,원정,20200625NCKT12020
791,배재환,1,0,0,0,1,0,0,4,3,13,23.0,1.0,1.0,0.0,3.0,2020,06,25,KT,NC,원정,20200625NCKT12020
792,원종현,1,0,0,0,0,1,0,3,3,12,20.0,2.0,1.0,12.0,2.33,2020,06,25,KT,NC,원정,20200625NCKT12020
793,박종훈,3,9,9,9,3,0,1,21,18,72,9.0,3.0,3.0,0.0,5.81,2020,06,25,SK,두산,홈,20200625OBSK12020
794,김택형,1,0,0,0,2,0,0,5,3,17,9.0,0.0,0.0,0.0,13.5,2020,06,25,SK,두산,홈,20200625OBSK12020
795,이태양,1 ⅓,3,2,2,0,0,1,7,7,14,10.0,0.0,0.0,0.0,6.75,2020,06,25,SK,두산,홈,20200625OBSK12020
796,백승건,2 ⅓,4,2,2,3,3,2,14,11,64,3.0,0.0,1.0,0.0,7.0,2020,06,25,SK,두산,홈,20200625OBSK12020
797,이원준,1 ⅓,2,1,1,0,0,0,6,6,23,10.0,0.0,1.0,0.0,6.17,2020,06,25,SK,두산,홈,20200625OBSK12020
798,유희관,2 ⅓,11,6,6,1,1,1,19,18,70,9.0,5.0,1.0,0.0,4.66,2020,06,25,SK,두산,원정,20200625OBSK12020
799,최원준,4 ⅔,2,0,0,2,1,0,16,14,59,19.0,2.0,0.0,0.0,4.85,2020,06,25,SK,두산,원정,20200625OBSK12020
800,채지선,1,0,0,0,0,2,0,3,3,10,8.0,0.0,0.0,0.0,2.25,2020,06,25,SK,두산,원정,20200625OBSK12020
801,조제영,1,1,0,0,0,0,0,4,4,12,3.0,0.0,1.0,0.0,10.8,2020,06,25,SK,두산,원정,20200625OBSK12020
802,윌슨,5,7,4,4,4,2,1,24,20,101,9.0,3.0,3.0,0.0,4.47,2020,06,25,LG,키움,홈,20200625WOLG12020
803,최성훈,2,0,0,0,0,2,0,6,6,20,9.0,0.0,0.0,0.0,5.14,2020,06,25,LG,키움,홈,20200625WOLG12020
804,이상규,0 ⅔,1,1,1,3,0,0,6,2,28,17.0,2.0,2.0,4.0,4.6,2020,06,25,LG,키움,홈,20200625WOLG12020
805,여건욱,1 ⅓,1,0,0,0,0,0,5,5,22,15.0,1.0,1.0,1.0,4.58,2020,06,25,LG,키움,홈,20200625WOLG12020
806,이승호,5,8,2,2,1,3,0,23,21,87,9.0,1.0,2.0,0.0,4.89,2020,06,25,LG,키움,원정,20200625WOLG12020
807,김태훈,2,1,0,0,0,2,0,7,7,31,17.0,3.0,0.0,0.0,2.73,2020,06,25,LG,키움,원정,20200625WOLG12020
808,이영준,1,0,0,0,0,1,0,3,3,10,21.0,0.0,2.0,0.0,5.29,2020,06,25,LG,키움,원정,20200625WOLG12020
809,조상우,1,0,0,0,0,1,0,3,3,19,12.0,2.0,0.0,8.0,0.63,2020,06,25,LG,키움,원정,20200625WOLG12020
