,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
3576,정우람,1,0,0,0,0,0,0,3,3,13,4.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,홈,20230407SKHH02023
3577,한승주,1,2,0,0,1,0,0,5,4,18,2.0,0.0,1.0,0.0,3.0,2023,04,07,한화,SSG,홈,20230407SKHH02023
3578,김범수,1,0,0,0,0,1,0,3,3,14,4.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,홈,20230407SKHH02023
3579,장시환,0 ⅓,2,2,2,1,0,0,4,2,10,3.0,0.0,1.0,0.0,13.5,2023,04,07,한화,SSG,홈,20230407SKHH02023
3580,윤산흠,0 ⅔,0,0,0,2,1,0,4,2,20,3.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,홈,20230407SKHH02023
3581,한승혁,0,3,4,4,2,0,0,5,3,14,3.0,0.0,1.0,0.0,19.29,2023,04,07,한화,SSG,홈,20230407SKHH02023
3582,주현상,1,0,0,0,2,0,0,5,3,26,3.0,0.0,1.0,0.0,4.5,2023,04,07,한화,SSG,홈,20230407SKHH02023
3583,박종훈,6,3,0,0,4,4,0,22,18,92,1.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,원정,20230407SKHH02023
3584,최민준,1,2,1,0,0,1,0,5,5,18,2.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,원정,20230407SKHH02023
3585,노경은,0 ⅓,2,2,2,1,1,0,4,3,18,2.0,0.0,0.0,0.0,13.5,2023,04,07,한화,SSG,원정,20230407SKHH02023
3586,고효준,0 ⅔,0,0,0,0,1,0,2,1,9,2.0,0.0,0.0,0.0,0.0,2023,04,07,한화,SSG,원정,20230407SKHH02023
3587,서진용,2,1,0,0,0,4,0,7,7,30,2.0,1.0,0.0,1.0,0.0,2023,04,07,한화,SSG,원정,20230407SKHH02023
3588,켈리,7,3,2,2,0,4,1,24,24,87,2.0,1.0,1.0,0.0,5.84,2023,04,07,LG,삼성,홈,20230407SSLG02023
3589,유영찬,2,1,0,0,0,1,0,7,7,20,3.0,0.0,0.0,0.0,0.0,2023,04,07,LG,삼성,홈,20230407SSLG02023
3590,양창섭,5,7,5,5,5,0,0,24,18,92,1.0,0.0,1.0,0.0,9.0,2023,04,07,LG,삼성,원정,20230407SSLG02023
3591,홍정우,1,0,0,0,0,0,0,3,3,12,3.0,0.0,0.0,0.0,13.5,2023,04,07,LG,삼성,원정,20230407SSLG02023
3592,허윤동,2,4,2,2,2,1,0,12,10,49,2.0,0.0,0.0,0.0,6.0,2023,04,07,LG,삼성,원정,20230407SSLG02023
3593,페디,8,4,0,0,0,10,0,27,26,112,2.0,2.0,0.0,0.0,0.0,2023,04,07,NC,키움,홈,20230407WONC02023
3594,이용찬,1,0,0,0,0,0,0,3,3,13,2.0,0.0,0.0,1.0,0.0,2023,04,07,NC,키움,홈,20230407WONC02023
3595,안우진,7,2,1,1,1,12,1,23,22,96,2.0,0.0,1.0,0.0,0.69,2023,04,07,NC,키움,원정,20230407WONC02023
3596,김태훈,1,2,1,1,1,2,1,6,4,11,4.0,0.0,0.0,0.0,2.25,2023,04,07,NC,키움,원정,20230407WONC02023
3597,스트레일리,6,7,5,4,1,7,1,27,24,92,2.0,0.0,1.0,0.0,5.73,2023,04,08,롯데,KT,홈,20230408KTLT02023
3598,이태연,0,2,2,2,0,0,1,2,2,11,4.0,0.0,0.0,0.0,10.8,2023,04,08,롯데,KT,홈,20230408KTLT02023
3599,김상수,1,1,0,0,1,1,0,5,4,20,4.0,0.0,0.0,0.0,5.4,2023,04,08,롯데,KT,홈,20230408KTLT02023
3600,최영환,2,0,0,0,1,1,0,6,5,25,2.0,0.0,0.0,0.0,3.0,2023,04,08,롯데,KT,홈,20230408KTLT02023
3601,벤자민,6,6,3,3,1,6,1,25,23,99,2.0,2.0,0.0,0.0,2.25,2023,04,08,롯데,KT,원정,20230408KTLT02023
3602,심재민,0,2,0,0,0,0,0,2,2,5,1.0,0.0,0.0,0.0,0.0,2023,04,08,롯데,KT,원정,20230408KTLT02023
3603,박영현,1 ⅔,0,0,0,1,1,0,6,5,26,4.0,0.0,1.0,0.0,2.25,2023,04,08,롯데,KT,원정,20230408KTLT02023
3604,김재윤,1 ⅓,0,0,0,1,2,0,6,5,28,2.0,0.0,0.0,0.0,0.0,2023,04,08,롯데,KT,원정,20230408KTLT02023
3605,이의리,3,2,2,2,5,5,0,16,11,77,2.0,1.0,0.0,0.0,3.38,2023,04,08,KIA,두산,홈,20230408OBHT02023
3606,임기영,3,4,2,2,2,1,0,14,10,47,1.0,0.0,0.0,0.0,6.0,2023,04,08,KIA,두산,홈,20230408OBHT02023
3607,김대유,0 ⅓,0,0,0,0,1,0,1,1,4,3.0,0.0,0.0,0.0,4.5,2023,04,08,KIA,두산,홈,20230408OBHT02023
3608,전상현,1,2,0,0,0,1,0,5,5,11,2.0,0.0,0.0,0.0,0.0,2023,04,08,KIA,두산,홈,20230408OBHT02023
3609,이준영,0 ⅓,0,0,0,0,0,0,1,1,2,2.0,0.0,0.0,0.0,0.0,2023,04,08,KIA,두산,홈,20230408OBHT02023
3610,정해영,1 ⅓,3,2,2,0,0,1,6,6,22,2.0,1.0,0.0,0.0,11.57,2023,04,08,KIA,두산,홈,20230408OBHT02023
3611,최원준,5,8,5,5,2,4,2,24,21,89,2.0,0.0,1.0,0.0,5.25,2023,04,08,KIA,두산,원정,20230408OBHT02023
3612,이형범,0 ⅓,2,1,1,0,0,0,3,2,9,3.0,0.0,0.0,0.0,7.71,2023,04,08,KIA,두산,원정,20230408OBHT02023
3613,고봉재,0 ⅔,0,0,0,0,0,0,2,2,11,3.0,0.0,0.0,0.0,0.0,2023,04,08,KIA,두산,원정,20230408OBHT02023
3614,최지강,1,0,0,0,0,0,0,3,3,10,4.0,1.0,0.0,0.0,5.4,2023,04,08,KIA,두산,원정,20230408OBHT02023
3615,김명신,1 ⅓,1,1,1,1,1,0,7,5,28,3.0,0.0,1.0,0.0,8.31,2023,04,08,KIA,두산,원정,20230408OBHT02023
3616,박신지,0,1,0,0,2,0,0,3,1,13,1.0,0.0,0.0,0.0,0.0,2023,04,08,KIA,두산,원정,20230408OBHT02023
3617,김민우,5,5,3,3,3,4,1,22,18,86,2.0,0.0,0.0,0.0,5.4,2023,04,08,한화,SSG,홈,20230408SKHH02023
3618,이태양,1,2,1,1,2,1,0,7,4,27,3.0,0.0,0.0,0.0,5.4,2023,04,08,한화,SSG,홈,20230408SKHH02023
3619,한승주,1,1,0,0,1,0,0,5,4,17,3.0,0.0,1.0,0.0,2.25,2023,04,08,한화,SSG,홈,20230408SKHH02023
3620,윤산흠,0 ⅓,1,1,1,2,0,0,4,1,16,4.0,0.0,0.0,0.0,3.38,2023,04,08,한화,SSG,홈,20230408SKHH02023
3621,강재민,1 ⅔,0,0,0,0,1,0,5,4,28,4.0,0.0,0.0,0.0,4.5,2023,04,08,한화,SSG,홈,20230408SKHH02023
3622,남지민,1,3,2,1,0,1,0,7,7,24,1.0,0.0,1.0,0.0,9.0,2023,04,08,한화,SSG,홈,20230408SKHH02023
3623,김광현,3,8,5,5,4,1,1,20,15,70,2.0,1.0,0.0,0.0,6.75,2023,04,08,한화,SSG,원정,20230408SKHH02023
3624,송영진,3,0,0,0,2,3,0,11,8,42,2.0,0.0,0.0,0.0,0.0,2023,04,08,한화,SSG,원정,20230408SKHH02023
3625,백승건,1,0,0,0,0,0,0,3,3,11,2.0,0.0,0.0,0.0,0.0,2023,04,08,한화,SSG,원정,20230408SKHH02023
3626,최민준,1,0,0,0,0,1,0,3,3,13,3.0,0.0,0.0,0.0,0.0,2023,04,08,한화,SSG,원정,20230408SKHH02023
3627,노경은,0 ⅓,1,0,0,1,0,0,3,2,11,3.0,0.0,0.0,0.0,10.8,2023,04,08,한화,SSG,원정,20230408SKHH02023
3628,고효준,0 ⅔,0,0,0,0,2,0,2,2,12,3.0,1.0,0.0,0.0,0.0,2023,04,08,한화,SSG,원정,20230408SKHH02023
3629,서진용,1,0,0,0,1,2,0,4,3,13,3.0,1.0,0.0,2.0,0.0,2023,04,08,한화,SSG,원정,20230408SKHH02023
3630,김윤식,5,2,0,0,2,4,0,17,15,65,2.0,0.0,0.0,0.0,3.0,2023,04,08,LG,삼성,홈,20230408SSLG02023
3631,김진성,1,1,0,0,1,0,0,5,4,26,3.0,0.0,0.0,0.0,0.0,2023,04,08,LG,삼성,홈,20230408SSLG02023
3632,함덕주,0 ⅔,1,0,0,1,0,0,4,3,20,4.0,1.0,0.0,0.0,0.0,2023,04,08,LG,삼성,홈,20230408SSLG02023
3633,정우영,1 ⅓,0,0,0,0,0,0,4,4,13,3.0,0.0,0.0,0.0,2.7,2023,04,08,LG,삼성,홈,20230408SSLG02023
3634,이정용,1,2,1,1,1,0,0,6,4,21,3.0,1.0,0.0,0.0,5.4,2023,04,08,LG,삼성,홈,20230408SSLG02023
3635,뷰캐넌,8,3,1,1,3,3,0,30,26,110,2.0,0.0,1.0,0.0,3.46,2023,04,08,LG,삼성,원정,20230408SSLG02023
3636,오승환,0 ⅔,1,1,1,1,0,0,4,3,16,3.0,0.0,1.0,2.0,6.0,2023,04,08,LG,삼성,원정,20230408SSLG02023
3637,구창모,4 ⅔,7,4,2,4,3,1,26,22,107,2.0,0.0,0.0,0.0,8.0,2023,04,08,NC,키움,홈,20230408WONC02023
3638,하준영,0 ⅓,1,0,0,0,0,0,2,2,10,4.0,0.0,0.0,0.0,0.0,2023,04,08,NC,키움,홈,20230408WONC02023
3639,김진호,1,2,0,0,0,2,0,5,5,19,4.0,1.0,1.0,0.0,4.91,2023,04,08,NC,키움,홈,20230408WONC02023
3640,김영규,1,1,0,0,0,2,0,4,4,12,2.0,0.0,0.0,0.0,0.0,2023,04,08,NC,키움,홈,20230408WONC02023
3641,김시훈,0 ⅓,2,1,1,0,1,0,3,3,18,2.0,0.0,0.0,0.0,13.5,2023,04,08,NC,키움,홈,20230408WONC02023
3642,임정호,0 ⅔,0,0,0,0,0,0,2,2,7,3.0,0.0,0.0,0.0,0.0,2023,04,08,NC,키움,홈,20230408WONC02023
3643,류진욱,1,0,0,0,0,1,0,3,3,14,4.0,0.0,0.0,0.0,0.0,2023,04,08,NC,키움,홈,20230408WONC02023
3644,요키시,5,6,4,4,1,5,1,21,20,87,2.0,0.0,0.0,0.0,5.4,2023,04,08,NC,키움,원정,20230408WONC02023
3645,김동혁,1,2,1,1,0,0,0,5,5,15,3.0,0.0,1.0,0.0,2.25,2023,04,08,NC,키움,원정,20230408WONC02023
3646,문성현,1,2,1,1,1,0,0,6,4,20,4.0,1.0,0.0,0.0,2.25,2023,04,08,NC,키움,원정,20230408WONC02023
3647,변시원,0 ⅓,4,5,5,1,1,1,6,5,19,3.0,0.0,0.0,0.0,40.5,2023,04,08,NC,키움,원정,20230408WONC02023
3648,김성진,0 ⅔,2,0,0,1,1,0,5,3,17,2.0,0.0,0.0,0.0,5.4,2023,04,08,NC,키움,원정,20230408WONC02023
3649,나균안,7,4,0,0,1,8,0,26,25,83,2.0,2.0,0.0,0.0,0.0,2023,04,09,롯데,KT,홈,20230409KTLT02023
3650,구승민,1,0,0,0,0,1,0,3,3,13,3.0,0.0,0.0,0.0,3.38,2023,04,09,롯데,KT,홈,20230409KTLT02023
3651,김원중,1,3,3,3,1,2,0,7,6,19,3.0,0.0,0.0,1.0,8.1,2023,04,09,롯데,KT,홈,20230409KTLT02023
3652,배제성,6,5,0,0,5,4,0,25,20,98,2.0,0.0,0.0,0.0,0.0,2023,04,09,롯데,KT,원정,20230409KTLT02023
3653,박세진,0,4,3,3,0,0,0,4,4,12,3.0,0.0,1.0,0.0,20.25,2023,04,09,롯데,KT,원정,20230409KTLT02023
3654,손동현,1,2,2,2,1,0,0,6,4,16,2.0,0.0,0.0,0.0,9.0,2023,04,09,롯데,KT,원정,20230409KTLT02023
3655,김태오,1,1,0,0,0,0,0,4,3,10,1.0,0.0,0.0,0.0,0.0,2023,04,09,롯데,KT,원정,20230409KTLT02023
3656,메디나,6,4,3,3,5,6,1,26,21,90,1.0,0.0,1.0,0.0,4.5,2023,04,09,KIA,두산,홈,20230409OBHT02023
3657,김기훈,1 ⅔,0,0,0,0,2,0,5,5,19,2.0,0.0,0.0,0.0,0.0,2023,04,09,KIA,두산,홈,20230409OBHT02023
3658,전상현,0,1,0,0,2,0,0,3,1,11,3.0,0.0,0.0,0.0,0.0,2023,04,09,KIA,두산,홈,20230409OBHT02023
3659,이준영,0 ⅔,1,0,0,0,0,0,4,4,14,3.0,0.0,0.0,0.0,0.0,2023,04,09,KIA,두산,홈,20230409OBHT02023
3660,정해영,0 ⅔,0,0,0,0,0,0,1,1,2,3.0,1.0,0.0,0.0,9.0,2023,04,09,KIA,두산,홈,20230409OBHT02023
3661,곽빈,5 ⅓,4,2,0,4,7,0,23,19,103,2.0,1.0,0.0,0.0,0.0,2023,04,09,KIA,두산,원정,20230409OBHT02023
3662,박치국,0 ⅔,0,0,0,0,0,0,2,2,12,5.0,0.0,0.0,0.0,0.0,2023,04,09,KIA,두산,원정,20230409OBHT02023
3663,최지강,0 ⅔,0,0,0,0,0,0,3,2,7,5.0,1.0,0.0,0.0,4.5,2023,04,09,KIA,두산,원정,20230409OBHT02023
3664,정철원,1 ⅓,2,0,0,1,2,0,7,6,23,5.0,1.0,0.0,0.0,0.0,2023,04,09,KIA,두산,원정,20230409OBHT02023
3665,홍건희,1,1,0,0,0,1,0,4,4,20,5.0,0.0,0.0,2.0,4.15,2023,04,09,KIA,두산,원정,20230409OBHT02023
3666,페냐,5,4,3,2,3,2,0,23,20,95,2.0,0.0,1.0,0.0,7.0,2023,04,09,한화,SSG,홈,20230409SKHH02023
3667,김기중,2,0,0,0,0,2,0,6,6,23,1.0,0.0,0.0,0.0,0.0,2023,04,09,한화,SSG,홈,20230409SKHH02023
3668,윤대경,1,1,0,0,0,1,0,4,4,14,1.0,0.0,0.0,0.0,0.0,2023,04,09,한화,SSG,홈,20230409SKHH02023
3669,한승혁,1,0,0,0,0,0,0,3,3,3,4.0,0.0,1.0,0.0,13.5,2023,04,09,한화,SSG,홈,20230409SKHH02023
3670,맥카티,6,1,0,0,2,4,0,20,18,93,2.0,1.0,1.0,0.0,7.71,2023,04,09,한화,SSG,원정,20230409SKHH02023
3671,최민준,1,2,0,0,0,0,0,5,5,21,4.0,0.0,0.0,0.0,0.0,2023,04,09,한화,SSG,원정,20230409SKHH02023
3672,고효준,1,0,0,0,0,1,0,4,4,21,4.0,1.0,0.0,0.0,0.0,2023,04,09,한화,SSG,원정,20230409SKHH02023
3673,노경은,1,0,0,0,2,3,0,5,3,24,4.0,0.0,0.0,1.0,6.75,2023,04,09,한화,SSG,원정,20230409SKHH02023
3674,플럿코,6 ⅓,9,2,2,1,2,0,28,26,93,2.0,1.0,0.0,0.0,1.59,2023,04,09,LG,삼성,홈,20230409SSLG02023
3675,함덕주,0,0,0,0,1,0,0,1,0,4,5.0,1.0,0.0,0.0,0.0,2023,04,09,LG,삼성,홈,20230409SSLG02023
3676,김진성,0 ⅔,0,0,0,0,1,0,2,2,8,4.0,0.0,0.0,0.0,0.0,2023,04,09,LG,삼성,홈,20230409SSLG02023
3677,정우영,1,0,0,0,0,0,0,3,3,8,4.0,0.0,0.0,0.0,2.08,2023,04,09,LG,삼성,홈,20230409SSLG02023
3678,임찬규,1,0,0,0,1,1,0,4,3,22,3.0,0.0,0.0,0.0,4.76,2023,04,09,LG,삼성,홈,20230409SSLG02023
3679,이정용,1,0,0,0,0,1,0,3,3,12,4.0,2.0,0.0,0.0,4.15,2023,04,09,LG,삼성,홈,20230409SSLG02023
3680,수아레즈,7,6,2,2,3,2,0,28,23,96,2.0,0.0,0.0,0.0,7.2,2023,04,09,LG,삼성,원정,20230409SSLG02023
3681,이승현,0 ⅔,1,0,0,1,0,0,4,2,16,3.0,1.0,0.0,0.0,0.0,2023,04,09,LG,삼성,원정,20230409SSLG02023
3682,우규민,1 ⅓,0,0,0,0,2,0,3,3,15,3.0,0.0,0.0,0.0,0.0,2023,04,09,LG,삼성,원정,20230409SSLG02023
3683,이승현,0 ⅔,3,1,1,0,0,0,5,4,17,3.0,1.0,1.0,0.0,2.45,2023,04,09,LG,삼성,원정,20230409SSLG02023
3684,송명기,6 ⅓,6,1,0,0,4,0,26,26,95,2.0,1.0,0.0,0.0,0.0,2023,04,09,NC,키움,홈,20230409WONC02023
3685,김영규,0 ⅔,0,0,0,1,1,0,3,2,12,3.0,0.0,0.0,0.0,0.0,2023,04,09,NC,키움,홈,20230409WONC02023
3686,임정호,1,0,0,0,0,1,0,3,3,9,4.0,0.0,0.0,0.0,0.0,2023,04,09,NC,키움,홈,20230409WONC02023
3687,이용찬,1,0,0,0,1,3,0,4,3,19,3.0,0.0,0.0,1.0,0.0,2023,04,09,NC,키움,홈,20230409WONC02023
3688,후라도,5 ⅓,7,5,3,4,7,0,26,22,95,2.0,0.0,2.0,0.0,4.76,2023,04,09,NC,키움,원정,20230409WONC02023
3689,양현,0 ⅔,0,0,0,1,0,0,3,1,10,1.0,0.0,0.0,0.0,0.0,2023,04,09,NC,키움,원정,20230409WONC02023
3690,김성진,1,0,0,0,1,0,0,4,3,11,3.0,0.0,0.0,0.0,3.38,2023,04,09,NC,키움,원정,20230409WONC02023
3691,임창민,1,2,1,1,1,2,0,6,5,21,3.0,0.0,0.0,0.0,5.4,2023,04,09,NC,키움,원정,20230409WONC02023
3692,양현종,7,7,3,3,1,5,1,29,26,84,1.0,0.0,0.0,0.0,3.86,2023,04,11,KIA,한화,홈,20230411HHHT02023
3693,전상현,1,1,1,1,0,1,1,4,4,12,4.0,0.0,0.0,0.0,2.7,2023,04,11,KIA,한화,홈,20230411HHHT02023
3694,김대유,0,0,0,0,1,0,0,1,0,4,4.0,0.0,0.0,0.0,4.5,2023,04,11,KIA,한화,홈,20230411HHHT02023
3695,임기영,0 ⅔,0,0,0,1,1,0,3,1,11,2.0,0.0,0.0,0.0,4.91,2023,04,11,KIA,한화,홈,20230411HHHT02023
3696,이준영,0 ⅓,0,0,0,0,0,0,1,1,6,4.0,0.0,0.0,0.0,0.0,2023,04,11,KIA,한화,홈,20230411HHHT02023
3697,정해영,0 ⅔,1,1,1,1,1,0,4,3,14,4.0,1.0,1.0,0.0,9.82,2023,04,11,KIA,한화,홈,20230411HHHT02023
3698,김기훈,0 ⅓,0,0,0,1,1,0,2,1,12,3.0,0.0,0.0,0.0,0.0,2023,04,11,KIA,한화,홈,20230411HHHT02023
3699,남지민,5,3,0,0,1,3,0,17,16,55,2.0,0.0,1.0,0.0,1.5,2023,04,11,KIA,한화,원정,20230411HHHT02023
3700,정우람,0 ⅔,2,2,2,0,0,0,4,4,13,5.0,0.0,0.0,0.0,4.91,2023,04,11,KIA,한화,원정,20230411HHHT02023
3701,한승주,1 ⅓,1,1,1,0,1,1,5,5,24,4.0,0.0,1.0,0.0,3.38,2023,04,11,KIA,한화,원정,20230411HHHT02023
3702,강재민,1,1,0,0,0,1,0,4,4,14,5.0,0.0,0.0,0.0,3.6,2023,04,11,KIA,한화,원정,20230411HHHT02023
3703,김범수,2,3,1,1,1,4,0,10,9,41,5.0,1.0,0.0,0.0,1.59,2023,04,11,KIA,한화,원정,20230411HHHT02023
3704,신민혁,6,6,0,0,1,5,0,24,22,100,2.0,2.0,0.0,0.0,2.25,2023,04,11,NC,KT,홈,20230411KTNC02023
3705,김진호,1,1,0,0,0,3,0,4,4,16,5.0,1.0,1.0,0.0,3.86,2023,04,11,NC,KT,홈,20230411KTNC02023
3706,김시훈,1,1,0,0,0,1,0,4,4,16,3.0,0.0,0.0,0.0,5.4,2023,04,11,NC,KT,홈,20230411KTNC02023
3707,이용찬,1,0,0,0,0,1,0,3,3,7,4.0,0.0,0.0,2.0,0.0,2023,04,11,NC,KT,홈,20230411KTNC02023
3708,슐서,7,4,1,1,1,4,0,24,21,88,1.0,0.0,1.0,0.0,1.29,2023,04,11,NC,KT,원정,20230411KTNC02023
3709,박영현,1,0,0,0,0,1,0,3,3,10,5.0,0.0,1.0,0.0,1.8,2023,04,11,NC,KT,원정,20230411KTNC02023
3710,반즈,4 ⅓,6,4,4,6,3,0,23,16,98,1.0,0.0,0.0,0.0,8.31,2023,04,11,롯데,LG,홈,20230411LGLT02023
3711,김도규,0 ⅔,1,0,0,1,0,0,4,3,14,4.0,0.0,0.0,0.0,5.4,2023,04,11,롯데,LG,홈,20230411LGLT02023
3712,이태연,0 ⅓,2,0,0,0,0,0,3,3,12,5.0,0.0,0.0,0.0,9.0,2023,04,11,롯데,LG,홈,20230411LGLT02023
3713,신정락,0 ⅔,0,0,0,1,0,0,3,2,9,2.0,1.0,0.0,0.0,10.8,2023,04,11,롯데,LG,홈,20230411LGLT02023
3714,구승민,1 ⅔,1,1,1,1,2,1,6,5,29,4.0,0.0,0.0,0.0,4.15,2023,04,11,롯데,LG,홈,20230411LGLT02023
3715,김원중,1 ⅓,1,0,0,0,4,0,5,5,24,4.0,0.0,0.0,2.0,5.79,2023,04,11,롯데,LG,홈,20230411LGLT02023
3716,박명근,3,3,2,2,0,2,0,12,12,47,4.0,0.0,0.0,0.0,10.38,2023,04,11,롯데,LG,원정,20230411LGLT02023
3717,임찬규,2 ⅓,3,2,2,1,3,0,11,10,46,4.0,0.0,0.0,0.0,5.63,2023,04,11,롯데,LG,원정,20230411LGLT02023
3718,정우영,0 ⅓,2,2,1,1,0,0,4,3,14,5.0,0.0,1.0,0.0,3.86,2023,04,11,롯데,LG,원정,20230411LGLT02023
3719,함덕주,0 ⅔,1,0,0,0,1,0,3,3,17,6.0,1.0,0.0,0.0,0.0,2023,04,11,롯데,LG,원정,20230411LGLT02023
3720,유영찬,1 ⅔,0,0,0,2,1,0,7,5,22,4.0,0.0,0.0,0.0,0.0,2023,04,11,롯데,LG,원정,20230411LGLT02023
3721,원태인,5,7,4,4,3,2,1,24,20,83,2.0,0.0,0.0,0.0,6.3,2023,04,11,삼성,SSG,홈,20230411SKSS02023
3722,이상민,2,0,0,0,0,3,0,6,6,25,1.0,0.0,0.0,0.0,0.0,2023,04,11,삼성,SSG,홈,20230411SKSS02023
3723,이승현,1,1,0,0,0,1,0,3,3,13,4.0,1.0,0.0,0.0,0.0,2023,04,11,삼성,SSG,홈,20230411SKSS02023
3724,이승현,1,3,1,1,0,3,0,6,6,24,4.0,1.0,2.0,0.0,3.86,2023,04,11,삼성,SSG,홈,20230411SKSS02023
3725,오원석,6,5,4,4,2,7,2,24,21,93,2.0,1.0,0.0,0.0,3.46,2023,04,11,삼성,SSG,원정,20230411SKSS02023
3726,최민준,0 ⅔,1,0,0,0,0,0,3,3,11,5.0,0.0,0.0,0.0,0.0,2023,04,11,삼성,SSG,원정,20230411SKSS02023
3727,고효준,0 ⅓,1,0,0,0,0,0,2,2,8,5.0,1.0,0.0,0.0,0.0,2023,04,11,삼성,SSG,원정,20230411SKSS02023
3728,노경은,1,0,0,0,0,1,0,3,3,11,5.0,1.0,0.0,1.0,4.91,2023,04,11,삼성,SSG,원정,20230411SKSS02023
3729,서진용,1,1,0,0,1,1,0,5,4,15,4.0,1.0,0.0,3.0,0.0,2023,04,11,삼성,SSG,원정,20230411SKSS02023
3730,최승용,5 ⅔,6,3,3,0,4,1,23,23,77,2.0,0.0,1.0,0.0,13.5,2023,04,11,두산,키움,홈,20230411WOOB02023
3731,박치국,1 ⅓,1,0,0,0,2,0,5,5,23,6.0,1.0,0.0,0.0,0.0,2023,04,11,두산,키움,홈,20230411WOOB02023
3732,정철원,1,1,0,0,1,0,0,5,4,25,6.0,1.0,0.0,0.0,0.0,2023,04,11,두산,키움,홈,20230411WOOB02023
3733,홍건희,1,3,1,1,0,0,0,6,6,23,6.0,0.0,0.0,3.0,5.06,2023,04,11,두산,키움,홈,20230411WOOB02023
3734,최원태,5,5,3,3,3,4,0,23,20,90,2.0,1.0,0.0,0.0,3.27,2023,04,11,두산,키움,원정,20230411WOOB02023
3735,김동혁,1 ⅓,3,2,2,0,2,0,7,7,32,4.0,0.0,2.0,0.0,5.06,2023,04,11,두산,키움,원정,20230411WOOB02023
3736,문성현,0 ⅔,2,1,1,0,0,0,4,4,13,5.0,1.0,0.0,0.0,3.86,2023,04,11,두산,키움,원정,20230411WOOB02023
3737,양현,1,1,0,0,0,0,0,3,3,10,2.0,0.0,0.0,0.0,0.0,2023,04,11,두산,키움,원정,20230411WOOB02023
3738,앤더슨,7,3,0,0,1,7,0,24,23,93,3.0,1.0,2.0,0.0,2.14,2023,04,12,KIA,한화,홈,20230412HHHT02023
3739,전상현,1,0,0,0,0,2,0,3,3,15,5.0,0.0,0.0,0.0,2.08,2023,04,12,KIA,한화,홈,20230412HHHT02023
3740,정해영,1,1,0,0,1,0,0,5,4,19,5.0,1.0,1.0,1.0,7.71,2023,04,12,KIA,한화,홈,20230412HHHT02023
3741,문동주,6,3,2,2,2,6,0,23,21,92,2.0,1.0,1.0,0.0,1.64,2023,04,12,KIA,한화,원정,20230412HHHT02023
3742,한승혁,0 ⅔,1,0,0,1,2,0,4,3,16,5.0,0.0,1.0,0.0,11.25,2023,04,12,KIA,한화,원정,20230412HHHT02023
3743,김기중,1 ⅓,0,0,0,2,3,0,6,4,23,2.0,0.0,0.0,0.0,0.0,2023,04,12,KIA,한화,원정,20230412HHHT02023
3744,이용준,5,4,1,1,2,3,0,20,18,78,2.0,1.0,0.0,0.0,1.04,2023,04,12,NC,KT,홈,20230412KTNC02023
3745,김진호,1,0,0,0,1,2,0,4,3,19,6.0,1.0,1.0,0.0,3.18,2023,04,12,NC,KT,홈,20230412KTNC02023
3746,류진욱,1,0,0,0,0,2,0,3,3,13,5.0,0.0,0.0,0.0,0.0,2023,04,12,NC,KT,홈,20230412KTNC02023
3747,임정호,1,1,0,0,0,2,0,4,4,13,5.0,0.0,0.0,0.0,0.0,2023,04,12,NC,KT,홈,20230412KTNC02023
3748,김영규,1,1,0,0,0,0,0,4,4,14,4.0,0.0,0.0,0.0,0.0,2023,04,12,NC,KT,홈,20230412KTNC02023
3749,고영표,5 ⅔,8,5,5,1,6,2,25,24,85,3.0,1.0,1.0,0.0,4.05,2023,04,12,NC,KT,원정,20230412KTNC02023
3750,손동현,0 ⅓,0,0,0,0,1,0,1,1,3,3.0,0.0,0.0,0.0,7.71,2023,04,12,NC,KT,원정,20230412KTNC02023
3751,김태오,0 ⅔,1,0,0,0,0,0,3,3,12,2.0,0.0,0.0,0.0,0.0,2023,04,12,NC,KT,원정,20230412KTNC02023
3752,김민,1,1,0,0,1,0,0,4,3,12,3.0,0.0,0.0,0.0,3.38,2023,04,12,NC,KT,원정,20230412KTNC02023
3753,김영현,0 ⅓,0,0,0,0,1,0,1,1,3,2.0,0.0,0.0,0.0,54.0,2023,04,12,NC,KT,원정,20230412KTNC02023
3754,박세웅,5,7,3,3,3,4,0,24,21,95,2.0,0.0,1.0,0.0,4.66,2023,04,12,롯데,LG,홈,20230412LGLT02023
3755,김도규,1,1,2,2,1,1,0,5,4,20,5.0,0.0,0.0,0.0,8.31,2023,04,12,롯데,LG,홈,20230412LGLT02023
3756,김진욱,0 ⅓,0,0,0,0,0,0,1,1,4,2.0,0.0,0.0,0.0,0.0,2023,04,12,롯데,LG,홈,20230412LGLT02023
3757,신정락,0 ⅔,0,0,0,0,0,0,2,1,7,3.0,1.0,0.0,0.0,7.71,2023,04,12,롯데,LG,홈,20230412LGLT02023
3758,김상수,1,0,0,0,0,1,0,3,3,17,5.0,0.0,0.0,0.0,3.38,2023,04,12,롯데,LG,홈,20230412LGLT02023
