,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
6774,김선빈,4,0,1,0,0,0,0,0.296,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6775,고종욱,4,0,2,0,0,0,0,0.308,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6776,김태군,3,0,1,0,0,0,0,0.262,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6777,이우성,1,0,1,0,0,0,0,0.298,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6778,한준수,0,0,0,0,0,0,0,0.250,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6779,김도영,4,0,0,0,0,0,2,0.301,2023,08,20,삼성,KIA,원정,20230820HTSS02023
6780,문현빈,4,0,2,0,0,0,1,0.259,2023,08,20,한화,KT,홈,20230820KTHH02023
6781,윌리엄스,4,0,1,0,0,0,1,0.239,2023,08,20,한화,KT,홈,20230820KTHH02023
6782,노시환,4,0,0,0,0,0,1,0.304,2023,08,20,한화,KT,홈,20230820KTHH02023
6783,채은성,4,0,0,0,0,0,2,0.276,2023,08,20,한화,KT,홈,20230820KTHH02023
6784,김태연,3,0,0,0,0,0,1,0.278,2023,08,20,한화,KT,홈,20230820KTHH02023
6785,이진영,3,0,0,0,0,0,2,0.243,2023,08,20,한화,KT,홈,20230820KTHH02023
6786,최인호,2,0,0,0,0,0,1,0.000,2023,08,20,한화,KT,홈,20230820KTHH02023
6787,최재훈,0,0,0,0,0,0,0,0.241,2023,08,20,한화,KT,홈,20230820KTHH02023
6788,박상언,2,0,0,0,0,0,1,0.185,2023,08,20,한화,KT,홈,20230820KTHH02023
6789,장진혁,1,0,0,0,0,0,0,0.227,2023,08,20,한화,KT,홈,20230820KTHH02023
6790,이도윤,2,0,0,0,0,0,1,0.284,2023,08,20,한화,KT,홈,20230820KTHH02023
6791,김인환,1,0,0,0,0,0,1,0.232,2023,08,20,한화,KT,홈,20230820KTHH02023
6792,하주석,0,0,0,0,0,0,0,0.118,2023,08,20,한화,KT,홈,20230820KTHH02023
6793,김민혁,4,0,0,0,0,0,0,0.310,2023,08,20,한화,KT,원정,20230820KTHH02023
6794,이호연,3,0,0,0,0,0,1,0.283,2023,08,20,한화,KT,원정,20230820KTHH02023
6795,박경수,0,0,0,0,0,1,0,0.207,2023,08,20,한화,KT,원정,20230820KTHH02023
6796,황재균,4,0,1,0,0,0,0,0.303,2023,08,20,한화,KT,원정,20230820KTHH02023
6797,장성우,4,0,0,0,0,0,1,0.261,2023,08,20,한화,KT,원정,20230820KTHH02023
6798,알드,3,0,1,0,0,1,1,0.287,2023,08,20,한화,KT,원정,20230820KTHH02023
6799,송민섭,0,0,0,0,0,0,0,0.250,2023,08,20,한화,KT,원정,20230820KTHH02023
6800,문상철,3,1,1,1,1,0,0,0.266,2023,08,20,한화,KT,원정,20230820KTHH02023
6801,오윤석,3,1,1,0,0,0,2,0.286,2023,08,20,한화,KT,원정,20230820KTHH02023
6802,김상수,2,0,0,0,0,2,0,0.271,2023,08,20,한화,KT,원정,20230820KTHH02023
6803,배정대,3,1,1,1,0,0,0,0.291,2023,08,20,한화,KT,원정,20230820KTHH02023
6804,추신수,3,0,1,0,0,1,0,0.271,2023,08,20,SSG,LG,홈,20230820LGSK02023
6805,최지훈,2,0,0,0,0,1,0,0.251,2023,08,20,SSG,LG,홈,20230820LGSK02023
6806,최정,3,0,0,0,0,1,1,0.297,2023,08,20,SSG,LG,홈,20230820LGSK02023
6807,최주환,4,0,0,0,0,0,2,0.246,2023,08,20,SSG,LG,홈,20230820LGSK02023
6808,박성한,4,1,1,1,1,0,1,0.266,2023,08,20,SSG,LG,홈,20230820LGSK02023
6809,강진성,3,1,3,0,0,1,0,0.306,2023,08,20,SSG,LG,홈,20230820LGSK02023
6810,하재훈,0,0,0,0,0,0,0,0.253,2023,08,20,SSG,LG,홈,20230820LGSK02023
6811,한유섬,4,0,1,0,0,0,2,0.195,2023,08,20,SSG,LG,홈,20230820LGSK02023
6812,전의산,3,0,1,0,0,0,1,0.202,2023,08,20,SSG,LG,홈,20230820LGSK02023
6813,김성현,0,0,0,0,0,0,0,0.283,2023,08,20,SSG,LG,홈,20230820LGSK02023
6814,조형우,2,0,1,0,0,0,1,0.175,2023,08,20,SSG,LG,홈,20230820LGSK02023
6815,김강민,1,0,0,0,0,0,1,0.276,2023,08,20,SSG,LG,홈,20230820LGSK02023
6816,이흥련,0,0,0,0,0,0,0,0.000,2023,08,20,SSG,LG,홈,20230820LGSK02023
6817,홍창기,4,0,0,0,0,0,0,0.325,2023,08,20,SSG,LG,원정,20230820LGSK02023
6818,신민재,4,0,2,0,0,0,0,0.327,2023,08,20,SSG,LG,원정,20230820LGSK02023
6819,김현수,4,0,1,0,0,0,1,0.290,2023,08,20,SSG,LG,원정,20230820LGSK02023
6820,오스틴,4,0,1,0,0,0,0,0.315,2023,08,20,SSG,LG,원정,20230820LGSK02023
6821,문보경,3,0,0,0,0,0,0,0.287,2023,08,20,SSG,LG,원정,20230820LGSK02023
6822,문성주,3,0,0,0,0,0,0,0.313,2023,08,20,SSG,LG,원정,20230820LGSK02023
6823,김민성,3,0,0,0,0,0,1,0.278,2023,08,20,SSG,LG,원정,20230820LGSK02023
6824,오지환,0,0,0,0,0,0,0,0.262,2023,08,20,SSG,LG,원정,20230820LGSK02023
6825,허도환,3,1,1,1,1,0,0,0.143,2023,08,20,SSG,LG,원정,20230820LGSK02023
6826,박해민,3,0,0,0,0,0,0,0.291,2023,08,20,SSG,LG,원정,20230820LGSK02023
6827,김준완,4,0,1,2,0,0,3,0.223,2023,08,20,키움,롯데,홈,20230820LTWO02023
6828,김혜성,5,1,1,1,0,0,1,0.321,2023,08,20,키움,롯데,홈,20230820LTWO02023
6829,도슨,4,0,2,1,0,0,1,0.337,2023,08,20,키움,롯데,홈,20230820LTWO02023
6830,송성문,4,0,0,0,0,0,1,0.253,2023,08,20,키움,롯데,홈,20230820LTWO02023
6831,김휘집,3,1,0,0,0,0,1,0.245,2023,08,20,키움,롯데,홈,20230820LTWO02023
6832,이용규,0,1,0,0,0,1,0,0.230,2023,08,20,키움,롯데,홈,20230820LTWO02023
6833,김주형,0,0,0,0,0,0,0,0.138,2023,08,20,키움,롯데,홈,20230820LTWO02023
6834,이주형,4,0,0,0,0,0,3,0.308,2023,08,20,키움,롯데,홈,20230820LTWO02023
6835,전병우,2,0,0,0,0,0,1,0.196,2023,08,20,키움,롯데,홈,20230820LTWO02023
6836,김태진,2,1,1,0,0,0,0,0.260,2023,08,20,키움,롯데,홈,20230820LTWO02023
6837,임병욱,2,3,2,2,1,2,0,0.261,2023,08,20,키움,롯데,홈,20230820LTWO02023
6838,김시앙,2,0,1,0,0,0,0,0.286,2023,08,20,키움,롯데,홈,20230820LTWO02023
6839,김동헌,0,0,0,1,0,0,0,0.263,2023,08,20,키움,롯데,홈,20230820LTWO02023
6840,안권수,3,0,0,0,0,0,0,0.251,2023,08,20,키움,롯데,원정,20230820LTWO02023
6841,전준우,1,0,0,1,0,0,0,0.277,2023,08,20,키움,롯데,원정,20230820LTWO02023
6842,김민석,4,0,0,1,0,0,2,0.275,2023,08,20,키움,롯데,원정,20230820LTWO02023
6843,이정훈,5,1,3,2,0,0,0,0.409,2023,08,20,키움,롯데,원정,20230820LTWO02023
6844,안치홍,4,0,1,1,0,0,0,0.296,2023,08,20,키움,롯데,원정,20230820LTWO02023
6845,윤동희,4,0,0,0,0,1,3,0.297,2023,08,20,키움,롯데,원정,20230820LTWO02023
6846,한동희,4,0,0,0,0,0,2,0.213,2023,08,20,키움,롯데,원정,20230820LTWO02023
6847,이학주,1,0,0,0,0,0,0,0.200,2023,08,20,키움,롯데,원정,20230820LTWO02023
6848,박승욱,1,1,0,0,0,2,1,0.286,2023,08,20,키움,롯데,원정,20230820LTWO02023
6849,정훈,0,1,0,0,0,1,0,0.279,2023,08,20,키움,롯데,원정,20230820LTWO02023
6850,유강남,0,0,0,0,0,0,0,0.229,2023,08,20,키움,롯데,원정,20230820LTWO02023
6851,정보근,4,1,3,1,0,0,0,0.426,2023,08,20,키움,롯데,원정,20230820LTWO02023
6852,고승민,0,1,0,0,0,0,0,0.224,2023,08,20,키움,롯데,원정,20230820LTWO02023
6853,노진혁,0,0,0,0,0,0,0,0.236,2023,08,20,키움,롯데,원정,20230820LTWO02023
6854,배영빈,4,1,3,0,0,0,0,0.750,2023,08,20,키움,롯데,원정,20230820LTWO02023
6855,박계범,4,0,1,0,0,0,1,0.230,2023,08,20,두산,NC,홈,20230820NCOB02023
6856,안재석,1,0,0,0,0,0,1,0.188,2023,08,20,두산,NC,홈,20230820NCOB02023
6857,김재호,4,1,2,0,0,1,0,0.324,2023,08,20,두산,NC,홈,20230820NCOB02023
6858,로하스,4,0,2,0,0,1,2,0.228,2023,08,20,두산,NC,홈,20230820NCOB02023
6859,양석환,5,0,1,0,0,0,1,0.271,2023,08,20,두산,NC,홈,20230820NCOB02023
6860,김재환,3,1,1,2,0,2,1,0.224,2023,08,20,두산,NC,홈,20230820NCOB02023
6861,강승호,3,1,1,0,0,0,0,0.236,2023,08,20,두산,NC,홈,20230820NCOB02023
6862,김인태,1,0,0,0,0,0,1,0.217,2023,08,20,두산,NC,홈,20230820NCOB02023
6863,박지훈,1,0,0,0,0,0,1,0.000,2023,08,20,두산,NC,홈,20230820NCOB02023
6864,박준영,3,1,1,0,0,0,1,0.283,2023,08,20,두산,NC,홈,20230820NCOB02023
6865,허경민,1,0,0,0,0,1,0,0.268,2023,08,20,두산,NC,홈,20230820NCOB02023
6866,장승현,3,0,0,1,0,0,0,0.195,2023,08,20,두산,NC,홈,20230820NCOB02023
6867,박유연,1,0,0,0,0,0,1,0.286,2023,08,20,두산,NC,홈,20230820NCOB02023
6868,조수행,3,1,1,1,0,1,1,0.178,2023,08,20,두산,NC,홈,20230820NCOB02023
6869,손아섭,5,3,4,1,0,0,0,0.332,2023,08,20,두산,NC,원정,20230820NCOB02023
6870,박대온,0,0,0,1,0,0,0,0.364,2023,08,20,두산,NC,원정,20230820NCOB02023
6871,박민우,5,2,2,2,0,0,0,0.302,2023,08,20,두산,NC,원정,20230820NCOB02023
6872,김한별,1,0,0,0,0,0,1,0.235,2023,08,20,두산,NC,원정,20230820NCOB02023
6873,박건우,3,0,1,1,0,1,0,0.301,2023,08,20,두산,NC,원정,20230820NCOB02023
6874,김수윤,1,0,0,0,0,0,1,0.182,2023,08,20,두산,NC,원정,20230820NCOB02023
6875,마틴,4,2,3,2,1,1,1,0.296,2023,08,20,두산,NC,원정,20230820NCOB02023
6876,권희동,3,1,2,2,0,1,0,0.291,2023,08,20,두산,NC,원정,20230820NCOB02023
6877,김성욱,0,0,0,0,0,1,0,0.224,2023,08,20,두산,NC,원정,20230820NCOB02023
6878,서호철,5,0,0,0,0,0,1,0.292,2023,08,20,두산,NC,원정,20230820NCOB02023
6879,윤형준,3,0,1,0,0,0,1,0.279,2023,08,20,두산,NC,원정,20230820NCOB02023
6880,도태훈,1,0,0,0,0,0,1,0.245,2023,08,20,두산,NC,원정,20230820NCOB02023
6881,김주원,5,1,2,2,1,0,1,0.230,2023,08,20,두산,NC,원정,20230820NCOB02023
6882,안중열,4,1,2,1,1,0,0,0.197,2023,08,20,두산,NC,원정,20230820NCOB02023
6883,박영빈,1,2,1,0,0,0,0,0.143,2023,08,20,두산,NC,원정,20230820NCOB02023
6884,김민혁,4,2,1,1,0,1,1,0.309,2023,08,22,KT,KIA,홈,20230822HTKT02023
6885,김상수,5,1,2,2,0,0,1,0.273,2023,08,22,KT,KIA,홈,20230822HTKT02023
6886,알드,0,0,0,0,0,0,0,0.287,2023,08,22,KT,KIA,홈,20230822HTKT02023
6887,안치영,2,1,1,0,0,0,0,0.284,2023,08,22,KT,KIA,홈,20230822HTKT02023
6888,박병호,1,0,0,0,0,0,0,0.280,2023,08,22,KT,KIA,홈,20230822HTKT02023
6889,송민섭,1,0,0,0,0,0,1,0.231,2023,08,22,KT,KIA,홈,20230822HTKT02023
6890,장성우,4,0,0,0,0,0,0,0.257,2023,08,22,KT,KIA,홈,20230822HTKT02023
6891,문상철,4,0,1,1,0,0,2,0.266,2023,08,22,KT,KIA,홈,20230822HTKT02023
6892,황재균,4,1,2,1,0,0,1,0.306,2023,08,22,KT,KIA,홈,20230822HTKT02023
6893,오윤석,3,1,1,0,0,0,0,0.287,2023,08,22,KT,KIA,홈,20230822HTKT02023
6894,박경수,2,0,0,0,0,0,0,0.204,2023,08,22,KT,KIA,홈,20230822HTKT02023
6895,이호연,2,2,1,0,0,0,0,0.286,2023,08,22,KT,KIA,홈,20230822HTKT02023
6896,배정대,3,0,0,1,0,0,2,0.286,2023,08,22,KT,KIA,홈,20230822HTKT02023
6897,최원준,4,0,0,0,0,1,2,0.254,2023,08,22,KT,KIA,원정,20230822HTKT02023
6898,박찬호,4,0,0,0,0,0,0,0.295,2023,08,22,KT,KIA,원정,20230822HTKT02023
6899,나성범,2,1,0,0,0,1,0,0.336,2023,08,22,KT,KIA,원정,20230822HTKT02023
6900,최형우,3,2,1,1,1,1,1,0.285,2023,08,22,KT,KIA,원정,20230822HTKT02023
6901,소크라테,4,1,1,0,0,0,1,0.289,2023,08,22,KT,KIA,원정,20230822HTKT02023
6902,이우성,4,0,0,0,0,0,1,0.293,2023,08,22,KT,KIA,원정,20230822HTKT02023
6903,김선빈,4,0,3,2,0,0,0,0.303,2023,08,22,KT,KIA,원정,20230822HTKT02023
6904,홍종표,0,0,0,0,0,0,0,0.000,2023,08,22,KT,KIA,원정,20230822HTKT02023
6905,김태군,4,0,2,1,0,0,0,0.267,2023,08,22,KT,KIA,원정,20230822HTKT02023
6906,김도영,2,0,0,0,0,0,2,0.297,2023,08,22,KT,KIA,원정,20230822HTKT02023
6907,고종욱,1,0,0,0,0,0,1,0.306,2023,08,22,KT,KIA,원정,20230822HTKT02023
6908,최정용,0,0,0,0,0,0,0,0.160,2023,08,22,KT,KIA,원정,20230822HTKT02023
6909,변우혁,1,0,0,0,0,0,1,0.226,2023,08,22,KT,KIA,원정,20230822HTKT02023
6910,임병욱,4,0,1,0,0,0,2,0.260,2023,08,22,키움,두산,홈,20230822OBWO02023
6911,김혜성,4,0,0,0,0,0,1,0.319,2023,08,22,키움,두산,홈,20230822OBWO02023
6912,도슨,3,0,0,0,0,1,1,0.327,2023,08,22,키움,두산,홈,20230822OBWO02023
6913,송성문,4,1,1,0,0,0,1,0.253,2023,08,22,키움,두산,홈,20230822OBWO02023
6914,김휘집,3,0,0,0,0,0,1,0.243,2023,08,22,키움,두산,홈,20230822OBWO02023
6915,김주형,1,0,1,1,0,0,0,0.153,2023,08,22,키움,두산,홈,20230822OBWO02023
6916,이주형,3,0,2,0,0,0,0,0.319,2023,08,22,키움,두산,홈,20230822OBWO02023
6917,주성원,4,0,1,0,0,0,1,0.186,2023,08,22,키움,두산,홈,20230822OBWO02023
6918,김웅빈,1,0,0,0,0,0,0,0.188,2023,08,22,키움,두산,홈,20230822OBWO02023
6919,전병우,2,0,0,0,0,0,1,0.188,2023,08,22,키움,두산,홈,20230822OBWO02023
6920,김시앙,1,0,0,0,0,0,0,0.250,2023,08,22,키움,두산,홈,20230822OBWO02023
6921,김동헌,2,0,0,0,0,0,2,0.260,2023,08,22,키움,두산,홈,20230822OBWO02023
6922,조수행,5,1,1,0,0,0,1,0.179,2023,08,22,키움,두산,원정,20230822OBWO02023
6923,김재호,4,1,2,0,0,0,2,0.329,2023,08,22,키움,두산,원정,20230822OBWO02023
6924,박계범,0,0,0,0,0,0,0,0.230,2023,08,22,키움,두산,원정,20230822OBWO02023
6925,로하스,4,1,1,0,0,0,0,0.229,2023,08,22,키움,두산,원정,20230822OBWO02023
6926,양석환,4,0,2,2,0,0,1,0.274,2023,08,22,키움,두산,원정,20230822OBWO02023
6927,김재환,3,1,0,0,0,0,1,0.222,2023,08,22,키움,두산,원정,20230822OBWO02023
6928,양의지,1,1,1,1,1,0,0,0.325,2023,08,22,키움,두산,원정,20230822OBWO02023
6929,김인태,4,1,1,1,0,0,0,0.220,2023,08,22,키움,두산,원정,20230822OBWO02023
6930,강승호,4,0,1,2,0,0,2,0.236,2023,08,22,키움,두산,원정,20230822OBWO02023
6931,장승현,4,0,0,0,0,0,1,0.188,2023,08,22,키움,두산,원정,20230822OBWO02023
6932,허경민,3,0,2,0,0,0,0,0.271,2023,08,22,키움,두산,원정,20230822OBWO02023
6933,박준영,1,0,0,0,0,0,0,0.277,2023,08,22,키움,두산,원정,20230822OBWO02023
6934,문현빈,3,0,0,0,0,0,0,0.256,2023,08,22,한화,삼성,홈,20230822SSHH02023
6935,이진영,2,0,0,0,0,0,2,0.241,2023,08,22,한화,삼성,홈,20230822SSHH02023
6936,윌리엄스,4,0,0,0,0,0,1,0.232,2023,08,22,한화,삼성,홈,20230822SSHH02023
6937,노시환,4,0,1,0,0,0,0,0.304,2023,08,22,한화,삼성,홈,20230822SSHH02023
6938,채은성,3,0,1,0,0,1,0,0.277,2023,08,22,한화,삼성,홈,20230822SSHH02023
6939,김인환,4,0,0,0,0,0,2,0.229,2023,08,22,한화,삼성,홈,20230822SSHH02023
6940,최재훈,4,0,1,0,0,0,0,0.241,2023,08,22,한화,삼성,홈,20230822SSHH02023
6941,오선진,2,0,0,0,0,0,0,0.228,2023,08,22,한화,삼성,홈,20230822SSHH02023
6942,이도윤,2,2,2,1,1,0,0,0.292,2023,08,22,한화,삼성,홈,20230822SSHH02023
6943,최인호,4,1,1,0,0,0,0,0.167,2023,08,22,한화,삼성,홈,20230822SSHH02023
6944,장진혁,2,0,0,0,0,0,1,0.223,2023,08,22,한화,삼성,홈,20230822SSHH02023
6945,김태연,0,0,0,0,0,0,0,0.278,2023,08,22,한화,삼성,홈,20230822SSHH02023
6946,하주석,1,0,0,0,0,0,0,0.114,2023,08,22,한화,삼성,홈,20230822SSHH02023
6947,김현준,4,1,0,0,0,0,1,0.298,2023,08,22,한화,삼성,원정,20230822SSHH02023
6948,김성윤,4,0,2,1,0,0,2,0.331,2023,08,22,한화,삼성,원정,20230822SSHH02023
6949,구자욱,4,1,1,0,0,0,0,0.344,2023,08,22,한화,삼성,원정,20230822SSHH02023
6950,강민호,4,0,1,0,0,0,0,0.292,2023,08,22,한화,삼성,원정,20230822SSHH02023
6951,피렐라,4,0,1,0,0,0,1,0.284,2023,08,22,한화,삼성,원정,20230822SSHH02023
6952,이성규,0,0,0,0,0,0,0,0.180,2023,08,22,한화,삼성,원정,20230822SSHH02023
6953,오재일,3,0,0,0,0,0,2,0.184,2023,08,22,한화,삼성,원정,20230822SSHH02023
6954,류지혁,1,1,0,0,0,0,0,0.279,2023,08,22,한화,삼성,원정,20230822SSHH02023
6955,강한울,3,0,0,0,0,0,1,0.211,2023,08,22,한화,삼성,원정,20230822SSHH02023
6956,김동엽,1,0,1,1,0,0,0,0.272,2023,08,22,한화,삼성,원정,20230822SSHH02023
6957,김영웅,0,1,0,0,0,0,0,0.172,2023,08,22,한화,삼성,원정,20230822SSHH02023
6958,이재현,4,1,1,1,0,0,1,0.251,2023,08,22,한화,삼성,원정,20230822SSHH02023
6959,김지찬,4,0,1,1,0,0,0,0.291,2023,08,22,한화,삼성,원정,20230822SSHH02023
6960,김준완,5,0,1,0,0,0,1,0.222,2023,08,23,키움,두산,홈,20230823OBWO02023
6961,김혜성,5,2,2,0,0,0,0,0.319,2023,08,23,키움,두산,홈,20230823OBWO02023
6962,김시앙,0,0,0,0,0,0,0,0.250,2023,08,23,키움,두산,홈,20230823OBWO02023
6963,도슨,5,1,2,0,0,0,0,0.330,2023,08,23,키움,두산,홈,20230823OBWO02023
6964,김휘집,2,1,1,2,1,2,0,0.244,2023,08,23,키움,두산,홈,20230823OBWO02023
6965,송성문,5,0,2,1,0,0,0,0.255,2023,08,23,키움,두산,홈,20230823OBWO02023
6966,이주형,5,0,1,0,0,0,1,0.313,2023,08,23,키움,두산,홈,20230823OBWO02023
6967,주성원,3,0,0,0,0,0,1,0.174,2023,08,23,키움,두산,홈,20230823OBWO02023
6968,임병욱,1,0,0,0,0,0,0,0.259,2023,08,23,키움,두산,홈,20230823OBWO02023
6969,전병우,3,0,0,0,0,0,1,0.176,2023,08,23,키움,두산,홈,20230823OBWO02023
6970,김동헌,2,0,1,0,0,1,0,0.263,2023,08,23,키움,두산,홈,20230823OBWO02023
6971,김태진,1,0,0,0,0,0,0,0.258,2023,08,23,키움,두산,홈,20230823OBWO02023
6972,정수빈,3,2,1,0,0,2,0,0.286,2023,08,23,키움,두산,원정,20230823OBWO02023
6973,김인태,1,0,1,1,0,0,0,0.235,2023,08,23,키움,두산,원정,20230823OBWO02023
6974,김재호,2,1,1,0,0,1,0,0.331,2023,08,23,키움,두산,원정,20230823OBWO02023
6975,박계범,1,0,0,0,0,0,0,0.228,2023,08,23,키움,두산,원정,20230823OBWO02023
6976,로하스,5,0,2,3,0,0,0,0.232,2023,08,23,키움,두산,원정,20230823OBWO02023
6977,양석환,5,0,0,0,0,0,3,0.270,2023,08,23,키움,두산,원정,20230823OBWO02023
6978,김재환,2,1,0,0,0,2,0,0.220,2023,08,23,키움,두산,원정,20230823OBWO02023
6979,김태근,1,1,1,0,0,0,0,0.261,2023,08,23,키움,두산,원정,20230823OBWO02023
6980,강승호,5,2,2,0,0,0,1,0.239,2023,08,23,키움,두산,원정,20230823OBWO02023
6981,허경민,5,2,3,3,0,0,0,0.276,2023,08,23,키움,두산,원정,20230823OBWO02023
6982,박준영,0,0,0,0,0,0,0,0.277,2023,08,23,키움,두산,원정,20230823OBWO02023
6983,장승현,2,0,0,0,0,1,0,0.185,2023,08,23,키움,두산,원정,20230823OBWO02023
6984,양의지,1,1,0,0,0,1,1,0.324,2023,08,23,키움,두산,원정,20230823OBWO02023
6985,박유연,0,0,0,0,0,0,0,0.286,2023,08,23,키움,두산,원정,20230823OBWO02023
6986,조수행,5,1,2,1,0,0,0,0.189,2023,08,23,키움,두산,원정,20230823OBWO02023
6987,김민혁,5,0,1,0,0,0,0,0.307,2023,08,24,KT,KIA,홈,20230824HTKT02023
6988,김상수,5,0,1,0,0,0,0,0.272,2023,08,24,KT,KIA,홈,20230824HTKT02023
6989,황재균,4,0,2,0,0,1,0,0.309,2023,08,24,KT,KIA,홈,20230824HTKT02023
6990,알드,5,0,1,0,0,0,2,0.285,2023,08,24,KT,KIA,홈,20230824HTKT02023
6991,문상철,3,0,0,0,0,0,0,0.263,2023,08,24,KT,KIA,홈,20230824HTKT02023
6992,박병호,1,0,0,0,0,0,0,0.279,2023,08,24,KT,KIA,홈,20230824HTKT02023
6993,배정대,4,1,2,0,0,0,2,0.291,2023,08,24,KT,KIA,홈,20230824HTKT02023
6994,이호연,3,1,1,0,0,0,0,0.287,2023,08,24,KT,KIA,홈,20230824HTKT02023
6995,박경수,1,0,1,0,0,0,0,0.210,2023,08,24,KT,KIA,홈,20230824HTKT02023
6996,김병준,0,0,0,0,0,0,0,0.000,2023,08,24,KT,KIA,홈,20230824HTKT02023
6997,장준원,0,0,0,0,0,0,0,0.171,2023,08,24,KT,KIA,홈,20230824HTKT02023
6998,오윤석,2,1,1,2,1,1,0,0.290,2023,08,24,KT,KIA,홈,20230824HTKT02023
6999,김준태,2,0,0,0,0,0,0,0.240,2023,08,24,KT,KIA,홈,20230824HTKT02023
7000,장성우,2,0,1,1,0,0,0,0.259,2023,08,24,KT,KIA,홈,20230824HTKT02023
7001,최원준,3,1,0,0,0,2,2,0.250,2023,08,24,KT,KIA,원정,20230824HTKT02023
7002,박찬호,4,3,2,2,0,1,0,0.298,2023,08,24,KT,KIA,원정,20230824HTKT02023
7003,나성범,5,0,2,3,0,0,0,0.338,2023,08,24,KT,KIA,원정,20230824HTKT02023
7004,최형우,5,0,2,1,0,0,0,0.287,2023,08,24,KT,KIA,원정,20230824HTKT02023
7005,김선빈,4,0,0,0,0,0,2,0.298,2023,08,24,KT,KIA,원정,20230824HTKT02023
7006,소크라테,4,1,1,0,0,0,1,0.289,2023,08,24,KT,KIA,원정,20230824HTKT02023
7007,김태군,3,0,1,0,0,0,0,0.268,2023,08,24,KT,KIA,원정,20230824HTKT02023
7008,홍종표,0,1,0,0,0,0,0,0.000,2023,08,24,KT,KIA,원정,20230824HTKT02023
7009,한준수,0,0,0,0,0,0,0,0.250,2023,08,24,KT,KIA,원정,20230824HTKT02023
7010,변우혁,2,0,0,0,0,0,2,0.222,2023,08,24,KT,KIA,원정,20230824HTKT02023
7011,이창진,1,0,1,0,0,0,0,0.256,2023,08,24,KT,KIA,원정,20230824HTKT02023
7012,오선우,0,0,0,0,0,0,0,0.000,2023,08,24,KT,KIA,원정,20230824HTKT02023
7013,고종욱,1,0,0,0,0,0,0,0.305,2023,08,24,KT,KIA,원정,20230824HTKT02023
7014,최정용,0,0,0,0,0,0,0,0.160,2023,08,24,KT,KIA,원정,20230824HTKT02023
7015,김도영,3,1,1,0,0,1,1,0.298,2023,08,24,KT,KIA,원정,20230824HTKT02023
7016,홍창기,4,0,1,0,0,0,1,0.324,2023,08,24,LG,롯데,홈,20230824LTLG02023
7017,신민재,4,0,1,0,0,0,0,0.326,2023,08,24,LG,롯데,홈,20230824LTLG02023
7018,김현수,4,1,2,0,0,0,1,0.292,2023,08,24,LG,롯데,홈,20230824LTLG02023
7019,오스틴,2,1,1,1,0,2,0,0.316,2023,08,24,LG,롯데,홈,20230824LTLG02023
7020,김민성,0,0,0,0,0,0,0,0.278,2023,08,24,LG,롯데,홈,20230824LTLG02023
7021,오지환,4,0,0,0,0,0,2,0.258,2023,08,24,LG,롯데,홈,20230824LTLG02023
7022,문보경,1,1,0,0,0,2,0,0.286,2023,08,24,LG,롯데,홈,20230824LTLG02023
7023,박동원,2,0,0,0,0,1,1,0.253,2023,08,24,LG,롯데,홈,20230824LTLG02023
7024,문성주,4,0,1,2,0,0,1,0.312,2023,08,24,LG,롯데,홈,20230824LTLG02023
7025,박해민,3,0,0,0,0,0,0,0.289,2023,08,24,LG,롯데,홈,20230824LTLG02023
7026,안권수,3,0,1,0,0,1,0,0.253,2023,08,24,LG,롯데,원정,20230824LTLG02023
7027,김민석,3,0,0,0,0,0,1,0.272,2023,08,24,LG,롯데,원정,20230824LTLG02023
7028,박승욱,1,0,0,0,0,0,0,0.285,2023,08,24,LG,롯데,원정,20230824LTLG02023
7029,이정훈,4,0,2,0,0,0,2,0.414,2023,08,24,LG,롯데,원정,20230824LTLG02023
7030,안치홍,4,1,1,0,0,0,0,0.296,2023,08,24,LG,롯데,원정,20230824LTLG02023
7031,윤동희,4,0,1,1,0,0,1,0.296,2023,08,24,LG,롯데,원정,20230824LTLG02023
7032,고승민,2,0,0,0,0,0,1,0.222,2023,08,24,LG,롯데,원정,20230824LTLG02023
7033,정훈,1,0,0,0,0,0,1,0.276,2023,08,24,LG,롯데,원정,20230824LTLG02023
7034,정보근,3,0,0,0,0,0,2,0.406,2023,08,24,LG,롯데,원정,20230824LTLG02023
7035,노진혁,2,0,0,0,0,0,0,0.234,2023,08,24,LG,롯데,원정,20230824LTLG02023
7036,전준우,1,0,0,0,0,0,1,0.276,2023,08,24,LG,롯데,원정,20230824LTLG02023
7037,구드럼,3,0,0,0,0,0,0,0.260,2023,08,24,LG,롯데,원정,20230824LTLG02023
7038,추신수,5,2,2,0,0,0,1,0.274,2023,08,24,SSG,NC,홈,20230824NCSK02023
7039,최지훈,4,1,3,2,0,0,0,0.257,2023,08,24,SSG,NC,홈,20230824NCSK02023
7040,김강민,1,0,0,0,0,0,0,0.273,2023,08,24,SSG,NC,홈,20230824NCSK02023
7041,최정,3,1,2,1,1,0,0,0.301,2023,08,24,SSG,NC,홈,20230824NCSK02023
