,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
1192,톰슨,7 ⅓,3,2,2,4,5,1,27,23,97,11.0,2.0,3.0,0.0,4.74,2019,05,25,롯데,LG,홈,20190525LGLT02019
1193,박진형,0 ⅓,1,2,2,1,1,0,3,2,13,2.0,0.0,0.0,0.0,16.2,2019,05,25,롯데,LG,홈,20190525LGLT02019
1194,구승민,0 ⅔,3,2,1,3,0,0,8,4,22,27.0,1.0,2.0,1.0,5.47,2019,05,25,롯데,LG,홈,20190525LGLT02019
1195,박시영,0 ⅔,0,0,0,0,0,0,2,2,7,13.0,0.0,1.0,0.0,6.33,2019,05,25,롯데,LG,홈,20190525LGLT02019
1196,차우찬,6,8,5,5,4,4,0,29,24,117,10.0,5.0,2.0,0.0,4.09,2019,05,25,롯데,LG,원정,20190525LGLT02019
1197,김대현,0 ⅔,2,0,0,0,1,0,4,4,12,5.0,0.0,1.0,0.0,11.0,2019,05,25,롯데,LG,원정,20190525LGLT02019
1198,임지섭,0 ⅓,0,0,0,1,1,0,2,1,17,2.0,0.0,0.0,0.0,0.0,2019,05,25,롯데,LG,원정,20190525LGLT02019
1199,정우영,1,0,0,0,1,0,0,4,2,14,25.0,2.0,3.0,1.0,1.95,2019,05,25,롯데,LG,원정,20190525LGLT02019
1200,고우석,1,1,0,0,1,3,0,5,4,22,24.0,3.0,2.0,7.0,1.65,2019,05,25,롯데,LG,원정,20190525LGLT02019
1201,김영규,3 ⅔,4,4,4,3,1,1,18,14,59,9.0,4.0,3.0,0.0,6.39,2019,05,25,NC,SK,홈,20190525SKNC02019
1202,장현식,2 ⅓,1,0,0,0,2,0,8,8,31,22.0,4.0,1.0,0.0,2.28,2019,05,25,NC,SK,홈,20190525SKNC02019
1203,강윤구,0 ⅓,1,0,0,2,0,0,4,2,14,26.0,1.0,1.0,0.0,4.71,2019,05,25,NC,SK,홈,20190525SKNC02019
1204,배재환,1 ⅔,0,0,0,1,3,0,5,4,24,26.0,2.0,2.0,0.0,3.08,2019,05,25,NC,SK,홈,20190525SKNC02019
1205,민태호,0 ⅔,4,3,3,0,1,1,6,6,26,5.0,0.0,0.0,0.0,11.25,2019,05,25,NC,SK,홈,20190525SKNC02019
1206,원종현,0 ⅓,0,0,0,1,0,0,2,1,4,23.0,1.0,0.0,14.0,2.74,2019,05,25,NC,SK,홈,20190525SKNC02019
1207,문승원,4 ⅔,10,7,7,2,0,2,27,24,95,9.0,3.0,3.0,0.0,4.67,2019,05,25,NC,SK,원정,20190525SKNC02019
1208,김택형,0 ⅔,4,2,2,0,0,0,6,6,22,18.0,2.0,0.0,0.0,5.82,2019,05,25,NC,SK,원정,20190525SKNC02019
1209,조영우,1 ⅔,1,0,0,1,0,0,5,4,19,2.0,0.0,0.0,0.0,16.88,2019,05,25,NC,SK,원정,20190525SKNC02019
1210,김정우,1,2,1,1,1,0,0,6,5,22,1.0,0.0,0.0,0.0,9.0,2019,05,25,NC,SK,원정,20190525SKNC02019
1211,백정현,3 ⅔,6,7,5,2,3,1,20,18,70,10.0,1.0,5.0,0.0,5.57,2019,05,25,삼성,키움,홈,20190525WOSS02019
1212,우규민,2,3,1,1,0,0,1,8,8,32,18.0,1.0,4.0,2.0,3.15,2019,05,25,삼성,키움,홈,20190525WOSS02019
1213,이승현,1 ⅓,1,0,0,0,0,0,5,5,24,26.0,1.0,1.0,0.0,1.82,2019,05,25,삼성,키움,홈,20190525WOSS02019
1214,임현준,0 ⅓,0,0,0,0,0,0,1,1,2,27.0,0.0,0.0,0.0,1.69,2019,05,25,삼성,키움,홈,20190525WOSS02019
1215,장필준,1 ⅔,3,1,1,1,1,0,8,7,21,22.0,1.0,0.0,7.0,3.0,2019,05,25,삼성,키움,홈,20190525WOSS02019
1216,이승호,2,5,5,5,3,1,1,13,10,52,10.0,3.0,1.0,0.0,4.97,2019,05,25,삼성,키움,원정,20190525WOSS02019
1217,김동준,2,5,3,3,1,1,0,12,11,47,17.0,5.0,3.0,0.0,4.97,2019,05,25,삼성,키움,원정,20190525WOSS02019
1218,윤영삼,2,1,0,0,0,1,0,5,4,21,20.0,1.0,1.0,0.0,2.7,2019,05,25,삼성,키움,원정,20190525WOSS02019
1219,한현희,1,2,2,0,0,0,0,6,5,15,25.0,5.0,4.0,0.0,4.56,2019,05,25,삼성,키움,원정,20190525WOSS02019
1220,오주원,1,0,0,0,0,1,0,3,3,13,18.0,0.0,2.0,0.0,2.04,2019,05,25,삼성,키움,원정,20190525WOSS02019
1221,이영하,6 ⅓,5,1,1,3,6,0,26,22,100,10.0,6.0,0.0,0.0,2.27,2019,05,26,두산,한화,홈,20190526HHOB02019
1222,권혁,0 ⅔,2,0,0,1,0,0,5,4,14,12.0,1.0,1.0,0.0,4.0,2019,05,26,두산,한화,홈,20190526HHOB02019
1223,박치국,0 ⅔,0,0,0,0,1,0,2,2,9,25.0,1.0,1.0,3.0,6.86,2019,05,26,두산,한화,홈,20190526HHOB02019
1224,함덕주,1 ⅓,0,0,0,1,0,0,5,4,17,22.0,1.0,3.0,14.0,3.86,2019,05,26,두산,한화,홈,20190526HHOB02019
1225,서폴드,7,2,2,1,5,4,0,29,22,114,12.0,2.0,6.0,0.0,4.7,2019,05,26,두산,한화,원정,20190526HHOB02019
1226,안영명,1,0,0,0,0,0,0,3,3,6,25.0,2.0,0.0,0.0,1.03,2019,05,26,두산,한화,원정,20190526HHOB02019
1227,윌랜드,6,7,1,1,2,5,0,25,23,98,11.0,4.0,2.0,0.0,5.54,2019,05,26,KIA,KT,홈,20190526KTHT02019
1228,이민우,1,2,0,0,1,0,0,6,5,22,17.0,1.0,1.0,1.0,7.02,2019,05,26,KIA,KT,홈,20190526KTHT02019
1229,박준표,1,1,0,0,0,1,0,4,4,13,3.0,0.0,0.0,0.0,0.0,2019,05,26,KIA,KT,홈,20190526KTHT02019
1230,장지수,1,3,4,3,2,0,0,8,6,27,11.0,0.0,0.0,0.0,4.91,2019,05,26,KIA,KT,홈,20190526KTHT02019
1231,김민,5,10,8,7,2,3,2,27,25,99,11.0,2.0,6.0,0.0,5.09,2019,05,26,KIA,KT,원정,20190526KTHT02019
1232,손동현,1,1,0,0,0,0,0,4,4,17,23.0,2.0,3.0,0.0,5.61,2019,05,26,KIA,KT,원정,20190526KTHT02019
1233,김민수,1,1,0,0,0,0,0,4,4,10,1.0,0.0,0.0,0.0,0.0,2019,05,26,KIA,KT,원정,20190526KTHT02019
1234,정성곤,0 ⅔,5,6,6,1,0,0,8,7,26,25.0,2.0,2.0,6.0,4.4,2019,05,26,KIA,KT,원정,20190526KTHT02019
1235,엄상백,0 ⅓,3,3,3,2,0,0,6,4,22,13.0,2.0,2.0,0.0,13.5,2019,05,26,KIA,KT,원정,20190526KTHT02019
1236,서준원,3 ⅓,5,4,4,2,1,0,17,15,80,17.0,0.0,3.0,0.0,7.45,2019,05,26,롯데,LG,홈,20190526LGLT02019
1237,김건국,0 ⅓,1,0,0,1,0,0,3,1,12,16.0,1.0,2.0,0.0,7.36,2019,05,26,롯데,LG,홈,20190526LGLT02019
1238,진명호,1 ⅓,1,0,0,2,2,0,7,5,33,19.0,1.0,1.0,0.0,5.0,2019,05,26,롯데,LG,홈,20190526LGLT02019
1239,정성종,2 ⅓,5,6,6,2,0,1,14,12,37,13.0,1.0,1.0,0.0,5.73,2019,05,26,롯데,LG,홈,20190526LGLT02019
1240,최영환,1 ⅔,1,1,1,1,2,0,7,6,27,7.0,0.0,0.0,0.0,4.63,2019,05,26,롯데,LG,홈,20190526LGLT02019
1241,윌슨,7,5,0,0,1,4,0,26,25,89,12.0,5.0,3.0,0.0,1.67,2019,05,26,롯데,LG,원정,20190526LGLT02019
1242,진해수,1,2,2,2,1,0,0,6,5,21,26.0,1.0,1.0,0.0,2.76,2019,05,26,롯데,LG,원정,20190526LGLT02019
1243,정찬헌,1,0,0,0,0,0,0,3,3,6,12.0,1.0,1.0,6.0,0.82,2019,05,26,롯데,LG,원정,20190526LGLT02019
1244,루친스키,7,6,0,0,0,7,0,26,26,84,11.0,4.0,2.0,0.0,1.8,2019,05,26,NC,SK,홈,20190526SKNC02019
1245,배재환,0 ⅓,1,0,0,1,0,0,3,1,14,27.0,2.0,2.0,0.0,3.04,2019,05,26,NC,SK,홈,20190526SKNC02019
1246,원종현,0 ⅔,1,2,2,1,0,1,3,2,16,24.0,1.0,1.0,14.0,3.42,2019,05,26,NC,SK,홈,20190526SKNC02019
1247,이민호,1,1,0,0,0,0,0,4,4,15,5.0,0.0,0.0,0.0,0.0,2019,05,26,NC,SK,홈,20190526SKNC02019
1248,김광현,7,3,0,0,2,5,0,26,24,104,12.0,7.0,1.0,0.0,2.93,2019,05,26,NC,SK,원정,20190526SKNC02019
1249,서진용,1,0,1,0,2,0,0,6,3,12,28.0,2.0,1.0,2.0,3.42,2019,05,26,NC,SK,원정,20190526SKNC02019
1250,하재훈,1,1,0,0,2,0,0,6,4,18,26.0,4.0,1.0,10.0,1.44,2019,05,26,NC,SK,원정,20190526SKNC02019
1251,맥과이어,6,6,3,3,3,6,0,26,21,102,12.0,2.0,3.0,0.0,4.91,2019,05,26,삼성,키움,홈,20190526WOSS02019
1252,권오준,1,0,0,0,1,0,0,4,3,18,15.0,2.0,0.0,0.0,4.11,2019,05,26,삼성,키움,홈,20190526WOSS02019
1253,최지광,1,0,0,0,1,1,0,4,3,15,23.0,3.0,3.0,0.0,2.54,2019,05,26,삼성,키움,홈,20190526WOSS02019
1254,이승현,1,0,0,0,0,0,0,3,3,14,27.0,2.0,1.0,0.0,1.76,2019,05,26,삼성,키움,홈,20190526WOSS02019
1255,브리검,6,3,2,2,2,5,1,23,21,89,9.0,2.0,1.0,0.0,3.35,2019,05,26,삼성,키움,원정,20190526WOSS02019
1256,한현희,0 ⅓,1,0,0,1,0,0,3,2,14,26.0,5.0,4.0,0.0,4.5,2019,05,26,삼성,키움,원정,20190526WOSS02019
1257,이영준,0 ⅔,0,0,0,0,2,0,2,2,10,18.0,0.0,0.0,0.0,3.32,2019,05,26,삼성,키움,원정,20190526WOSS02019
1258,김상수,1,0,0,0,0,2,0,3,3,15,23.0,0.0,1.0,0.0,4.0,2019,05,26,삼성,키움,원정,20190526WOSS02019
1259,조상우,0 ⅔,3,2,2,0,1,0,5,5,16,19.0,1.0,3.0,15.0,3.48,2019,05,26,삼성,키움,원정,20190526WOSS02019
1260,장민재,8,3,0,0,1,9,0,29,28,101,12.0,6.0,1.0,0.0,4.04,2019,05,28,한화,KIA,홈,20190528HTHH02019
1261,정우람,1,1,0,0,0,0,0,4,4,24,21.0,3.0,1.0,8.0,1.66,2019,05,28,한화,KIA,홈,20190528HTHH02019
1262,홍건희,6,8,2,2,2,3,0,26,22,94,8.0,1.0,5.0,0.0,5.91,2019,05,28,한화,KIA,원정,20190528HTHH02019
1263,하준영,1,0,0,0,2,2,0,4,2,20,24.0,5.0,0.0,0.0,2.59,2019,05,28,한화,KIA,원정,20190528HTHH02019
1264,전상현,1,1,0,0,0,0,0,4,4,8,14.0,0.0,2.0,0.0,2.6,2019,05,28,한화,KIA,원정,20190528HTHH02019
1265,산체스,7,4,0,0,1,5,0,25,24,90,11.0,7.0,2.0,0.0,1.83,2019,05,28,SK,KT,홈,20190528KTSK02019
1266,김태훈,1,1,0,0,0,0,0,4,3,15,27.0,2.0,1.0,7.0,3.95,2019,05,28,SK,KT,홈,20190528KTSK02019
1267,하재훈,1,1,0,0,0,0,0,4,4,12,27.0,4.0,1.0,11.0,1.38,2019,05,28,SK,KT,홈,20190528KTSK02019
1268,배제성,7,4,1,1,1,6,0,25,24,88,11.0,0.0,3.0,0.0,3.35,2019,05,28,SK,KT,원정,20190528KTSK02019
1269,주권,1,1,0,0,0,0,0,3,3,7,25.0,2.0,2.0,0.0,4.76,2019,05,28,SK,KT,원정,20190528KTSK02019
1270,안우진,7,1,0,0,1,8,0,22,21,97,11.0,5.0,4.0,0.0,4.59,2019,05,28,키움,LG,홈,20190528LGWO02019
1271,윤영삼,1,0,0,0,0,1,0,3,3,8,21.0,1.0,1.0,0.0,2.59,2019,05,28,키움,LG,홈,20190528LGWO02019
1272,오주원,1,1,0,0,0,1,0,3,3,13,19.0,0.0,2.0,0.0,1.93,2019,05,28,키움,LG,홈,20190528LGWO02019
1273,켈리,6,6,2,1,0,5,1,22,21,85,12.0,5.0,5.0,0.0,2.03,2019,05,28,키움,LG,원정,20190528LGWO02019
1274,김대현,0 ⅔,2,3,1,0,2,0,5,5,19,6.0,0.0,1.0,0.0,11.17,2019,05,28,키움,LG,원정,20190528LGWO02019
1275,임지섭,1 ⅓,2,0,0,1,1,0,7,6,27,3.0,0.0,0.0,0.0,0.0,2019,05,28,키움,LG,원정,20190528LGWO02019
1276,박진우,5 ⅓,5,3,3,4,3,0,26,22,93,12.0,3.0,5.0,0.0,3.74,2019,05,28,NC,롯데,홈,20190528LTNC02019
1277,장현식,0 ⅓,4,4,4,1,1,0,6,5,23,23.0,4.0,1.0,0.0,3.75,2019,05,28,NC,롯데,홈,20190528LTNC02019
1278,김진성,1,0,0,0,1,1,0,4,3,20,23.0,1.0,2.0,0.0,3.42,2019,05,28,NC,롯데,홈,20190528LTNC02019
1279,민태호,0 ⅓,2,1,1,0,0,0,3,3,10,6.0,0.0,0.0,0.0,12.46,2019,05,28,NC,롯데,홈,20190528LTNC02019
1280,김건태,2,3,1,1,0,1,0,8,6,31,8.0,0.0,0.0,0.0,7.3,2019,05,28,NC,롯데,홈,20190528LTNC02019
1281,김원중,6 ⅓,4,3,2,3,7,0,27,24,99,11.0,4.0,4.0,0.0,4.87,2019,05,28,NC,롯데,원정,20190528LTNC02019
1282,손승락,0,3,1,1,0,0,0,3,3,8,21.0,3.0,0.0,4.0,6.0,2019,05,28,NC,롯데,원정,20190528LTNC02019
1283,박진형,0 ⅓,0,0,0,0,0,0,1,1,5,3.0,0.0,0.0,0.0,13.5,2019,05,28,NC,롯데,원정,20190528LTNC02019
1284,고효준,0 ⅔,1,0,0,0,2,0,3,3,12,28.0,0.0,3.0,0.0,6.75,2019,05,28,NC,롯데,원정,20190528LTNC02019
1285,구승민,1 ⅔,2,0,0,0,2,0,7,7,27,28.0,1.0,2.0,1.0,5.13,2019,05,28,NC,롯데,원정,20190528LTNC02019
1286,린드블럼,6,3,0,0,1,6,0,22,21,96,12.0,8.0,1.0,0.0,1.61,2019,05,28,두산,삼성,홈,20190528SSOB02019
1287,김승회,1,1,0,0,0,2,0,4,4,13,28.0,1.0,0.0,2.0,3.16,2019,05,28,두산,삼성,홈,20190528SSOB02019
1288,권혁,0 ⅓,1,1,1,0,0,0,2,2,7,13.0,1.0,1.0,0.0,4.82,2019,05,28,두산,삼성,홈,20190528SSOB02019
1289,윤명준,0 ⅔,1,0,0,0,0,0,3,3,10,27.0,3.0,1.0,0.0,1.44,2019,05,28,두산,삼성,홈,20190528SSOB02019
1290,함덕주,1,0,0,0,1,2,0,4,3,23,23.0,1.0,3.0,15.0,3.66,2019,05,28,두산,삼성,홈,20190528SSOB02019
1291,윤성환,5 ⅓,6,4,3,2,5,0,25,23,98,9.0,2.0,2.0,0.0,3.54,2019,05,28,두산,삼성,원정,20190528SSOB02019
1292,권오준,0 ⅓,1,0,0,0,0,0,2,1,5,16.0,2.0,0.0,0.0,4.02,2019,05,28,두산,삼성,원정,20190528SSOB02019
1293,임현준,1 ⅓,0,0,0,0,1,0,4,4,11,28.0,0.0,0.0,0.0,1.56,2019,05,28,두산,삼성,원정,20190528SSOB02019
1294,김대우,1,1,0,0,0,2,0,4,4,17,16.0,2.0,1.0,0.0,5.26,2019,05,28,두산,삼성,원정,20190528SSOB02019
1295,채드벨,8,9,3,3,1,4,1,33,31,106,12.0,5.0,5.0,0.0,3.7,2019,05,29,한화,KIA,홈,20190529HTHH02019
1296,송은범,1,2,0,0,0,0,0,5,5,10,17.0,0.0,2.0,0.0,6.91,2019,05,29,한화,KIA,홈,20190529HTHH02019
1297,터너,9,5,1,1,1,10,0,31,29,104,12.0,4.0,5.0,0.0,4.46,2019,05,29,한화,KIA,원정,20190529HTHH02019
1298,다익손,5 ⅓,6,4,2,1,4,1,24,23,79,12.0,3.0,2.0,0.0,3.56,2019,05,29,SK,KT,홈,20190529KTSK02019
1299,강지광,1 ⅔,1,0,0,0,1,0,5,5,18,19.0,2.0,3.0,0.0,4.09,2019,05,29,SK,KT,홈,20190529KTSK02019
1300,김태훈,0 ⅔,2,3,3,1,0,0,5,4,19,28.0,2.0,2.0,7.0,4.82,2019,05,29,SK,KT,홈,20190529KTSK02019
1301,서진용,0 ⅓,1,1,1,1,0,0,3,2,13,29.0,2.0,1.0,2.0,3.71,2019,05,29,SK,KT,홈,20190529KTSK02019
1302,정영일,1,0,0,0,1,1,0,3,2,13,10.0,0.0,1.0,0.0,4.82,2019,05,29,SK,KT,홈,20190529KTSK02019
1303,쿠에바스,4,1,0,0,2,3,0,15,13,63,11.0,3.0,4.0,0.0,4.41,2019,05,29,SK,KT,원정,20190529KTSK02019
1304,손동현,0 ⅔,3,6,6,3,0,0,8,5,39,24.0,2.0,3.0,0.0,7.52,2019,05,29,SK,KT,원정,20190529KTSK02019
1305,엄상백,0 ⅓,2,0,0,1,0,0,4,3,14,14.0,2.0,2.0,0.0,13.19,2019,05,29,SK,KT,원정,20190529KTSK02019
1306,김대유,0 ⅔,1,0,0,0,1,0,2,2,13,5.0,0.0,0.0,0.0,1.23,2019,05,29,SK,KT,원정,20190529KTSK02019
1307,전유수,0 ⅔,0,0,0,2,1,0,4,2,13,19.0,1.0,0.0,0.0,6.14,2019,05,29,SK,KT,원정,20190529KTSK02019
1308,김민수,1 ⅓,0,0,0,0,2,0,3,3,18,2.0,1.0,0.0,0.0,0.0,2019,05,29,SK,KT,원정,20190529KTSK02019
1309,주권,0 ⅓,1,0,0,0,1,0,2,2,7,26.0,2.0,2.0,0.0,4.71,2019,05,29,SK,KT,원정,20190529KTSK02019
1310,정성곤,1,0,0,0,0,1,0,3,3,13,26.0,2.0,2.0,7.0,4.25,2019,05,29,SK,KT,원정,20190529KTSK02019
1311,요키시,5 ⅔,10,4,4,4,2,0,29,24,95,12.0,4.0,3.0,0.0,4.11,2019,05,29,키움,LG,홈,20190529LGWO02019
1312,김성민,2 ⅓,2,0,0,0,0,0,9,9,22,21.0,0.0,0.0,0.0,1.8,2019,05,29,키움,LG,홈,20190529LGWO02019
1313,오주원,1,1,0,0,0,1,0,4,4,14,20.0,0.0,2.0,0.0,1.83,2019,05,29,키움,LG,홈,20190529LGWO02019
1314,이우찬,6 ⅓,3,1,1,3,5,0,24,20,86,17.0,2.0,0.0,0.0,2.55,2019,05,29,키움,LG,원정,20190529LGWO02019
1315,정우영,1 ⅓,1,0,0,0,0,0,5,5,21,26.0,2.0,3.0,1.0,1.87,2019,05,29,키움,LG,원정,20190529LGWO02019
1316,진해수,0 ⅓,0,0,0,0,0,0,1,1,2,27.0,1.0,1.0,0.0,2.7,2019,05,29,키움,LG,원정,20190529LGWO02019
1317,고우석,1,2,1,1,0,0,1,4,4,19,25.0,3.0,2.0,8.0,1.91,2019,05,29,키움,LG,원정,20190529LGWO02019
1318,구창모,5,5,1,1,4,8,0,23,19,98,7.0,3.0,0.0,0.0,1.96,2019,05,29,NC,롯데,홈,20190529LTNC02019
1319,김진성,0 ⅓,2,2,2,0,0,1,3,3,14,24.0,1.0,2.0,0.0,4.13,2019,05,29,NC,롯데,홈,20190529LTNC02019
1320,강윤구,0 ⅔,2,0,0,0,1,0,4,4,12,27.0,1.0,1.0,0.0,4.57,2019,05,29,NC,롯데,홈,20190529LTNC02019
1321,배재환,1,0,0,0,1,3,0,4,3,23,28.0,2.0,2.0,0.0,2.93,2019,05,29,NC,롯데,홈,20190529LTNC02019
1322,이민호,0,2,1,1,1,0,0,3,2,17,6.0,0.0,0.0,0.0,2.25,2019,05,29,NC,롯데,홈,20190529LTNC02019
1323,원종현,2,2,2,1,0,0,0,7,6,21,25.0,1.0,1.0,15.0,3.51,2019,05,29,NC,롯데,홈,20190529LTNC02019
1324,장시환,3,7,5,5,1,3,1,18,15,75,10.0,2.0,5.0,0.0,6.86,2019,05,29,NC,롯데,원정,20190529LTNC02019
1325,정성종,2,1,1,1,0,1,1,7,7,23,14.0,1.0,1.0,0.0,5.63,2019,05,29,NC,롯데,원정,20190529LTNC02019
1326,손승락,1,3,2,2,1,0,0,6,5,23,22.0,3.0,0.0,4.0,6.55,2019,05,29,NC,롯데,원정,20190529LTNC02019
1327,진명호,2,3,0,0,0,0,0,8,8,22,20.0,1.0,1.0,0.0,4.5,2019,05,29,NC,롯데,원정,20190529LTNC02019
1328,유희관,7 ⅓,6,0,0,0,3,0,28,28,104,11.0,2.0,3.0,0.0,2.91,2019,05,29,두산,삼성,홈,20190529SSOB02019
1329,박치국,0 ⅔,0,0,0,0,0,0,1,1,3,26.0,1.0,1.0,3.0,6.65,2019,05,29,두산,삼성,홈,20190529SSOB02019
1330,함덕주,0 ⅓,2,2,1,0,0,0,4,3,23,24.0,1.0,3.0,15.0,4.05,2019,05,29,두산,삼성,홈,20190529SSOB02019
1331,이형범,0 ⅔,0,0,0,1,0,0,3,2,10,31.0,5.0,1.0,0.0,2.55,2019,05,29,두산,삼성,홈,20190529SSOB02019
1332,권혁,1,0,0,0,0,0,0,3,3,14,14.0,2.0,1.0,0.0,4.35,2019,05,29,두산,삼성,홈,20190529SSOB02019
1333,원태인,5,5,2,2,2,2,1,22,20,88,12.0,1.0,3.0,0.0,3.21,2019,05,29,두산,삼성,원정,20190529SSOB02019
1334,최채흥,2,1,0,0,1,1,0,7,5,29,10.0,4.0,2.0,0.0,6.81,2019,05,29,두산,삼성,원정,20190529SSOB02019
1335,임현준,0 ⅓,1,0,0,0,1,0,2,2,6,29.0,0.0,0.0,0.0,1.53,2019,05,29,두산,삼성,원정,20190529SSOB02019
1336,우규민,0 ⅔,0,0,0,1,0,0,3,2,8,19.0,1.0,4.0,2.0,3.05,2019,05,29,두산,삼성,원정,20190529SSOB02019
1337,최지광,1,2,0,0,0,2,0,5,5,26,24.0,3.0,3.0,0.0,2.45,2019,05,29,두산,삼성,원정,20190529SSOB02019
1338,장필준,0,1,1,1,0,0,1,1,1,2,23.0,1.0,1.0,7.0,3.38,2019,05,29,두산,삼성,원정,20190529SSOB02019
1339,김범수,6,4,3,3,3,5,1,25,22,101,15.0,2.0,4.0,0.0,4.19,2019,05,30,한화,KIA,홈,20190530HTHH02019
1340,안영명,1,1,0,0,0,2,0,4,4,22,26.0,2.0,0.0,0.0,0.99,2019,05,30,한화,KIA,홈,20190530HTHH02019
1341,이태양,1,1,0,0,1,0,0,5,4,16,18.0,0.0,3.0,0.0,7.71,2019,05,30,한화,KIA,홈,20190530HTHH02019
1342,송은범,0 ⅓,0,0,0,0,0,0,1,1,2,18.0,0.0,2.0,0.0,6.75,2019,05,30,한화,KIA,홈,20190530HTHH02019
1343,김성훈,0 ⅓,1,0,0,1,1,0,3,2,14,11.0,0.0,1.0,0.0,3.38,2019,05,30,한화,KIA,홈,20190530HTHH02019
1344,정우람,0 ⅓,0,0,0,0,0,0,1,1,7,22.0,3.0,1.0,8.0,1.64,2019,05,30,한화,KIA,홈,20190530HTHH02019
1345,차명진,5,2,1,1,3,5,0,21,17,71,4.0,1.0,0.0,0.0,2.7,2019,05,30,한화,KIA,원정,20190530HTHH02019
1346,하준영,0,3,1,1,0,0,0,3,3,8,25.0,5.0,0.0,0.0,2.96,2019,05,30,한화,KIA,원정,20190530HTHH02019
1347,고영창,2,0,0,0,0,1,0,5,5,22,29.0,0.0,0.0,1.0,3.46,2019,05,30,한화,KIA,원정,20190530HTHH02019
1348,전상현,1,1,0,0,0,0,0,3,3,14,15.0,0.0,2.0,0.0,2.45,2019,05,30,한화,KIA,원정,20190530HTHH02019
1349,문경찬,1,1,0,0,0,1,0,4,4,16,21.0,1.0,0.0,5.0,1.23,2019,05,30,한화,KIA,원정,20190530HTHH02019
1350,조영우,4,3,1,1,2,3,0,16,14,69,3.0,0.0,0.0,0.0,8.1,2019,05,30,SK,KT,홈,20190530KTSK02019
1351,백승건,2 ⅓,2,1,1,2,3,1,10,7,42,3.0,0.0,0.0,0.0,2.7,2019,05,30,SK,KT,홈,20190530KTSK02019
1352,박희수,1 ⅔,1,0,0,1,0,0,7,6,24,2.0,0.0,0.0,0.0,0.0,2019,05,30,SK,KT,홈,20190530KTSK02019
1353,정영일,1,0,0,0,0,2,0,3,3,14,11.0,0.0,1.0,0.0,4.35,2019,05,30,SK,KT,홈,20190530KTSK02019
1354,서진용,1,1,0,0,2,0,0,5,3,17,30.0,3.0,1.0,2.0,3.58,2019,05,30,SK,KT,홈,20190530KTSK02019
1355,알칸타라,8,9,2,2,0,6,1,34,33,95,11.0,5.0,4.0,0.0,2.72,2019,05,30,SK,KT,원정,20190530KTSK02019
1356,김민수,1 ⅔,1,1,1,5,1,0,11,6,34,3.0,1.0,1.0,0.0,2.25,2019,05,30,SK,KT,원정,20190530KTSK02019
1357,최원태,6,6,1,1,0,2,0,24,24,98,11.0,5.0,0.0,0.0,3.62,2019,05,30,키움,LG,홈,20190530LGWO02019
1358,한현희,0 ⅓,1,1,1,0,0,0,2,1,8,27.0,5.0,4.0,0.0,4.81,2019,05,30,키움,LG,홈,20190530LGWO02019
1359,이영준,0 ⅓,1,1,1,0,0,0,2,2,13,19.0,0.0,0.0,0.0,3.72,2019,05,30,키움,LG,홈,20190530LGWO02019
1360,윤영삼,0 ⅔,2,1,1,1,0,0,5,4,13,22.0,1.0,2.0,0.0,2.88,2019,05,30,키움,LG,홈,20190530LGWO02019
1361,김상수,0 ⅔,1,1,1,1,0,1,3,2,18,24.0,0.0,1.0,0.0,4.34,2019,05,30,키움,LG,홈,20190530LGWO02019
1362,김성민,1,2,1,0,1,0,0,6,5,32,22.0,0.0,0.0,0.0,1.73,2019,05,30,키움,LG,홈,20190530LGWO02019
1363,류제국,6,6,2,2,2,3,0,26,23,96,3.0,0.0,0.0,0.0,3.38,2019,05,30,키움,LG,원정,20190530LGWO02019
1364,정찬헌,0,2,1,1,2,0,0,4,2,13,13.0,1.0,1.0,6.0,1.64,2019,05,30,키움,LG,원정,20190530LGWO02019
1365,문광은,1,0,0,0,0,1,0,2,2,9,4.0,1.0,0.0,0.0,3.6,2019,05,30,키움,LG,원정,20190530LGWO02019
1366,진해수,0 ⅓,0,0,0,0,0,0,1,1,3,28.0,1.0,1.0,0.0,2.65,2019,05,30,키움,LG,원정,20190530LGWO02019
1367,정우영,0 ⅔,0,0,0,0,1,0,2,2,6,27.0,2.0,3.0,1.0,1.83,2019,05,30,키움,LG,원정,20190530LGWO02019
1368,고우석,1,0,0,0,1,1,0,4,3,19,26.0,3.0,2.0,9.0,1.84,2019,05,30,키움,LG,원정,20190530LGWO02019
1369,윤강민,4 ⅓,4,3,2,5,2,0,21,15,79,1.0,0.0,1.0,0.0,4.15,2019,05,30,NC,롯데,홈,20190530LTNC02019
1370,장현식,0 ⅔,1,2,2,2,0,0,5,3,16,24.0,4.0,1.0,0.0,4.38,2019,05,30,NC,롯데,홈,20190530LTNC02019
1371,김영규,1,1,0,0,2,0,0,5,3,21,10.0,4.0,3.0,0.0,6.23,2019,05,30,NC,롯데,홈,20190530LTNC02019
1372,김건태,1,1,1,1,3,0,0,7,4,25,9.0,0.0,0.0,0.0,7.43,2019,05,30,NC,롯데,홈,20190530LTNC02019
1373,민태호,1,3,1,1,0,1,0,6,6,15,7.0,0.0,0.0,0.0,11.81,2019,05,30,NC,롯데,홈,20190530LTNC02019
